formid,source_plugin,editor_id,quest_name,classification,stage_count,journal_stage_count,completion_stages,objective_count,evidence_summary,notes
Dawnguard.esm:00351E,Dawnguard.esm,DLC1_WESC08,Vigilant Remains (08 / Western Caches),structural-silent,3,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00352A,Dawnguard.esm,DLC1VQ01,Awakening,unsafe-existing-mapping,13,3,200,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=13; journal_stages=10|40|200; completion_stages=200; objectives=2,unsafe_existing=s200 slay_undead/prove_by_struggle are absent from the terminal; freeing Serana does not establish those acts.
Dawnguard.esm:003BC0,Dawnguard.esm,DLC1NPCMonitoringPlayer,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:003F56,Dawnguard.esm,DLC1LD_DarkfallCave,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:003FD1,Dawnguard.esm,DLC1DialogueHunterBaseScene9,DLC1 Hunter Base Scene 9,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:003FD3,Dawnguard.esm,DLC1DialogueHunterBaseScene10,DLC1 Hunter Base Scene 10,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0041CF,Dawnguard.esm,DLC1ScoutPatrol,Enemy Scouts Patrolling Location,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0041FE,Dawnguard.esm,DLC1WE07,SPECIAL ATTACK: Vampires vs Player Dawnguard,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004201,Dawnguard.esm,DLC1WE08,SPECIAL ATTACK: Dawnguard vs Player Vampire,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00420E,Dawnguard.esm,DLC1RadiantDisguisedVampireLordSpawner,Disguised Vampire Lord - Change Location,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004BBF,Dawnguard.esm,DLC1VQ08RNPC,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004C1B,Dawnguard.esm,DLC1RV01,The Hunt,semantic-silent-radiant-or-template,6,2,255,3,direct_mcp_review=ok; source=Dawnguard.esm; stages=6; journal_stages=10|255; completion_stages=255; objectives=3,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:004C1C,Dawnguard.esm,DLC1Radiant,"""Parent"" quest for Radiant Content",semantic-silent-radiant-or-template,9,0,,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=9; journal_stages=none; completion_stages=none; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:004C2E,Dawnguard.esm,DLC1RV01KillActorMonitor,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004C30,Dawnguard.esm,DLC1RV01AssaultMonitorNOTUSING,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004C3D,Dawnguard.esm,DLC1VQ03Vampire,Prophet,candidate-needs-tag-and-unsafe-existing,25,18,200,21,direct_mcp_review=ok; source=Dawnguard.esm; stages=25; journal_stages=5|10|20|30|40|45|47|50|55|57|60|65|66|67|70|100|130|200; completion_stages=200; objectives=21,unsafe_existing=s200 embrace_vampirism duplicates Bloodline; direct s70 proves the player enthralled Dexion. NEEDS-TAG: enthrall_enslave.
Dawnguard.esm:004CE2,Dawnguard.esm,DLC1DialogueVampireLordBlock,Blocking dialogue for transformed werewolves,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004D6B,Dawnguard.esm,DLC1LD_Arkngthamz,(absent),structural-silent,49,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=49; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004D6C,Dawnguard.esm,DLC1LD_ChangeLocation,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E0C,Dawnguard.esm,DLC1DialogueVampireBase,Vampire Base Dialogue,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E0D,Dawnguard.esm,DLC1DialogueHunterBase,Hunter Base Dialogue,structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E18,Dawnguard.esm,DLC1DialogueVampireBaseScene01,DLC1 Vampire Base Scene 1,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E1A,Dawnguard.esm,DLC1DialogueVampireBaseScene02,DLC1 Vampire Base Scene 2,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E1C,Dawnguard.esm,DLC1DialogueVampireBaseScene03,DLC1 Vampire Base Scene 3,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E1E,Dawnguard.esm,DLC1DialogueVampireBaseScene04,DLC1 Vampire Base Scene 4,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E20,Dawnguard.esm,DLC1DialogueVampireBaseScene05,DLC1 Vampire Base Scene 5,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E22,Dawnguard.esm,DLC1DialogueVampireBaseScene06,DLC1 Vampire Base Scene 6,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:004E24,Dawnguard.esm,DLC1HunterBaseIntro,A New Order,candidate-and-unsafe-existing,11,4,200,8,direct_mcp_review=ok; source=Dawnguard.esm; stages=11; journal_stages=20|30|70|200; completion_stages=200; objectives=8,unsafe_existing=s200 Daedric rejection duplicates Bloodline and law/protection are overbroad; direct terminal instead supports concrete alliance-building service.
Dawnguard.esm:005044,Dawnguard.esm,DLC1SeranaCureSelfQuest,(absent),existing-promoted,5,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0,owner-locked exception: cure rows remain at directly proven s100; direct VMAD contains an s100 fragment.
Dawnguard.esm:0050B9,Dawnguard.esm,DLC1RV02,Culling the Beast,semantic-silent-radiant-or-template,3,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:0050BD,Dawnguard.esm,DLC1RV03,Deceiving the Herd,semantic-silent-radiant-or-template,10,1,255|300,5,direct_mcp_review=ok; source=Dawnguard.esm; stages=10; journal_stages=10; completion_stages=255|300; objectives=5,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:0050C1,Dawnguard.esm,DLC1RV03KillActorMonitor,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0056FD,Dawnguard.esm,DLC1RV04,Protecting the Bloodline,semantic-silent-radiant-or-template,3,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:005702,Dawnguard.esm,DLC1RV05,Ancient Power,semantic-silent-radiant-or-template,4,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=4; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:005817,Dawnguard.esm,DLC1LD,Lost to the Ages,candidate-proposed,61,13,,18,direct_mcp_review=ok; source=Dawnguard.esm; stages=61; journal_stages=100|111|112|120|125|126|130|150|160|190|200|210|225; completion_stages=none; objectives=18,"direct s225 journal proves the player and Katria found the forge, defeated its guardians, and forged a powerful artifact; positional RUNTIME-VERIFY."
Dawnguard.esm:00588C,Dawnguard.esm,DLC1VampireTurn,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0058CA,Dawnguard.esm,DLC1RV06,The Gift,semantic-silent-radiant-or-template,6,2,255|300,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=6; journal_stages=10|255; completion_stages=255|300; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00594C,Dawnguard.esm,DLC1VampireBaseIntro,The Bloodstone Chalice,candidate-and-unsafe-existing,9,5,200,8,direct_mcp_review=ok; source=Dawnguard.esm; stages=9; journal_stages=10|20|40|60|200; completion_stages=200; objectives=8,unsafe_existing=s200 chaos is absent and direct quest text does not name Molag Bal; direct s40 instead proves open combat against the vampire ambushers.
Dawnguard.esm:005DA9,Dawnguard.esm,DLC1VQElder,Seeking Disclosure,unsafe-existing-mapping,7,3,200,3,direct_mcp_review=ok; source=Dawnguard.esm; stages=7; journal_stages=10|40|200; completion_stages=200; objectives=3,unsafe_existing=s200 disciplined_study attributes Dexion's reading to the player; no replacement act proposed.
Dawnguard.esm:005E4A,Dawnguard.esm,DLC1RH01,Hide and Seek,semantic-silent-radiant-or-template,4,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=4; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:005E53,Dawnguard.esm,DLC1RH02,Cleansing Light,semantic-silent-radiant-or-template,3,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:005E58,Dawnguard.esm,DLC1RH03,Preemptive Strike,semantic-silent-radiant-or-template,3,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:006952,Dawnguard.esm,DLC1RH04,Hunting the Monster,semantic-silent-radiant-or-template,8,3,255,3,direct_mcp_review=ok; source=Dawnguard.esm; stages=8; journal_stages=10|50|255; completion_stages=255; objectives=3,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00697C,Dawnguard.esm,DLC1Surgery,(absent),semantic-silent,3,0,,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=none; completion_stages=none; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:006BAC,Dawnguard.esm,DLC1RH05,Ancient Technology,semantic-silent-radiant-or-template,3,2,255,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=3; journal_stages=10|255; completion_stages=255; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:006BDA,Dawnguard.esm,DLC1_BF_DunTempleQST,(absent),structural-silent,15,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=15; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0071D0,Dawnguard.esm,DLC1PlayerVampireQuest,(absent),structural-silent,7,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=7; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0071D2,Dawnguard.esm,DLC1VampireLordTrackingQuest,(absent),structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:007201,Dawnguard.esm,DLC1RH06,Rescue,semantic-silent-radiant-or-template,5,2,255,3,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=10|255; completion_stages=255; objectives=3,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:007773,Dawnguard.esm,DLC1dunMasterQST,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:007C25,Dawnguard.esm,DLC1VQ08,Kindred Judgment,candidate-proposed,10,1,200,4,direct_mcp_review=ok; source=Dawnguard.esm; stages=10; journal_stages=20; completion_stages=200; objectives=4,"s200 CompleteQuest is untexted, but the direct objective chain ends with Slay Harkon; RUNTIME-VERIFY."
Dawnguard.esm:007C4F,Dawnguard.esm,DLC1dunRedwaterDenQST,(absent),structural-silent,11,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=11; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:007EC5,Dawnguard.esm,DLC1RH07,A Jarl's Justice,semantic-silent-radiant-or-template,8,3,255|300,5,direct_mcp_review=ok; source=Dawnguard.esm; stages=8; journal_stages=10|255|300; completion_stages=255|300; objectives=5,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:0083A4,Dawnguard.esm,DLC1VQFactions,Factions Init Quest,structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00876D,Dawnguard.esm,DLC1WE00,WE Template,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00876E,Dawnguard.esm,DLC1WE01,Werewolves,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:008771,Dawnguard.esm,DLC1WE02,Human changing into werewolf,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0088E5,Dawnguard.esm,DLC1LDIceDragonFight,(absent),structural-silent,7,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=7; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:008E3B,Dawnguard.esm,DLC1VampireSleep,Vampire Sleep,structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:008E51,Dawnguard.esm,DLC1PlayerFactionRelation,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:009401,Dawnguard.esm,CreatureDialogueChaurusInsect,CreatureDialogueChaurusInsect,structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:0098CB,Dawnguard.esm,DLC1VQ03Hunter,Prophet,candidate-and-unsafe-existing,24,21,200,18,direct_mcp_review=ok; source=Dawnguard.esm; stages=24; journal_stages=5|7|10|15|17|20|30|40|45|50|52|55|57|60|65|66|70|80|90|100|200; completion_stages=200; objectives=18,unsafe_existing=s200 Daedric rejection duplicates Bloodline and study is Dexion's act; direct s80 proves the player's rescue of Dexion.
Dawnguard.esm:00A29C,Dawnguard.esm,DLC1RV07,New Allegiances,semantic-silent-radiant-or-template,5,1,255|300,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=10; completion_stages=255|300; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00A2A9,Dawnguard.esm,DLC1PlayerVampirePowerItems,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00B639,Dawnguard.esm,DLC1LD_Misc,(absent),semantic-silent,8,0,,2,direct_mcp_review=ok; source=Dawnguard.esm; stages=8; journal_stages=none; completion_stages=none; objectives=2,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00BDD1,Dawnguard.esm,DLC01SoulCairnHorseQuest,Soul Cairn Horse Quest,structural-silent,2,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00BF73,Dawnguard.esm,DLC1VampireMesmerize,(absent),structural-silent,0,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00C73A,Dawnguard.esm,DLC1VQDragon,Durnehviir,candidate-proposed,8,2,,4,direct_mcp_review=ok; source=Dawnguard.esm; stages=8; journal_stages=30|60; completion_stages=none; objectives=4,direct s60 journal proves a mutually beneficial pact and continuing comradeship with Durnehviir; positional RUNTIME-VERIFY.
Dawnguard.esm:00CE06,Dawnguard.esm,DLC1RV08,Rings of Blood Magic,semantic-silent-radiant-or-template,5,2,255,3,direct_mcp_review=ok; source=Dawnguard.esm; stages=5; journal_stages=10|255; completion_stages=255; objectives=3,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00CE0B,Dawnguard.esm,DLC1RV09,Amulets of Night Power,semantic-silent-radiant-or-template,6,2,255,4,direct_mcp_review=ok; source=Dawnguard.esm; stages=6; journal_stages=10|255; completion_stages=255; objectives=4,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
Dawnguard.esm:00CFFD,Dawnguard.esm,DLC1LD_Postquest,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00CFFE,Dawnguard.esm,DLC1LD_CraftItemManager,(absent),structural-silent,1,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00CFFF,Dawnguard.esm,DLC1LD_Bthalft,(absent),structural-silent,40,0,,0,direct_mcp_review=ok; source=Dawnguard.esm; stages=40; journal_stages=none; completion_stages=none; objectives=0,Structural/dialogue/monitor/handler/control record; no discrete player-act row.
Dawnguard.esm:00D06C,Dawnguard.esm,DLC1VQ01MiscObjective,Dawnguard,semantic-silent,16,1,180,1,direct_mcp_review=ok; source=Dawnguard.esm; stages=16; journal_stages=10; completion_stages=180; objectives=1,"Radiant, repeatable, cosmetic, or misc-objective content is silent under the approved policy."
