editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
MS07,Lights Out!,330,Betrayed Jaree-Ra's marauders and kept the Icerunner loot,break_oath_betray,Sithis,-,S,small,"cross-gen candidate: break_oath_betray(C) from the Sithis Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,330,Betrayed Jaree-Ra's marauders and kept the Icerunner loot,deceit,Boethiah,+,m,small,"cross-gen candidate: deceit(S) from the Boethiah Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,uphold_law_justice,Julianos,+,m,small,"cross-gen candidate: uphold_law_justice(S) from the Julianos Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,uphold_law_justice,Auri-El,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Auri-El Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,uphold_law_justice,Alkosh,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Alkosh Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,uphold_law_justice,Sithis,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sithis Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,uphold_law_justice,Sheogorath,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sheogorath Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,uphold_law_justice,Namira,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Namira Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,uphold_law_justice,Vaermina,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Vaermina Part B profile, stepped down; REVIEW before promotion",Skyrim.esm:023A64
