editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
ccBGSSSE067_Quest2,The Consequences,1000,Entered the Deadlands defeated the Dremora and escaped with the Vigil securing Red Scar Cavern,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion",ccbgssse067-daedinv.esm:19952A
ccBGSSSE067_Quest2,The Consequences,1000,Entered the Deadlands defeated the Dremora and escaped with the Vigil securing Red Scar Cavern,uphold_law_justice,Sithis,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sithis Part B profile, stepped down; REVIEW before promotion",ccbgssse067-daedinv.esm:19952A
ccBGSSSE067_Quest2,The Consequences,1000,Entered the Deadlands defeated the Dremora and escaped with the Vigil securing Red Scar Cavern,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; REVIEW before promotion",ccbgssse067-daedinv.esm:19952A
ccBGSSSE067_Quest2,The Consequences,1000,Entered the Deadlands defeated the Dremora and escaped with the Vigil securing Red Scar Cavern,uphold_law_justice,Sheogorath,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sheogorath Part B profile, stepped down; REVIEW before promotion",ccbgssse067-daedinv.esm:19952A
ccBGSSSE067_Quest2,The Consequences,1000,Entered the Deadlands defeated the Dremora and escaped with the Vigil securing Red Scar Cavern,uphold_law_justice,Namira,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Namira Part B profile, stepped down; REVIEW before promotion",ccbgssse067-daedinv.esm:19952A
ccBGSSSE067_Quest2,The Consequences,1000,Entered the Deadlands defeated the Dremora and escaped with the Vigil securing Red Scar Cavern,uphold_law_justice,Vaermina,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Vaermina Part B profile, stepped down; REVIEW before promotion",ccbgssse067-daedinv.esm:19952A
madNamiraAddonQuest,A Bitter Aftertaste,100,Brought the cannibalistic cult of Namira in Markarth to justice,uphold_law_justice,Sithis,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sithis Part B profile, stepped down; REVIEW before promotion",TasteOfDeath_Addon_Dialogue.esp:000050
madNamiraAddonQuest,A Bitter Aftertaste,100,Brought the cannibalistic cult of Namira in Markarth to justice,uphold_law_justice,Sheogorath,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sheogorath Part B profile, stepped down; REVIEW before promotion",TasteOfDeath_Addon_Dialogue.esp:000050
madNamiraAddonQuest,A Bitter Aftertaste,100,Brought the cannibalistic cult of Namira in Markarth to justice,uphold_law_justice,Vaermina,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Vaermina Part B profile, stepped down; REVIEW before promotion",TasteOfDeath_Addon_Dialogue.esp:000050
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Talos,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Talos Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Kyne,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Kyne Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Auri-El,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,prove_by_struggle,Baan Dar,+,m,small,"cross-gen candidate: prove_by_struggle(m) from the Baan Dar Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORdunIcemothQST,Siege at Icemoth,30,Defeated Silas Marceau and ended his undead army,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:5A079F
HYORBlackBook08Quest,Black Book: The Font of Memory,20,Uncovered the hidden knowledge in the Font of Memory,forbidden_knowledge,Vaermina,+,m,small,"cross-gen candidate: forbidden_knowledge(m) from the Vaermina Part B profile, stepped down; REVIEW before promotion",Siege at Icemoth.esp:59F97E
SMQuest,Calling the Watchmaker,40,Murdered the scholar and dismissed him as someone no one would miss,murder_treacherous,Boethiah,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Boethiah Part B profile, stepped down; REVIEW before promotion",Sithis Mod - Lovecraftian Inspired Quest.esp:000892
SMQuest,Calling the Watchmaker,40,Murdered the scholar and dismissed him as someone no one would miss,murder_treacherous,Mephala,+,m,small,"cross-gen candidate: murder_treacherous(S) from the Mephala Part B profile, stepped down; REVIEW before promotion",Sithis Mod - Lovecraftian Inspired Quest.esp:000892
SMQuest,Calling the Watchmaker,40,Murdered the scholar and dismissed him as someone no one would miss,murder_treacherous,Mehrunes Dagon,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down; REVIEW before promotion",Sithis Mod - Lovecraftian Inspired Quest.esp:000892
SMQuest,Calling the Watchmaker,40,Murdered the scholar and dismissed him as someone no one would miss,murder_treacherous,Vaermina,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Vaermina Part B profile, stepped down; REVIEW before promotion",Sithis Mod - Lovecraftian Inspired Quest.esp:000892
Sat_Orphanage,Three Wise Men,20,Delivered toys and food so Honorhall's children could celebrate Saturalia,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0008AA
Sat_Orphanage,Three Wise Men,20,Delivered toys and food so Honorhall's children could celebrate Saturalia,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0008AA
Sat_Orphanage,Three Wise Men,20,Delivered toys and food so Honorhall's children could celebrate Saturalia,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0008AA
Sat_Orphanage,Three Wise Men,20,Delivered toys and food so Honorhall's children could celebrate Saturalia,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0008AA
Sat_Orphanage,Three Wise Men,20,Delivered toys and food so Honorhall's children could celebrate Saturalia,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0008AA
Sat_Laugh,The Joy of Dawnstar,8,Made seven people in Dawnstar laugh for Saturalia,heal_comfort,Kynareth,+,m,small,"cross-gen candidate: heal_comfort(m) from the Kynareth Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0008D3
Sat_Laugh,The Joy of Dawnstar,8,Made seven people in Dawnstar laugh for Saturalia,aesthetic_devotion,Y'ffre,+,m,small,"cross-gen candidate: aesthetic_devotion(S) from the Y'ffre Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0008D3
Sat_Dog,Lending a Paw,10,Brought Santus to keep Olava the Feeble company,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009A4
Sat_Dog,Lending a Paw,10,Brought Santus to keep Olava the Feeble company,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009A4
Sat_Dog,Lending a Paw,10,Brought Santus to keep Olava the Feeble company,protect_the_weak,Stuhn,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Stuhn Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009A4
Sat_Dog,Lending a Paw,10,Brought Santus to keep Olava the Feeble company,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009A4
Sat_Dog,Lending a Paw,10,Brought Santus to keep Olava the Feeble company,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009A4
Sat_Dog,Lending a Paw,10,Brought Santus to keep Olava the Feeble company,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009A4
Sat_Music,A Song in the Dark,30,Helped a blind beggar win admission to the Bards College,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009D2
Sat_Music,A Song in the Dark,30,Helped a blind beggar win admission to the Bards College,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009D2
Sat_Music,A Song in the Dark,30,Helped a blind beggar win admission to the Bards College,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009D2
Sat_Music,A Song in the Dark,30,Helped a blind beggar win admission to the Bards College,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009D2
Sat_Music,A Song in the Dark,30,Helped a blind beggar win admission to the Bards College,protect_the_weak,Molag Bal,-,m,small,"cross-gen candidate: protect_the_weak(m) from the Molag Bal Part B profile, stepped down; REVIEW before promotion",TheGiftofSaturalia.esp:0009D2
