editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,murder_treacherous,Sithis,+,m,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: murder_treacherous(S) from the Sithis Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,murder_treacherous,Boethiah,+,m,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: murder_treacherous(S) from the Boethiah Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,deceit,Mephala,+,S,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: deceit(C) from the Mephala Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,murder_treacherous,Molag Bal,+,m,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: murder_treacherous(S) from the Molag Bal Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,deceit,Nocturnal,+,m,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: deceit(m) from the Nocturnal Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,murder_treacherous,Mehrunes Dagon,+,m,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,deceit,Clavicus Vile,+,m,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: deceit(S) from the Clavicus Vile Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (lured Grelod to the docks),22,Tricked Grelod the Kind into following him to the Riften docks to kill her out of sight,murder_treacherous,Vaermina,+,m,small,"B04 tier A, a stage this QE ADDS to vanilla DB01 (vanilla has 0/5/20/30/200/255; the mod adds 21/22/198/199/201). s21 'I've convinced Grelod the Kind that Aventus Aretino is just outside Riften. She's agreed to follow me to the docks, where I can then get rid of her discreetly.' s22 'Grelod is at the docks, where no one can see her. Time to get rid of her.' RUNTIME-VERIFY: non-terminal, so reachability down this path is not proven by the record alone. cross-gen KEEP: murder_treacherous(m) from the Vaermina Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Akatosh,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Akatosh Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Zenithar,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Zenithar Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Julianos,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(S) from the Julianos Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,protect_the_weak,Kynareth,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,protect_the_weak,Talos,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,protect_the_weak,Tsun,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Auri-El,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Auri-El Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,protect_the_weak,Syrabane,+,S,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Z'en,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(S) from the Z'en Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,protect_the_weak,Khenarthi,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Alkosh,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Alkosh Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,protect_the_weak,The Hist,+,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Sithis,-,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Sithis Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Sheogorath,-,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Sheogorath Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Namira,-,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Namira Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (had Grelod jailed instead),198,Had Grelod the Kind imprisoned in Riften jail rather than killing her and went to check on the orphans,uphold_law_justice,Vaermina,-,m,small,"B04 tier A, a stage this QE ADDS: s198 'I should check on the children at the Honorhall Orphanage now that Grelod is spending the rest of her days at Riften's jail.' This is the expansion's whole point - a lawful resolution to a vanilla quest that otherwise only offers murder. RUNTIME-VERIFY: non-terminal. cross-gen KEEP: uphold_law_justice(m) from the Vaermina Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,uphold_law_justice,Akatosh,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: uphold_law_justice(m) from the Akatosh Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Stendarr,+,S,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Mara,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,uphold_law_justice,Zenithar,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: uphold_law_justice(m) from the Zenithar Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,uphold_law_justice,Julianos,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: uphold_law_justice(S) from the Julianos Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Kynareth,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Talos,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Tsun,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Stuhn,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,uphold_law_justice,Auri-El,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: uphold_law_justice(m) from the Auri-El Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Syrabane,+,S,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,uphold_law_justice,Z'en,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: uphold_law_justice(S) from the Z'en Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,Khenarthi,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,uphold_law_justice,Alkosh,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: uphold_law_justice(m) from the Alkosh Part B profile, stepped down.",Skyrim.esm:01EA50
DB01,Innocence Lost (jailed; she died in custody),199,Left Grelod to the law and learned she was later killed in prison by another hand,protect_the_weak,The Hist,+,m,small,"B04 tier A and CompleteQuest-flagged, a stage this QE ADDS: s199 'It turns out Grelod was killed while imprisoned. Perhaps Aventus Aretino actually managed to summon the Dark Brotherhood after all.' Tagged for the player's OWN act - the imprisonment at s198 - and deliberately NOT murder_treacherous: the record says she was killed by someone else while in custody. cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down.",Skyrim.esm:01EA50
