editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
SU04SachilFollower_D3_TheKhajiitReturns,The Khajiit Returns,20,Helped Sa'chil deceive Whiterun's guard into accepting a fabricated authorization.,deceit,Malacath,-,m,small,"s5 journal: ""Her plan is to manipulate a guard into believing there is a new 'Capital captain' who gave her clearance""; s20 [COMPLETE]: ""The message will be spread, and Sa'chil is now welcome in Skyrim."" cross-gen KEEP: deceit(m) from the Malacath Part B profile, stepped down",SU04SachilFollower.esp:85205E
SU04SachilFollower_D3_TheKhajiitReturns,The Khajiit Returns,20,Helped Sa'chil deceive Whiterun's guard into accepting a fabricated authorization.,deceit,Boethiah,+,m,small,"s5 journal: ""Her plan is to manipulate a guard into believing there is a new 'Capital captain' who gave her clearance""; s20 [COMPLETE]: ""The message will be spread, and Sa'chil is now welcome in Skyrim."" cross-gen KEEP: deceit(S) from the Boethiah Part B profile, stepped down",SU04SachilFollower.esp:85205E
SU04SachilFollower_D3_TheKhajiitReturns,The Khajiit Returns,20,Helped Sa'chil deceive Whiterun's guard into accepting a fabricated authorization.,deceit,Mephala,+,S,small,"s5 journal: ""Her plan is to manipulate a guard into believing there is a new 'Capital captain' who gave her clearance""; s20 [COMPLETE]: ""The message will be spread, and Sa'chil is now welcome in Skyrim."" cross-gen KEEP: deceit(C) from the Mephala Part B profile, stepped down",SU04SachilFollower.esp:85205E
SU04SachilFollower_D3_TheKhajiitReturns,The Khajiit Returns,20,Helped Sa'chil deceive Whiterun's guard into accepting a fabricated authorization.,deceit,Nocturnal,+,m,small,"s5 journal: ""Her plan is to manipulate a guard into believing there is a new 'Capital captain' who gave her clearance""; s20 [COMPLETE]: ""The message will be spread, and Sa'chil is now welcome in Skyrim."" cross-gen KEEP: deceit(m) from the Nocturnal Part B profile, stepped down",SU04SachilFollower.esp:85205E
SU04SachilFollower_D3_TheKhajiitReturns,The Khajiit Returns,20,Helped Sa'chil deceive Whiterun's guard into accepting a fabricated authorization.,deceit,Clavicus Vile,+,m,small,"s5 journal: ""Her plan is to manipulate a guard into believing there is a new 'Capital captain' who gave her clearance""; s20 [COMPLETE]: ""The message will be spread, and Sa'chil is now welcome in Skyrim."" cross-gen KEEP: deceit(S) from the Clavicus Vile Part B profile, stepped down",SU04SachilFollower.esp:85205E
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Stendarr,+,S,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Mara,+,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Kynareth,+,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Talos,+,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Tsun,+,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Stuhn,+,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Syrabane,+,S,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Khenarthi,+,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,The Hist,+,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E1_Ketud,Big Brother's Omen,60,Protected Sa'chil and Ke'tud from a dragon and earned her brother's trust.,protect_the_weak,Molag Bal,-,m,small,"s30 objective: Kill the Frenzied Dragon; s60 [COMPLETE] journal: ""I have atleast won Ke'tud's trust with protecting him and Sa'chil from that dragon."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down",SU04SachilFollower.esp:624BBA
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Stendarr,+,S,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Mara,+,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Kynareth,+,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Talos,+,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Tsun,+,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Stuhn,+,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Syrabane,+,S,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Khenarthi,+,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,The Hist,+,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E3_Ambushes,Wrath of Hammerfell,70,Kept Sa'chil safe through repeated kidnapping attempts and her mother's final attack.,protect_the_weak,Molag Bal,-,m,small,"s50 journal: ""Marilyn is attacking me! I have to defend Sa'chil!""; s70 [COMPLETE]: ""Marilyn is dead. Sa'chil's father Tanan has ordered Sa'chil to come home for two weeks."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down",SU04SachilFollower.esp:AC1591
SU04SachilFollower_E4_ReturnFromHammerfell,Mending the Shattered Hearth,30,Welcomed Sa'chil home after her family began healing from Marilyn's death.,marriage_family,Mara,+,S,small,"s30 [COMPLETE] journal: ""Sa'chil has shown me what she has done to Reachwind Eyrie... it seems like her family is doing better than ever without Marilyn."" cross-gen KEEP: marriage_family(C) from the Mara Part B profile, stepped down",SU04SachilFollower.esp:B03462
SU04SachilFollower_E4_ReturnFromHammerfell,Mending the Shattered Hearth,30,Welcomed Sa'chil home after her family began healing from Marilyn's death.,marriage_family,Dibella,+,m,small,"s30 [COMPLETE] journal: ""Sa'chil has shown me what she has done to Reachwind Eyrie... it seems like her family is doing better than ever without Marilyn."" cross-gen KEEP: marriage_family(m) from the Dibella Part B profile, stepped down",SU04SachilFollower.esp:B03462
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Stendarr,+,S,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Mara,+,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Kynareth,+,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Talos,+,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Tsun,+,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Stuhn,+,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Syrabane,+,S,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Khenarthi,+,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,The Hist,+,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_E5_Aydith,Child of Aydith,70,Protected a child version of Sa'chil through her nightmare and helped her escape.,protect_the_weak,Molag Bal,-,m,small,"s50 journal: ""I should follow and protect her at all costs""; s70 [COMPLETE]: ""I met a younger Sa'chil there, and made a bridge together with her to escape the dream, and the beasts within."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down",SU04SachilFollower.esp:D0D855
SU04SachilFollower_A7_PlayerHurtSachil,Sa'chil Hurt by the Player,50,Hurt Sa'chil repeatedly until she could no longer forgive the player.,abuse_companion,Stendarr,-,S,small,"cross-gen KEEP: abuse_companion(C) from the Stendarr Part B profile, stepped down",SU04SachilFollower.esp:3E8886
SU04SachilFollower_A7_PlayerHurtSachil,Sa'chil Hurt by the Player,50,Hurt Sa'chil repeatedly until she could no longer forgive the player.,abuse_companion,Mara,-,S,small,"cross-gen KEEP: abuse_companion(C) from the Mara Part B profile, stepped down",SU04SachilFollower.esp:3E8886
SU04SachilFollower_A7_PlayerHurtSachil,Sa'chil Hurt by the Player,50,Hurt Sa'chil repeatedly until she could no longer forgive the player.,abuse_companion,The Hist,-,m,small,"cross-gen KEEP: abuse_companion(m) from the The Hist Part B profile, stepped down",SU04SachilFollower.esp:3E8886
SU04SachilFollower_A7_PlayerHurtSachil,Sa'chil Hurt by the Player,50,Hurt Sa'chil repeatedly until she could no longer forgive the player.,abuse_companion,Molag Bal,+,m,small,"cross-gen KEEP: abuse_companion(S) from the Molag Bal Part B profile, stepped down",SU04SachilFollower.esp:3E8886
SU04SachilFollower_Q6_ThievesGuild,Thieves Guild Commentary,7,Refused Sa'chil's offer to plant a ring for the player.,reject_criminality,Akatosh,+,m,small,"cross-gen KEEP: reject_criminality(m) from the Akatosh Part B profile, stepped down",SU04SachilFollower.esp:E3DF2D
SU04SachilFollower_Q6_ThievesGuild,Thieves Guild Commentary,7,Refused Sa'chil's offer to plant a ring for the player.,reject_criminality,Stendarr,+,m,small,"cross-gen KEEP: reject_criminality(S) from the Stendarr Part B profile, stepped down",SU04SachilFollower.esp:E3DF2D
SU04SachilFollower_Q6_ThievesGuild,Thieves Guild Commentary,7,Refused Sa'chil's offer to plant a ring for the player.,reject_criminality,Zenithar,+,m,small,"cross-gen KEEP: reject_criminality(S) from the Zenithar Part B profile, stepped down",SU04SachilFollower.esp:E3DF2D
SU04SachilFollower_Q6_ThievesGuild,Thieves Guild Commentary,7,Refused Sa'chil's offer to plant a ring for the player.,reject_criminality,Z'en,+,m,small,"cross-gen KEEP: reject_criminality(m) from the Z'en Part B profile, stepped down",SU04SachilFollower.esp:E3DF2D
