editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
Cow_enchantment,Enchanted To Meet You,70,Learned enchanting and completed a client enchantment and delivery,"disciplined_study,master_craft_forge,honest_labor_trade",Magnus,+,C,milestone,"T15 direct raw-file read: s70 CompleteQuest/ShutDownStage says Sergius taught the basics and the player worked on and delivered an enchantment.",College Of Winterhold - Quest Expansion.esp:000871
Cow_enchantment,Enchanted To Meet You,70,Learned enchanting and completed a client enchantment and delivery,"disciplined_study,master_craft_forge,honest_labor_trade",Julianos,+,C,milestone,"T15 direct raw-file read: s70 resolves the taught enchanting lesson and completed commission.",College Of Winterhold - Quest Expansion.esp:000871
Cow_enchantment,Enchanted To Meet You,70,Learned enchanting and completed a client enchantment and delivery,"disciplined_study,master_craft_forge,honest_labor_trade",Zenithar,+,S,milestone,"T15 direct raw-file read: s70 records the player's completed enchantment delivery and its viable trade value.",College Of Winterhold - Quest Expansion.esp:000871
Cow_illusion,Back-Stabbing Rodents,25,Learned to use Illusion to influence enemy minds in a controlled test,disciplined_study,Julianos,+,C,milestone,"T15 direct raw-file read: s25 CompleteQuest/ShutDownStage says Drevis taught that Illusion can influence enemy minds after the skeever test.",College Of Winterhold - Quest Expansion.esp:000872
Cow_illusion,Back-Stabbing Rodents,25,Learned to use Illusion to influence enemy minds in a controlled test,disciplined_study,Magnus,+,C,milestone,"T15 direct raw-file read: s25 resolves the taught-and-tested Illusion lesson.",College Of Winterhold - Quest Expansion.esp:000872
Cow_Destruction,A Test of Ice and Fire,20,Learned to choose the correct destructive element for an enemy,disciplined_study,Julianos,+,C,milestone,"T15 direct raw-file read: s20 CompleteQuest/ShutDownStage says Faralda taught Destruction and matching elements to enemy types.",College Of Winterhold - Quest Expansion.esp:000873
Cow_Destruction,A Test of Ice and Fire,20,Learned to choose the correct destructive element for an enemy,disciplined_study,Magnus,+,C,milestone,"T15 direct raw-file read: s20 resolves the taught-and-tested Destruction lesson.",College Of Winterhold - Quest Expansion.esp:000873
Cow_Breathing,Rapture of the Deep,50,Learned Waterbreathing and tested it by diving into a sunken temple,disciplined_study,Auri-El,+,m,small,"T15 cross-gen KEEP: a completed taught-and-tested Alteration lesson matches Auri-El's disciplined-study profile; stepped down.",College Of Winterhold - Quest Expansion.esp:000801
Cow_Breathing,Rapture of the Deep,50,Learned Waterbreathing and tested it by diving into a sunken temple,disciplined_study,Syrabane,+,C,milestone,"T15 primary KEEP: a completed practical magic lesson is the Apprentices' God's core disciplined-study domain.",College Of Winterhold - Quest Expansion.esp:000801
Cow_restoration,None Escape The Light,25,Learned Restoration's valid use against the undead,"disciplined_study,slay_undead",Stendarr,+,m,small,"T15 cross-gen KEEP: the direct Draugr exercise and anti-undead lesson match Stendarr's vigil profile; stepped down.",College Of Winterhold - Quest Expansion.esp:00086E
Cow_restoration,None Escape The Light,25,Learned Restoration's valid use against the undead,"disciplined_study,slay_undead",Auri-El,+,m,small,"T15 cross-gen KEEP: a completed taught-and-tested Restoration lesson matches Auri-El's disciplined-study profile; stepped down.",College Of Winterhold - Quest Expansion.esp:00086E
Cow_restoration,None Escape The Light,25,Learned Restoration's valid use against the undead,"disciplined_study,slay_undead",Y'ffre,+,m,small,"T15 cross-gen KEEP: the direct exercise deals with Draugr, matching Y'ffre's narrow bone-law anti-undead rule; stepped down.",College Of Winterhold - Quest Expansion.esp:00086E
Cow_restoration,None Escape The Light,25,Learned Restoration's valid use against the undead,"disciplined_study,slay_undead",Tu'whacca,+,m,small,"T15 cross-gen KEEP: the direct exercise deals with Draugr, matching the keeper-of-souls anti-undead rule; stepped down.",College Of Winterhold - Quest Expansion.esp:00086E
Cow_restoration,None Escape The Light,25,Learned Restoration's valid use against the undead,"disciplined_study,slay_undead",Syrabane,+,C,milestone,"T15 primary KEEP: the completed practical Restoration lesson is the Apprentices' God's core disciplined-study domain.",College Of Winterhold - Quest Expansion.esp:00086E
Cow_Conjuration,"I Choose You, Familiar",25,Learned to use a summoned familiar as a disciplined tactical tool,disciplined_study,Auri-El,+,m,small,"T15 cross-gen KEEP: a completed taught-and-tested Conjuration lesson matches Auri-El's disciplined-study profile; stepped down.",College Of Winterhold - Quest Expansion.esp:00086F
Cow_Conjuration,"I Choose You, Familiar",25,Learned to use a summoned familiar as a disciplined tactical tool,disciplined_study,Syrabane,+,C,milestone,"T15 primary KEEP: the completed practical magic lesson is the Apprentices' God's core disciplined-study domain.",College Of Winterhold - Quest Expansion.esp:00086F
Cow_Reading,Reading Comprehension 101,25,Passed Urag's test and learned to review source credibility,disciplined_study,Auri-El,+,m,small,"T15 cross-gen KEEP: the explicit source-credibility lesson matches Auri-El's disciplined-study profile; stepped down.",College Of Winterhold - Quest Expansion.esp:000870
Cow_Reading,Reading Comprehension 101,25,Passed Urag's test and learned to review source credibility,disciplined_study,Hermaeus Mora,+,m,small,"T15 cross-gen KEEP: critical review of a written source is a small knowledge-domain beat without claiming forbidden lore.",College Of Winterhold - Quest Expansion.esp:000870
Cow_Reading,Reading Comprehension 101,25,Passed Urag's test and learned to review source credibility,disciplined_study,Syrabane,+,C,milestone,"T15 primary KEEP: the completed College study exercise is the Apprentices' God's core disciplined-study domain.",College Of Winterhold - Quest Expansion.esp:000870
Cow_enchantment,Enchanted To Meet You,70,Learned enchanting and completed a client enchantment and delivery,"disciplined_study,master_craft_forge,honest_labor_trade",Auri-El,+,m,small,"T15 cross-gen KEEP: the completed enchanting lesson matches Auri-El's disciplined-study profile; stepped down.",College Of Winterhold - Quest Expansion.esp:000871
Cow_enchantment,Enchanted To Meet You,70,Learned enchanting and completed a client enchantment and delivery,"disciplined_study,master_craft_forge,honest_labor_trade",Z'en,+,S,small,"T15 cross-gen KEEP: the direct client commission and delivery match honest labor and trade; stepped down.",College Of Winterhold - Quest Expansion.esp:000871
Cow_enchantment,Enchanted To Meet You,70,Learned enchanting and completed a client enchantment and delivery,"disciplined_study,master_craft_forge,honest_labor_trade",Malacath,+,m,small,"T15 cross-gen KEEP: the completed crafted enchantment is a small master-craft echo, not an Orc forge milestone.",College Of Winterhold - Quest Expansion.esp:000871
Cow_enchantment,Enchanted To Meet You,70,Learned enchanting and completed a client enchantment and delivery,"disciplined_study,master_craft_forge,honest_labor_trade",Syrabane,+,C,milestone,"T15 primary KEEP: the completed practical enchanting lesson is the Apprentices' God's core disciplined-study domain.",College Of Winterhold - Quest Expansion.esp:000871
Cow_illusion,Back-Stabbing Rodents,25,Learned to use Illusion to influence enemy minds in a controlled test,disciplined_study,Auri-El,+,m,small,"T15 cross-gen KEEP: a completed taught-and-tested Illusion lesson matches Auri-El's disciplined-study profile; stepped down.",College Of Winterhold - Quest Expansion.esp:000872
Cow_illusion,Back-Stabbing Rodents,25,Learned to use Illusion to influence enemy minds in a controlled test,disciplined_study,Syrabane,+,C,milestone,"T15 primary KEEP: the completed practical magic lesson is the Apprentices' God's core disciplined-study domain.",College Of Winterhold - Quest Expansion.esp:000872
Cow_Destruction,A Test of Ice and Fire,20,Learned to choose the correct destructive element for an enemy,disciplined_study,Auri-El,+,m,small,"T15 cross-gen KEEP: a completed controlled Destruction lesson matches Auri-El's disciplined-study profile; stepped down.",College Of Winterhold - Quest Expansion.esp:000873
Cow_Destruction,A Test of Ice and Fire,20,Learned to choose the correct destructive element for an enemy,disciplined_study,Syrabane,+,C,milestone,"T15 primary KEEP: the completed controlled magic lesson is the Apprentices' God's core disciplined-study domain.",College Of Winterhold - Quest Expansion.esp:000873
