editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
MS07,Lights Out!,330,Betrayed Jaree-Ra's marauders and kept the Icerunner loot,"deceit,theft_burglary,break_oath_betray",Akatosh,-,S,small,"T16 primary ruling: the outcome is still theft joined to explicit betrayal.",Skyrim.esm:023A64
MS07,Lights Out!,330,Betrayed Jaree-Ra's marauders and kept the Icerunner loot,"deceit,theft_burglary,break_oath_betray",Malacath,-,S,small,"T16 primary ruling: the route explicitly turns on the player's erstwhile allies.",Skyrim.esm:023A64
MS07,Lights Out!,330,Betrayed Jaree-Ra's marauders and kept the Icerunner loot,"deceit,theft_burglary,break_oath_betray",Trinimac,-,S,small,"T16 primary ruling: the route explicitly turns on the player's erstwhile allies.",Skyrim.esm:023A64
MS07,Lights Out!,330,Betrayed Jaree-Ra's marauders and kept the Icerunner loot,"deceit,theft_burglary,break_oath_betray",Z'en,-,S,small,"T16 primary ruling: the player breaks the compact and keeps stolen goods rather than settling the debt.",Skyrim.esm:023A64
MS07,Lights Out!,330,Betrayed Jaree-Ra's marauders and kept the Icerunner loot,"deceit,theft_burglary,break_oath_betray",Clavicus Vile,+,m,small,"T16 cross-generation keep: the route is resolved through a knowingly false compact and self-serving betrayal.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Akatosh,+,S,milestone,"T16 direct raw-file read: Save the Icerunner s350 CompleteQuest says Jaree-Ra was arrested after the plot was exposed.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Stendarr,+,S,milestone,"T16 primary ruling: the pirate is brought to lawful justice and his intended victims protected.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Stuhn,+,m,small,"T16 primary ruling: arrest resolves the threat without a revenge killing.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Zenithar,+,S,milestone,"T16 primary ruling: lawful shipping is protected and the wrecking fraud exposed.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Khenarthi,+,S,small,"T16 primary ruling: exposing the plot protects travellers from a contrived disaster.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Z'en,+,S,small,"T16 primary ruling: the fraud is exposed and answered through proportionate public justice.",Skyrim.esm:023A64
MS07,Lights Out!,350,Exposed Jaree-Ra's wrecking plot and had him arrested,"uphold_law_justice,protect_the_weak,expose_betray_secret",Nocturnal,-,m,small,"T16 primary ruling: the concealed criminal scheme is exposed rather than kept in shadow.",Skyrim.esm:023A64
MS07,Lights Out!,350,Exposed Jaree-Ra's wrecking plot and had him arrested,"uphold_law_justice,protect_the_weak,expose_betray_secret",Mephala,-,S,small,"T16 primary ruling: the hidden plot is exposed and defeated through the authorities.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Mara,+,m,small,"T16 cross-generation keep: the arrest protects the intended victims without a revenge killing.",Skyrim.esm:023A64
MS07,Lights Out!,350,Had Jaree-Ra arrested and secured the Icerunner,"uphold_law_justice,protect_the_weak,expose_betray_secret",Kynareth,+,m,small,"T16 cross-generation keep: exposing the wrecking plot restores safe passage to the ship and crew.",Skyrim.esm:023A64
