editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Shor,+,S,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(C) from the Shor Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Tsun,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Tsun Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Auri-El,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Trinimac,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Alkosh,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Malacath,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Malacath Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,HoonDing,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Leki,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Leki Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Hircine,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Hircine Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,20,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"s20 journal: "";Killed first dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Talos,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Talos Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Kyne,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Kyne Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Shor,+,S,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(C) from the Shor Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Tsun,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Tsun Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Auri-El,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Trinimac,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Alkosh,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Malacath,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Malacath Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,HoonDing,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Leki,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Leki Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Hircine,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Hircine Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,40,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"s40 journal: "";Killed second dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Talos,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Talos Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Kyne,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Kyne Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Shor,+,S,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(C) from the Shor Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Tsun,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Tsun Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Auri-El,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Trinimac,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Alkosh,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Malacath,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Malacath Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,HoonDing,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Leki,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Leki Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Hircine,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(S) from the Hircine Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienDragon,JRLucienDragon,60,Killed a dragon in open combat alongside Lucien.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"s60 journal: "";Killed third dragon with Lucien."" cross-gen KEEP: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down.",Lucien.esp:0987A1
JRLucienElderScroll,JRLucienElderScroll,10,Allowed Lucien to read the Elder Scroll.,forbidden_knowledge,Julianos,+,m,small,"s10 journal: "";Allowed Lucien to read the Scroll."" cross-gen KEEP: forbidden_knowledge(m) from the Julianos Part B profile, stepped down.",Lucien.esp:0DF697
JRLucienElderScroll,JRLucienElderScroll,10,Allowed Lucien to read the Elder Scroll.,forbidden_knowledge,Magnus,+,m,small,"s10 journal: "";Allowed Lucien to read the Scroll."" cross-gen KEEP: forbidden_knowledge(m) from the Magnus Part B profile, stepped down.",Lucien.esp:0DF697
JRLucienElderScroll,JRLucienElderScroll,10,Allowed Lucien to read the Elder Scroll.,forbidden_knowledge,Hermaeus Mora,+,S,small,"s10 journal: "";Allowed Lucien to read the Scroll."" cross-gen KEEP: forbidden_knowledge(C) from the Hermaeus Mora Part B profile, stepped down.",Lucien.esp:0DF697
JRLucienElderScroll,JRLucienElderScroll,10,Allowed Lucien to read the Elder Scroll.,forbidden_knowledge,Vaermina,+,m,small,"s10 journal: "";Allowed Lucien to read the Scroll."" cross-gen KEEP: forbidden_knowledge(m) from the Vaermina Part B profile, stepped down.",Lucien.esp:0DF697
JRLucienGetHorseQuest,Intruders,60,Defeated the Daedra pouring through the Oblivion Gate before they could escape to the surface.,defend_kin_home,Kyne,+,m,small,"s60 journal: ""The facility is under attack from Daedra who have entered through the Oblivion Gate. We need to defeat them before they escape to the surface."" cross-gen KEEP: defend_kin_home(m) from the Kyne Part B profile, stepped down.",Lucien.esp:62424C
JRLucienGetHorseQuest,Intruders,60,Defeated the Daedra pouring through the Oblivion Gate before they could escape to the surface.,defend_kin_home,Shor,+,m,small,"s60 journal: ""The facility is under attack from Daedra who have entered through the Oblivion Gate. We need to defeat them before they escape to the surface."" cross-gen KEEP: defend_kin_home(S) from the Shor Part B profile, stepped down.",Lucien.esp:62424C
JRLucienGetHorseQuest,Intruders,60,Defeated the Daedra pouring through the Oblivion Gate before they could escape to the surface.,defend_kin_home,Trinimac,+,m,small,"s60 journal: ""The facility is under attack from Daedra who have entered through the Oblivion Gate. We need to defeat them before they escape to the surface."" cross-gen KEEP: defend_kin_home(m) from the Trinimac Part B profile, stepped down.",Lucien.esp:62424C
JRLucienGetHorseQuest,Intruders,60,Defeated the Daedra pouring through the Oblivion Gate before they could escape to the surface.,defend_kin_home,Y'ffre,+,m,small,"s60 journal: ""The facility is under attack from Daedra who have entered through the Oblivion Gate. We need to defeat them before they escape to the surface."" cross-gen KEEP: defend_kin_home(m) from the Y'ffre Part B profile, stepped down.",Lucien.esp:62424C
JRLucienGetHorseQuest,Intruders,60,Defeated the Daedra pouring through the Oblivion Gate before they could escape to the surface.,defend_kin_home,Malacath,+,m,small,"s60 journal: ""The facility is under attack from Daedra who have entered through the Oblivion Gate. We need to defeat them before they escape to the surface."" cross-gen KEEP: defend_kin_home(S) from the Malacath Part B profile, stepped down.",Lucien.esp:62424C
JRLucienGetHorseQuest,Intruders,60,Defeated the Daedra pouring through the Oblivion Gate before they could escape to the surface.,defend_kin_home,HoonDing,+,m,small,"s60 journal: ""The facility is under attack from Daedra who have entered through the Oblivion Gate. We need to defeat them before they escape to the surface."" cross-gen KEEP: defend_kin_home(S) from the HoonDing Part B profile, stepped down.",Lucien.esp:62424C
JRLucienGetHorseQuest,Intruders,60,Defeated the Daedra pouring through the Oblivion Gate before they could escape to the surface.,defend_kin_home,The Hist,+,S,small,"s60 journal: ""The facility is under attack from Daedra who have entered through the Oblivion Gate. We need to defeat them before they escape to the surface."" cross-gen KEEP: defend_kin_home(C) from the The Hist Part B profile, stepped down.",Lucien.esp:62424C
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,Akatosh,+,m,small,"s35 journal: "";Showed Lucien the Dragonstone"" cross-gen KEEP: disciplined_study(m) from the Akatosh Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,Julianos,+,S,small,"s35 journal: "";Showed Lucien the Dragonstone"" cross-gen KEEP: disciplined_study(C) from the Julianos Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,Auri-El,+,m,small,"s35 journal: "";Showed Lucien the Dragonstone"" cross-gen KEEP: disciplined_study(S) from the Auri-El Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,Magnus,+,S,small,"s35 journal: "";Showed Lucien the Dragonstone"" cross-gen KEEP: disciplined_study(C) from the Magnus Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,Xarxes,+,m,small,"s35 journal: "";Showed Lucien the Dragonstone"" cross-gen KEEP: disciplined_study(S) from the Xarxes Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,Azura,+,m,small,"s35 journal: "";Showed Lucien the Dragonstone"" cross-gen KEEP: disciplined_study(m) from the Azura Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,Hermaeus Mora,+,m,small,"s35 journal: "";Showed Lucien the Dragonstone"" cross-gen KEEP: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,36,Refused to show Lucien the Dragonstone.,keep_secret,Xarxes,+,m,small,"s36 journal: "";Refused to Show Lucien the Dragonstone"" cross-gen KEEP: keep_secret(m) from the Xarxes Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,36,Refused to show Lucien the Dragonstone.,keep_secret,Mephala,+,S,small,"s36 journal: "";Refused to Show Lucien the Dragonstone"" cross-gen KEEP: keep_secret(C) from the Mephala Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,36,Refused to show Lucien the Dragonstone.,keep_secret,Nocturnal,+,m,small,"s36 journal: "";Refused to Show Lucien the Dragonstone"" cross-gen KEEP: keep_secret(S) from the Nocturnal Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,36,Refused to show Lucien the Dragonstone.,keep_secret,Hermaeus Mora,+,m,small,"s36 journal: "";Refused to Show Lucien the Dragonstone"" cross-gen KEEP: keep_secret(m) from the Hermaeus Mora Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,Akatosh,+,m,small,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple."" cross-gen KEEP: disciplined_study(m) from the Akatosh Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,Julianos,+,S,small,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple."" cross-gen KEEP: disciplined_study(C) from the Julianos Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,Auri-El,+,m,small,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple."" cross-gen KEEP: disciplined_study(S) from the Auri-El Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,Magnus,+,S,small,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple."" cross-gen KEEP: disciplined_study(C) from the Magnus Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,Xarxes,+,m,small,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple."" cross-gen KEEP: disciplined_study(S) from the Xarxes Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,Azura,+,m,small,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple."" cross-gen KEEP: disciplined_study(m) from the Azura Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,Hermaeus Mora,+,m,small,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple."" cross-gen KEEP: disciplined_study(S) from the Hermaeus Mora Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,131,Refused to let Lucien study the Blades' sanctuary at Sky Haven Temple.,keep_secret,Xarxes,+,m,small,"s131 journal: "";Player refused to let Lucien study Sky Haven Temple."" cross-gen KEEP: keep_secret(m) from the Xarxes Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,131,Refused to let Lucien study the Blades' sanctuary at Sky Haven Temple.,keep_secret,Mephala,+,S,small,"s131 journal: "";Player refused to let Lucien study Sky Haven Temple."" cross-gen KEEP: keep_secret(C) from the Mephala Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,131,Refused to let Lucien study the Blades' sanctuary at Sky Haven Temple.,keep_secret,Nocturnal,+,m,small,"s131 journal: "";Player refused to let Lucien study Sky Haven Temple."" cross-gen KEEP: keep_secret(S) from the Nocturnal Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,131,Refused to let Lucien study the Blades' sanctuary at Sky Haven Temple.,keep_secret,Hermaeus Mora,+,m,small,"s131 journal: "";Player refused to let Lucien study Sky Haven Temple."" cross-gen KEEP: keep_secret(m) from the Hermaeus Mora Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Talos,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Talos Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Kyne,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Kyne Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Shor,+,S,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(C) from the Shor Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Tsun,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Tsun Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Auri-El,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Trinimac,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Alkosh,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Malacath,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Malacath Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,HoonDing,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Leki,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Leki Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Hircine,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(S) from the Hircine Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"s185 journal: "";Alduin has been sent packing - response 1."" cross-gen KEEP: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,186,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Talos,+,m,small,"s186 journal: "";Alduin has been sent packing - response 2."" cross-gen KEEP: kill_honorable_combat(S) from the Talos Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,186,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Kyne,+,m,small,"s186 journal: "";Alduin has been sent packing - response 2."" cross-gen KEEP: kill_honorable_combat(S) from the Kyne Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,186,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Shor,+,S,small,"s186 journal: "";Alduin has been sent packing - response 2."" cross-gen KEEP: kill_honorable_combat(C) from the Shor Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,186,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Tsun,+,m,small,"s186 journal: "";Alduin has been sent packing - response 2."" cross-gen KEEP: kill_honorable_combat(S) from the Tsun Part B profile, stepped down.",Lucien.esp:00AA3A
JRLucienMQ,Lucien Main Quest,186,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,Auri-El,+,m,small,"s186 journal: "";Alduin has been sent packing - response 2."" cross-gen KEEP: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down.",Lucien.esp:00AA3A
