editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
HD1GoreMurderer,The Apple from the Tree,30,Killed Gore rather than allowing the companion to leave the player's service.,murder_treacherous,Molag Bal,+,m,small,"s10 journal: ""Gore has left my party...""; s20: ""Gore wants to leave the party... but I won't let that happen."" s30 [COMPLETE]: ""I have killed Gore for trying to betray me."" cross-gen KEEP: murder_treacherous(S) from the Molag Bal Part B profile, stepped down",GORE.esp:6738F7
HD1GoreMurderer,The Apple from the Tree,30,Killed Gore rather than allowing the companion to leave the player's service.,murder_treacherous,Mehrunes Dagon,+,m,small,"s10 journal: ""Gore has left my party...""; s20: ""Gore wants to leave the party... but I won't let that happen."" s30 [COMPLETE]: ""I have killed Gore for trying to betray me."" cross-gen KEEP: murder_treacherous(m) from the Mehrunes Dagon Part B profile, stepped down",GORE.esp:6738F7
HD1GoreMurderer,The Apple from the Tree,30,Killed Gore rather than allowing the companion to leave the player's service.,murder_treacherous,Vaermina,+,m,small,"s10 journal: ""Gore has left my party...""; s20: ""Gore wants to leave the party... but I won't let that happen."" s30 [COMPLETE]: ""I have killed Gore for trying to betray me."" cross-gen KEEP: murder_treacherous(m) from the Vaermina Part B profile, stepped down",GORE.esp:6738F7
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Stendarr,-,S,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(C) from the Stendarr Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Mara,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Mara Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Dibella,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Dibella Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Talos,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Talos Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Kyne,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Kyne Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Shor,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Shor Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Tsun,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Tsun Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Stuhn,-,S,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(C) from the Stuhn Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Baan Dar,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Baan Dar Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Khenarthi,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Khenarthi Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Rajhin,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the Rajhin Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,HoonDing,-,m,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(m) from the HoonDing Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,15,Killed the injured Nord while he remained trapped and defenseless.,kill_the_helpless,Molag Bal,+,S,small,"s10 journal: ""I should speak to that Nord, looks like his leg is trapped...""; s15 [FAIL]: ""I have killed the Nord in the trap. Glory to the Aldmeri Dominion."" cross-gen KEEP: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Stendarr,+,S,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,heal_comfort,Mara,+,S,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: heal_comfort(C) from the Mara Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,heal_comfort,Dibella,+,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: heal_comfort(S) from the Dibella Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Kynareth,+,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Talos,+,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Tsun,+,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Stuhn,+,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Syrabane,+,S,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Khenarthi,+,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,The Hist,+,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down",GORE.esp:066720
HD1GoreMeet,Raven's Flight,50,Freed the injured Gore from the trap and helped him recover enough to reach Falkreath.,protect_the_weak,Molag Bal,-,m,small,"s20 journal: ""I should help him out of that trap."" s30: ""I should see what I can do to help."" s40: ""Gore is back up on his feet."" s50 is the untexted [COMPLETE] terminal. RUNTIME-VERIFY. cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down",GORE.esp:066720
