editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
zzzPO01Informant,Unfinished Business,13,Tracked down and killed the escaped Dark Brotherhood assassin under Penitus Oculatus orders and took the leaders' locations off the body.,uphold_law_justice,Namira,-,m,small,"s13: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>. I've also discovered the locations of Cicero and Babette."" cross-gen KEEP: uphold_law_justice(m) from the Namira Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,13,Tracked down and killed the escaped Dark Brotherhood assassin under Penitus Oculatus orders and took the leaders' locations off the body.,serve_empire_order,Peryite,+,m,small,"s13: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>. I've also discovered the locations of Cicero and Babette."" cross-gen KEEP: serve_empire_order(m) from the Peryite Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,13,Tracked down and killed the escaped Dark Brotherhood assassin under Penitus Oculatus orders and took the leaders' locations off the body.,uphold_law_justice,Vaermina,-,m,small,"s13: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>. I've also discovered the locations of Cicero and Babette."" cross-gen KEEP: uphold_law_justice(m) from the Vaermina Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,serve_empire_order,Akatosh,+,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: serve_empire_order(S) from the Akatosh Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,mercy_spare,Stendarr,+,S,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: mercy_spare(C) from the Stendarr Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,mercy_spare,Mara,+,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: mercy_spare(S) from the Mara Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,mercy_spare,Kyne,+,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: mercy_spare(m) from the Kyne Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,mercy_spare,Stuhn,+,S,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: mercy_spare(C) from the Stuhn Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,serve_empire_order,Alkosh,+,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: serve_empire_order(m) from the Alkosh Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,mercy_spare,Molag Bal,-,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: mercy_spare(S) from the Molag Bal Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,serve_empire_order,Mehrunes Dagon,-,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: serve_empire_order(S) from the Mehrunes Dagon Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,serve_empire_order,Sheogorath,-,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: serve_empire_order(m) from the Sheogorath Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO01Informant,Unfinished Business,5,Spared the defecting Dark Brotherhood assassin and escorted the target safely to the Penitus Oculatus outpost in return for the leaders' locations.,serve_empire_order,Peryite,+,m,small,"s5: ""My target has defected from the Dark Brotherhood, and I have escorted <Alias.PronounObj=DarkBrotherhoodRemnant> safely to the Penitus Oculatus outpost as promised, <Alias.Pronoun=DarkBrotherhoodRemnant> has provided me with the locations of Cicero and Babette."" cross-gen KEEP: serve_empire_order(m) from the Peryite Part B profile, stepped down.",Penitus_Oculatus.esp:00A9C4
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,serve_empire_order,Akatosh,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: serve_empire_order(S) from the Akatosh Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Stendarr,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(S) from the Stendarr Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Zenithar,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(m) from the Zenithar Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Julianos,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(S) from the Julianos Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Stuhn,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(m) from the Stuhn Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Auri-El,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(m) from the Auri-El Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Z'en,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(S) from the Z'en Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,serve_empire_order,Alkosh,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: serve_empire_order(m) from the Alkosh Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Sithis,-,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(m) from the Sithis Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,serve_empire_order,Mehrunes Dagon,-,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: serve_empire_order(S) from the Mehrunes Dagon Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,serve_empire_order,Sheogorath,-,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: serve_empire_order(m) from the Sheogorath Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Namira,-,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(m) from the Namira Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,serve_empire_order,Peryite,+,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: serve_empire_order(m) from the Peryite Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO02Babette,Bad Blood,2,Hunted down and killed the escaped Dark Brotherhood assassin named in the assignment.,uphold_law_justice,Vaermina,-,m,small,"s2: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location>."" (obj: Report to <Alias=Questgiver>) cross-gen KEEP: uphold_law_justice(m) from the Vaermina Part B profile, stepped down.",Penitus_Oculatus.esp:004E19
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,serve_empire_order,Akatosh,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: serve_empire_order(S) from the Akatosh Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Stendarr,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(S) from the Stendarr Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Zenithar,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(m) from the Zenithar Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Julianos,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(S) from the Julianos Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Stuhn,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(m) from the Stuhn Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Auri-El,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(m) from the Auri-El Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Z'en,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(S) from the Z'en Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,serve_empire_order,Alkosh,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: serve_empire_order(m) from the Alkosh Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Sithis,-,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(m) from the Sithis Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,serve_empire_order,Mehrunes Dagon,-,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: serve_empire_order(S) from the Mehrunes Dagon Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,serve_empire_order,Sheogorath,-,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: serve_empire_order(m) from the Sheogorath Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Namira,-,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(m) from the Namira Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,serve_empire_order,Peryite,+,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: serve_empire_order(m) from the Peryite Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO03Cicero,Fool's Errand,3,Killed the escaped Dark Brotherhood assassin and took the Dawnstar Sanctuary passphrase from the dead target's journal.,uphold_law_justice,Vaermina,-,m,small,"s3: ""I've eliminated <Alias=DarkBrotherhoodRemnant> at <Alias=Location> and discovered the passphrase to the Dawnstar Sanctuary from <Alias.PronounPos=DarkBrotherhoodRemnant> journal."" cross-gen KEEP: uphold_law_justice(m) from the Vaermina Part B profile, stepped down.",Penitus_Oculatus.esp:008968
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,serve_empire_order,Akatosh,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: serve_empire_order(S) from the Akatosh Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,uphold_law_justice,Stendarr,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: uphold_law_justice(S) from the Stendarr Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,uphold_law_justice,Zenithar,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: uphold_law_justice(m) from the Zenithar Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,uphold_law_justice,Julianos,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: uphold_law_justice(S) from the Julianos Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,uphold_law_justice,Stuhn,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: uphold_law_justice(m) from the Stuhn Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,uphold_law_justice,Auri-El,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: uphold_law_justice(m) from the Auri-El Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,uphold_law_justice,Z'en,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: uphold_law_justice(S) from the Z'en Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,serve_empire_order,Alkosh,+,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: serve_empire_order(m) from the Alkosh Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
zzzPO04Sanctuary,A Nest of Vipers,4,Cleared the Dawnstar Sanctuary by killing the Dark Brotherhood remnants hiding there and foiled their plot to assassinate the Emperor.,uphold_law_justice,Sithis,-,m,small,"s4: ""I've eliminated the Dark Brotherhood remnants hiding out at The <Alias=Location> and foiled a plot to assassinate the emperor."" cross-gen KEEP: uphold_law_justice(m) from the Sithis Part B profile, stepped down.",Penitus_Oculatus.esp:00CA4B
