editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
MordQuestGoodThief,Honor Among Thieves,50,Returned the recovered gems to Bolli and relieved someone in desperate need.,protect_the_weak,Talos,+,m,small,"s50: ""I have assisted someone who desperately needed help. I should continue on my other adventures until I get another request for aid."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,50,Returned the recovered gems to Bolli and relieved someone in desperate need.,protect_the_weak,Tsun,+,m,small,"s50: ""I have assisted someone who desperately needed help. I should continue on my other adventures until I get another request for aid."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,50,Returned the recovered gems to Bolli and relieved someone in desperate need.,protect_the_weak,Stuhn,+,m,small,"s50: ""I have assisted someone who desperately needed help. I should continue on my other adventures until I get another request for aid."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,50,Returned the recovered gems to Bolli and relieved someone in desperate need.,protect_the_weak,Syrabane,+,S,small,"s50: ""I have assisted someone who desperately needed help. I should continue on my other adventures until I get another request for aid."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,50,Returned the recovered gems to Bolli and relieved someone in desperate need.,protect_the_weak,Khenarthi,+,m,small,"s50: ""I have assisted someone who desperately needed help. I should continue on my other adventures until I get another request for aid."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,50,Returned the recovered gems to Bolli and relieved someone in desperate need.,protect_the_weak,The Hist,+,m,small,"s50: ""I have assisted someone who desperately needed help. I should continue on my other adventures until I get another request for aid."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,50,Returned the recovered gems to Bolli and relieved someone in desperate need.,protect_the_weak,Molag Bal,-,m,small,"s50: ""I have assisted someone who desperately needed help. I should continue on my other adventures until I get another request for aid."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,80,Lifted the confidential papers back out of the Jarl of Windhelm's keeping for Suvaris Atheron.,theft_burglary,Zenithar,-,m,small,"s80 obj ""Return The Stolen Papers To Suvaris Atheron"": ""I have found the confidential papers. I should return them to Suvaris, who is most likely somewhere in the Gray Quarter."" cross-gen KEEP: theft_burglary(S) from the Zenithar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,80,Lifted the confidential papers back out of the Jarl of Windhelm's keeping for Suvaris Atheron.,theft_burglary,Baan Dar,+,m,small,"s80 obj ""Return The Stolen Papers To Suvaris Atheron"": ""I have found the confidential papers. I should return them to Suvaris, who is most likely somewhere in the Gray Quarter."" cross-gen KEEP: theft_burglary(S) from the Baan Dar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,80,Lifted the confidential papers back out of the Jarl of Windhelm's keeping for Suvaris Atheron.,theft_burglary,Rajhin,+,S,small,"s80 obj ""Return The Stolen Papers To Suvaris Atheron"": ""I have found the confidential papers. I should return them to Suvaris, who is most likely somewhere in the Gray Quarter."" cross-gen KEEP: theft_burglary(C) from the Rajhin Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,80,Lifted the confidential papers back out of the Jarl of Windhelm's keeping for Suvaris Atheron.,theft_burglary,Mephala,+,m,small,"s80 obj ""Return The Stolen Papers To Suvaris Atheron"": ""I have found the confidential papers. I should return them to Suvaris, who is most likely somewhere in the Gray Quarter."" cross-gen KEEP: theft_burglary(S) from the Mephala Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,80,Lifted the confidential papers back out of the Jarl of Windhelm's keeping for Suvaris Atheron.,theft_burglary,Nocturnal,+,S,small,"s80 obj ""Return The Stolen Papers To Suvaris Atheron"": ""I have found the confidential papers. I should return them to Suvaris, who is most likely somewhere in the Gray Quarter."" cross-gen KEEP: theft_burglary(C) from the Nocturnal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Stendarr,+,S,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Mara,+,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Kynareth,+,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Talos,+,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Tsun,+,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Stuhn,+,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Syrabane,+,S,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Khenarthi,+,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,The Hist,+,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,90,Handed the stolen papers back to their rightful owner in the Gray Quarter.,protect_the_weak,Molag Bal,-,m,small,"s90: ""I have returned the item to its rightful owner. I should wait for another request for help."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,110,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Zenithar,-,m,small,"s110 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(S) from the Zenithar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,110,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Baan Dar,+,m,small,"s110 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(S) from the Baan Dar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,110,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Rajhin,+,S,small,"s110 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(C) from the Rajhin Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,110,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Mephala,+,m,small,"s110 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(S) from the Mephala Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,110,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Nocturnal,+,S,small,"s110 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(C) from the Nocturnal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,120,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Zenithar,-,m,small,"s120 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(S) from the Zenithar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,120,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Baan Dar,+,m,small,"s120 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(S) from the Baan Dar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,120,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Rajhin,+,S,small,"s120 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(C) from the Rajhin Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,120,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Mephala,+,m,small,"s120 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(S) from the Mephala Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,120,Took the withheld cure back from the Silver-Bloods in Markarth.,theft_burglary,Nocturnal,+,S,small,"s120 obj ""Give The Cure To Cairine"": ""I have the cure! I should give it to Cairine!"" cross-gen KEEP: theft_burglary(C) from the Nocturnal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,Stendarr,+,S,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,heal_comfort,Mara,+,S,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: heal_comfort(C) from the Mara Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,heal_comfort,Dibella,+,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: heal_comfort(S) from the Dibella Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,heal_comfort,Kynareth,+,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: heal_comfort(m) from the Kynareth Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,Talos,+,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,Tsun,+,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,Stuhn,+,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,Syrabane,+,S,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,Khenarthi,+,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,The Hist,+,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,130,Gave Cairine the cure and saved her life and the lives of others in the Warrens.,protect_the_weak,Molag Bal,-,m,small,"s130: ""I have given Cairine the cure to her illness. It will take awhile for her to heal, but at least she will live now, as will others."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,150,Recovered the necklace taken from Erdi's household in Solitude.,theft_burglary,Zenithar,-,m,small,"s150 obj ""Give The Necklace To Erdi"": ""I have the item. I should return it."" cross-gen KEEP: theft_burglary(S) from the Zenithar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,150,Recovered the necklace taken from Erdi's household in Solitude.,theft_burglary,Baan Dar,+,m,small,"s150 obj ""Give The Necklace To Erdi"": ""I have the item. I should return it."" cross-gen KEEP: theft_burglary(S) from the Baan Dar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,150,Recovered the necklace taken from Erdi's household in Solitude.,theft_burglary,Rajhin,+,S,small,"s150 obj ""Give The Necklace To Erdi"": ""I have the item. I should return it."" cross-gen KEEP: theft_burglary(C) from the Rajhin Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,150,Recovered the necklace taken from Erdi's household in Solitude.,theft_burglary,Mephala,+,m,small,"s150 obj ""Give The Necklace To Erdi"": ""I have the item. I should return it."" cross-gen KEEP: theft_burglary(S) from the Mephala Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,150,Recovered the necklace taken from Erdi's household in Solitude.,theft_burglary,Nocturnal,+,S,small,"s150 obj ""Give The Necklace To Erdi"": ""I have the item. I should return it."" cross-gen KEEP: theft_burglary(C) from the Nocturnal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Stendarr,+,S,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Mara,+,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Kynareth,+,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Talos,+,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Tsun,+,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Stuhn,+,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Syrabane,+,S,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Khenarthi,+,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,The Hist,+,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,160,Returned the necklace to Erdi its rightful owner.,protect_the_weak,Molag Bal,-,m,small,"s160 obj ""Wait For Another Request For Help"": ""I have returned the item."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,180,Broke into Black-Briar Lodge and came away with proof of Maven's betrayal of the Empire.,theft_burglary,Zenithar,-,m,small,"s180 obj ""Speak To Delvin"": ""I now have evidence of Maven's betrayal of the empire."" cross-gen KEEP: theft_burglary(S) from the Zenithar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,180,Broke into Black-Briar Lodge and came away with proof of Maven's betrayal of the Empire.,theft_burglary,Baan Dar,+,m,small,"s180 obj ""Speak To Delvin"": ""I now have evidence of Maven's betrayal of the empire."" cross-gen KEEP: theft_burglary(S) from the Baan Dar Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,180,Broke into Black-Briar Lodge and came away with proof of Maven's betrayal of the Empire.,theft_burglary,Rajhin,+,S,small,"s180 obj ""Speak To Delvin"": ""I now have evidence of Maven's betrayal of the empire."" cross-gen KEEP: theft_burglary(C) from the Rajhin Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,180,Broke into Black-Briar Lodge and came away with proof of Maven's betrayal of the Empire.,theft_burglary,Mephala,+,m,small,"s180 obj ""Speak To Delvin"": ""I now have evidence of Maven's betrayal of the empire."" cross-gen KEEP: theft_burglary(S) from the Mephala Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,180,Broke into Black-Briar Lodge and came away with proof of Maven's betrayal of the Empire.,theft_burglary,Nocturnal,+,S,small,"s180 obj ""Speak To Delvin"": ""I now have evidence of Maven's betrayal of the empire."" cross-gen KEEP: theft_burglary(C) from the Nocturnal Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,220,Used Maven's treason to cut the Guild free of her and pledged its take to Skyrim's poorest.,protect_the_weak,Stendarr,+,S,small,"s220 [COMPLETE]: ""I have freed the Thieves Guild from Maven's corrupting influence, and the Guild is now going to be helping the poorest people regularly with the money we steal."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,220,Used Maven's treason to cut the Guild free of her and pledged its take to Skyrim's poorest.,charity,Mara,+,S,small,"s220 [COMPLETE]: ""I have freed the Thieves Guild from Maven's corrupting influence, and the Guild is now going to be helping the poorest people regularly with the money we steal."" cross-gen KEEP: charity(C) from the Mara Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,220,Used Maven's treason to cut the Guild free of her and pledged its take to Skyrim's poorest.,charity,Dibella,+,m,small,"s220 [COMPLETE]: ""I have freed the Thieves Guild from Maven's corrupting influence, and the Guild is now going to be helping the poorest people regularly with the money we steal."" cross-gen KEEP: charity(m) from the Dibella Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,220,Used Maven's treason to cut the Guild free of her and pledged its take to Skyrim's poorest.,protect_the_weak,Kynareth,+,m,small,"s220 [COMPLETE]: ""I have freed the Thieves Guild from Maven's corrupting influence, and the Guild is now going to be helping the poorest people regularly with the money we steal."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,220,Used Maven's treason to cut the Guild free of her and pledged its take to Skyrim's poorest.,protect_the_weak,Talos,+,m,small,"s220 [COMPLETE]: ""I have freed the Thieves Guild from Maven's corrupting influence, and the Guild is now going to be helping the poorest people regularly with the money we steal."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",TCBM.esp:08B900
MordQuestGoodThief,Honor Among Thieves,220,Used Maven's treason to cut the Guild free of her and pledged its take to Skyrim's poorest.,protect_the_weak,Tsun,+,m,small,"s220 [COMPLETE]: ""I have freed the Thieves Guild from Maven's corrupting influence, and the Guild is now going to be helping the poorest people regularly with the money we steal."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",TCBM.esp:08B900
