editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
Val001,Between the Daedra and the Deep Blue Sea,200,Rescued Val Serano after he was marooned on a deserted island.,protect_the_weak,The Hist,+,m,small,"s200 [COMPLETE] journal: ""I've rescued a man named Val Serano from a deserted island."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down",AX ValSerano.esp:2EE9A6
Val001,Between the Daedra and the Deep Blue Sea,200,Rescued Val Serano after he was marooned on a deserted island.,protect_the_weak,Molag Bal,-,m,small,"s200 [COMPLETE] journal: ""I've rescued a man named Val Serano from a deserted island."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down",AX ValSerano.esp:2EE9A6
Val002,He Runs a Tight Shipwreck,90,Passed a forged relic to Solitude's guard to clear Val's name.,deceit,Baan Dar,+,S,small,"s40 journal: ""Val has no intention of returning the real relic to Solitude. Instead, he plans to substitute a forgery.""; s80 objective: Give the fake Star of Solitude to Captain Aldis; s90 journal: ""I've helped Val clear his name in Solitude, but at what cost to my own reputation?"" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: deceit(C) from the Baan Dar Part B profile, stepped down",AX ValSerano.esp:33AAF4
Val002,He Runs a Tight Shipwreck,90,Passed a forged relic to Solitude's guard to clear Val's name.,deceit,Rajhin,+,m,small,"s40 journal: ""Val has no intention of returning the real relic to Solitude. Instead, he plans to substitute a forgery.""; s80 objective: Give the fake Star of Solitude to Captain Aldis; s90 journal: ""I've helped Val clear his name in Solitude, but at what cost to my own reputation?"" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: deceit(S) from the Rajhin Part B profile, stepped down",AX ValSerano.esp:33AAF4
Val002,He Runs a Tight Shipwreck,90,Passed a forged relic to Solitude's guard to clear Val's name.,deceit,Malacath,-,m,small,"s40 journal: ""Val has no intention of returning the real relic to Solitude. Instead, he plans to substitute a forgery.""; s80 objective: Give the fake Star of Solitude to Captain Aldis; s90 journal: ""I've helped Val clear his name in Solitude, but at what cost to my own reputation?"" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: deceit(m) from the Malacath Part B profile, stepped down",AX ValSerano.esp:33AAF4
Val002,He Runs a Tight Shipwreck,90,Passed a forged relic to Solitude's guard to clear Val's name.,deceit,Boethiah,+,m,small,"s40 journal: ""Val has no intention of returning the real relic to Solitude. Instead, he plans to substitute a forgery.""; s80 objective: Give the fake Star of Solitude to Captain Aldis; s90 journal: ""I've helped Val clear his name in Solitude, but at what cost to my own reputation?"" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: deceit(S) from the Boethiah Part B profile, stepped down",AX ValSerano.esp:33AAF4
Val002,He Runs a Tight Shipwreck,90,Passed a forged relic to Solitude's guard to clear Val's name.,deceit,Mephala,+,S,small,"s40 journal: ""Val has no intention of returning the real relic to Solitude. Instead, he plans to substitute a forgery.""; s80 objective: Give the fake Star of Solitude to Captain Aldis; s90 journal: ""I've helped Val clear his name in Solitude, but at what cost to my own reputation?"" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: deceit(C) from the Mephala Part B profile, stepped down",AX ValSerano.esp:33AAF4
Val002,He Runs a Tight Shipwreck,90,Passed a forged relic to Solitude's guard to clear Val's name.,deceit,Nocturnal,+,m,small,"s40 journal: ""Val has no intention of returning the real relic to Solitude. Instead, he plans to substitute a forgery.""; s80 objective: Give the fake Star of Solitude to Captain Aldis; s90 journal: ""I've helped Val clear his name in Solitude, but at what cost to my own reputation?"" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: deceit(m) from the Nocturnal Part B profile, stepped down",AX ValSerano.esp:33AAF4
Val002,He Runs a Tight Shipwreck,90,Passed a forged relic to Solitude's guard to clear Val's name.,deceit,Clavicus Vile,+,m,small,"s40 journal: ""Val has no intention of returning the real relic to Solitude. Instead, he plans to substitute a forgery.""; s80 objective: Give the fake Star of Solitude to Captain Aldis; s90 journal: ""I've helped Val clear his name in Solitude, but at what cost to my own reputation?"" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: deceit(S) from the Clavicus Vile Part B profile, stepped down",AX ValSerano.esp:33AAF4
ValCOLGradPres,The Seafaring Mage,30,Crafted and gave Val a set of mage robes to celebrate completing his studies.,master_craft_forge,Zenithar,+,m,small,"s10 objective: Craft the Seafaring Mage Robes and Boots at a tanning rack; s30 journal: ""To celebrate him completing his studies at the College of Winterhold, I crafted and gave him a set of mage robes."" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: master_craft_forge(S) from the Zenithar Part B profile, stepped down",AX ValSerano.esp:356D21
ValCOLGradPres,The Seafaring Mage,30,Crafted and gave Val a set of mage robes to celebrate completing his studies.,master_craft_forge,Malacath,+,m,small,"s10 objective: Craft the Seafaring Mage Robes and Boots at a tanning rack; s30 journal: ""To celebrate him completing his studies at the College of Winterhold, I crafted and gave him a set of mage robes."" RUNTIME-VERIFY: the quest has no CompleteQuest flag. cross-gen KEEP: master_craft_forge(S) from the Malacath Part B profile, stepped down",AX ValSerano.esp:356D21
Val00A,Romancing the Rogue,200,Committed to a shared future with Val after the first romance path.,marriage_family,Mara,+,S,small,"s200 [COMPLETE] journal: ""Val and I have decided to chart our course together."" cross-gen KEEP: marriage_family(C) from the Mara Part B profile, stepped down",AX ValSerano.esp:3AA4A5
Val00A,Romancing the Rogue,200,Committed to a shared future with Val after the first romance path.,marriage_family,Dibella,+,m,small,"s200 [COMPLETE] journal: ""Val and I have decided to chart our course together."" cross-gen KEEP: marriage_family(m) from the Dibella Part B profile, stepped down",AX ValSerano.esp:3AA4A5
Val00A,Romancing the Rogue,300,Committed to a shared future with Val after the second romance path.,marriage_family,Mara,+,S,small,"s300 [COMPLETE] journal: ""Val and I have decided to chart our course together."" cross-gen KEEP: marriage_family(C) from the Mara Part B profile, stepped down",AX ValSerano.esp:3AA4A5
Val00A,Romancing the Rogue,300,Committed to a shared future with Val after the second romance path.,marriage_family,Dibella,+,m,small,"s300 [COMPLETE] journal: ""Val and I have decided to chart our course together."" cross-gen KEEP: marriage_family(m) from the Dibella Part B profile, stepped down",AX ValSerano.esp:3AA4A5
Val00A,Romancing the Rogue,400,Committed to a shared future with Val after the third romance path.,marriage_family,Mara,+,S,small,"s400 [COMPLETE] journal: ""Val and I have decided to chart our course together."" cross-gen KEEP: marriage_family(C) from the Mara Part B profile, stepped down",AX ValSerano.esp:3AA4A5
Val00A,Romancing the Rogue,400,Committed to a shared future with Val after the third romance path.,marriage_family,Dibella,+,m,small,"s400 [COMPLETE] journal: ""Val and I have decided to chart our course together."" cross-gen KEEP: marriage_family(m) from the Dibella Part B profile, stepped down",AX ValSerano.esp:3AA4A5
Val003,But You Have Heard of Me,200,Spared Tarek Serano after defeating the Dark Rose mutineers.,mercy_spare,Stendarr,+,S,small,"s60 journal: ""His father's fate is in my hands.""; s70: ""I've allowed Tarek Serano to leave with his life.""; s200 [COMPLETE]: ""We defeated the mutineers from the Dark Rose but allowed Tarek to live."" cross-gen KEEP: mercy_spare(C) from the Stendarr Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,200,Spared Tarek Serano after defeating the Dark Rose mutineers.,mercy_spare,Mara,+,m,small,"s60 journal: ""His father's fate is in my hands.""; s70: ""I've allowed Tarek Serano to leave with his life.""; s200 [COMPLETE]: ""We defeated the mutineers from the Dark Rose but allowed Tarek to live."" cross-gen KEEP: mercy_spare(S) from the Mara Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,200,Spared Tarek Serano after defeating the Dark Rose mutineers.,mercy_spare,Kyne,+,m,small,"s60 journal: ""His father's fate is in my hands.""; s70: ""I've allowed Tarek Serano to leave with his life.""; s200 [COMPLETE]: ""We defeated the mutineers from the Dark Rose but allowed Tarek to live."" cross-gen KEEP: mercy_spare(m) from the Kyne Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,200,Spared Tarek Serano after defeating the Dark Rose mutineers.,mercy_spare,Stuhn,+,S,small,"s60 journal: ""His father's fate is in my hands.""; s70: ""I've allowed Tarek Serano to leave with his life.""; s200 [COMPLETE]: ""We defeated the mutineers from the Dark Rose but allowed Tarek to live."" cross-gen KEEP: mercy_spare(C) from the Stuhn Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,200,Spared Tarek Serano after defeating the Dark Rose mutineers.,mercy_spare,Molag Bal,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s70: ""I've allowed Tarek Serano to leave with his life.""; s200 [COMPLETE]: ""We defeated the mutineers from the Dark Rose but allowed Tarek to live."" cross-gen KEEP: mercy_spare(S) from the Molag Bal Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Stendarr,-,S,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(C) from the Stendarr Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Mara,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Mara Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Dibella,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Dibella Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Talos,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Talos Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Kyne,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Kyne Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Shor,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Shor Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Tsun,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Tsun Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Stuhn,-,S,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(C) from the Stuhn Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Baan Dar,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Baan Dar Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Khenarthi,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Khenarthi Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Rajhin,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the Rajhin Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,HoonDing,-,m,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(m) from the HoonDing Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val003,But You Have Heard of Me,201,Killed Tarek Serano after the defeated pirate's fate was placed in the player's hands.,kill_the_helpless,Molag Bal,+,S,small,"s60 journal: ""His father's fate is in my hands.""; s71: ""I've slain Tarek Serano.""; s201 [COMPLETE]: ""We defeated the mutineers from the Dark Rose and slew Tarek."" cross-gen KEEP: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down",AX ValSerano.esp:3AA4A7
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Stendarr,+,S,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Mara,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Kynareth,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Talos,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Tsun,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Stuhn,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Syrabane,+,S,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,destroy_reject_daedra:molagbal,Azura,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: destroy_reject_daedra:molagbal(S) from the Azura Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Khenarthi,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,The Hist,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(S) from the The Hist Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,destroy_reject_daedra:molagbal,Meridia,+,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: destroy_reject_daedra:molagbal(m) from the Meridia Part B profile, stepped down",AX ValSerano.esp:49DC31
Val005,Drink and the Daedra Had Done for the Rest,200,Defeated Molag Bal's servants and freed Fathis from the Prince's imprisonment.,protect_the_weak,Molag Bal,-,m,small,"s55 journal: ""Fathis... is now in the clutches of Molag Bal. It is up to me and Val to rescue him.""; s70: ""We've defeated Molag Bal's forces and can now free Fathis""; s200 [COMPLETE]: ""Val and I rescued Fathis from a fate worse than death."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down",AX ValSerano.esp:49DC31
Val00B,Wicked Game,200,Rescued an injured Val from the Falmer and reaffirmed their mutual commitment.,protect_the_weak,Stendarr,+,S,small,"s80 journal: ""I've found Val and healed him of his injuries.""; s200 [COMPLETE]: ""I rescued Val from a terrible fate... I will always be there for him, just as he'll always be there for me."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down",AX ValSerano.esp:49DC33
Val00B,Wicked Game,200,Rescued an injured Val from the Falmer and reaffirmed their mutual commitment.,marriage_family,Mara,+,S,small,"s80 journal: ""I've found Val and healed him of his injuries.""; s200 [COMPLETE]: ""I rescued Val from a terrible fate... I will always be there for him, just as he'll always be there for me."" cross-gen KEEP: marriage_family(C) from the Mara Part B profile, stepped down",AX ValSerano.esp:49DC33
Val00B,Wicked Game,200,Rescued an injured Val from the Falmer and reaffirmed their mutual commitment.,marriage_family,Dibella,+,m,small,"s80 journal: ""I've found Val and healed him of his injuries.""; s200 [COMPLETE]: ""I rescued Val from a terrible fate... I will always be there for him, just as he'll always be there for me."" cross-gen KEEP: marriage_family(m) from the Dibella Part B profile, stepped down",AX ValSerano.esp:49DC33
Val00B,Wicked Game,200,Rescued an injured Val from the Falmer and reaffirmed their mutual commitment.,protect_the_weak,Kynareth,+,m,small,"s80 journal: ""I've found Val and healed him of his injuries.""; s200 [COMPLETE]: ""I rescued Val from a terrible fate... I will always be there for him, just as he'll always be there for me."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down",AX ValSerano.esp:49DC33
Val00B,Wicked Game,200,Rescued an injured Val from the Falmer and reaffirmed their mutual commitment.,protect_the_weak,Talos,+,m,small,"s80 journal: ""I've found Val and healed him of his injuries.""; s200 [COMPLETE]: ""I rescued Val from a terrible fate... I will always be there for him, just as he'll always be there for me."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down",AX ValSerano.esp:49DC33
Val00B,Wicked Game,200,Rescued an injured Val from the Falmer and reaffirmed their mutual commitment.,protect_the_weak,Tsun,+,m,small,"s80 journal: ""I've found Val and healed him of his injuries.""; s200 [COMPLETE]: ""I rescued Val from a terrible fate... I will always be there for him, just as he'll always be there for me."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down",AX ValSerano.esp:49DC33
