editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
DwarfSphereQ06,Legacy of the Extinct Race,230,Took position beside the Sadrith Kegran scientists and fought off the assault on the settlement.,defend_kin_home,Trinimac,+,m,small,"RUNTIME-VERIFY: s230 has an objective only -- ""Prepare for battle. Take your position next to the scientists"" (s240 obj: Stay alive) cross-gen KEEP: defend_kin_home(m) from the Trinimac Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,230,Took position beside the Sadrith Kegran scientists and fought off the assault on the settlement.,protect_the_weak,Syrabane,+,S,small,"RUNTIME-VERIFY: s230 has an objective only -- ""Prepare for battle. Take your position next to the scientists"" (s240 obj: Stay alive) cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,230,Took position beside the Sadrith Kegran scientists and fought off the assault on the settlement.,defend_kin_home,Y'ffre,+,m,small,"RUNTIME-VERIFY: s230 has an objective only -- ""Prepare for battle. Take your position next to the scientists"" (s240 obj: Stay alive) cross-gen KEEP: defend_kin_home(m) from the Y'ffre Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,230,Took position beside the Sadrith Kegran scientists and fought off the assault on the settlement.,protect_the_weak,Khenarthi,+,m,small,"RUNTIME-VERIFY: s230 has an objective only -- ""Prepare for battle. Take your position next to the scientists"" (s240 obj: Stay alive) cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,230,Took position beside the Sadrith Kegran scientists and fought off the assault on the settlement.,defend_kin_home,Malacath,+,m,small,"RUNTIME-VERIFY: s230 has an objective only -- ""Prepare for battle. Take your position next to the scientists"" (s240 obj: Stay alive) cross-gen KEEP: defend_kin_home(S) from the Malacath Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,230,Took position beside the Sadrith Kegran scientists and fought off the assault on the settlement.,defend_kin_home,HoonDing,+,m,small,"RUNTIME-VERIFY: s230 has an objective only -- ""Prepare for battle. Take your position next to the scientists"" (s240 obj: Stay alive) cross-gen KEEP: defend_kin_home(S) from the HoonDing Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,230,Took position beside the Sadrith Kegran scientists and fought off the assault on the settlement.,protect_the_weak,Molag Bal,-,m,small,"RUNTIME-VERIFY: s230 has an objective only -- ""Prepare for battle. Take your position next to the scientists"" (s240 obj: Stay alive) cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,280,"Took Dwemer books and scrolls out of the library depository for Yen-Ylu, behind his master Shanath's back.",forbidden_knowledge,Julianos,+,m,small,"s280 journal: ""Yen-Ylu asked me to fetch any Dwemer books or scrolls from the library's depository. Apparently, he is at odds with Shanath Selthri."" cross-gen KEEP: forbidden_knowledge(m) from the Julianos Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,280,"Took Dwemer books and scrolls out of the library depository for Yen-Ylu, behind his master Shanath's back.",forbidden_knowledge,Magnus,+,m,small,"s280 journal: ""Yen-Ylu asked me to fetch any Dwemer books or scrolls from the library's depository. Apparently, he is at odds with Shanath Selthri."" cross-gen KEEP: forbidden_knowledge(m) from the Magnus Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,280,"Took Dwemer books and scrolls out of the library depository for Yen-Ylu, behind his master Shanath's back.",forbidden_knowledge,Hermaeus Mora,+,S,small,"s280 journal: ""Yen-Ylu asked me to fetch any Dwemer books or scrolls from the library's depository. Apparently, he is at odds with Shanath Selthri."" cross-gen KEEP: forbidden_knowledge(C) from the Hermaeus Mora Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ06,Legacy of the Extinct Race,280,"Took Dwemer books and scrolls out of the library depository for Yen-Ylu, behind his master Shanath's back.",forbidden_knowledge,Vaermina,+,m,small,"s280 journal: ""Yen-Ylu asked me to fetch any Dwemer books or scrolls from the library's depository. Apparently, he is at odds with Shanath Selthri."" cross-gen KEEP: forbidden_knowledge(m) from the Vaermina Part B profile, stepped down.",Dwarfsphere.esp:7D3B68
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,protect_the_weak,Stendarr,+,S,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,protect_the_weak,Mara,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,protect_the_weak,Kynareth,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Talos,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Talos Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Kyne,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Kyne Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Shor,+,S,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(C) from the Shor Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Tsun,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Tsun Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,protect_the_weak,Stuhn,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Auri-El,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Trinimac,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,protect_the_weak,Syrabane,+,S,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,protect_the_weak,Khenarthi,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Alkosh,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Malacath,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Malacath Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,HoonDing,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Leki,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Leki Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Hircine,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(S) from the Hircine Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,protect_the_weak,Molag Bal,-,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,260,Killed Shanath Selthri before he could summon the AHO.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"RUNTIME-VERIFY: s260 has an objective only -- ""Kill Shanath Selthri before he summons the AHO"" cross-gen KEEP: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",break_oath_betray,Akatosh,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: break_oath_betray(S) from the Akatosh Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Stendarr,-,S,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(C) from the Stendarr Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Mara,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Mara Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Dibella,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Dibella Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Talos,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Talos Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Kyne,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Kyne Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Shor,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Shor Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Tsun,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Tsun Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Stuhn,-,S,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(C) from the Stuhn Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",break_oath_betray,Trinimac,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: break_oath_betray(S) from the Trinimac Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",break_oath_betray,Z'en,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: break_oath_betray(m) from the Z'en Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Baan Dar,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Baan Dar Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Khenarthi,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Khenarthi Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Rajhin,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the Rajhin Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",break_oath_betray,Malacath,-,S,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: break_oath_betray(C) from the Malacath Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,HoonDing,-,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(m) from the HoonDing Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",break_oath_betray,Sithis,-,S,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: break_oath_betray(C) from the Sithis Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",break_oath_betray,Boethiah,+,m,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: break_oath_betray(m) from the Boethiah Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,666,"Sided with Shanath, let Sadrith Kegran be destroyed, and took the AHO for himself.",kill_the_helpless,Molag Bal,+,S,small,"s666 journal: ""Sadrith Kegran is no more. I am in control of the AHO now."" (reached via s261: ""Rendezvous with Shanath Selthri at Deep Folk Crossing"") cross-gen KEEP: kill_the_helpless(C) from the Molag Bal Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,keep_oath,Akatosh,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: keep_oath(S) from the Akatosh Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,protect_the_weak,Stendarr,+,S,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,protect_the_weak,Mara,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,protect_the_weak,Kynareth,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,protect_the_weak,Talos,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,protect_the_weak,Tsun,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,protect_the_weak,Stuhn,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,keep_oath,Trinimac,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: keep_oath(S) from the Trinimac Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,protect_the_weak,Syrabane,+,S,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",Dwarfsphere.esp:8159F6
DwarfSphereQ07,Freedom of Choice,1000,Launched the AHO with Yen-Ylu's leave and saved Sadrith Kegran.,keep_oath,Z'en,+,m,small,"s1000 journal: ""Yen-Ylu allowed me to launch AHO. ... Sadrith Kegran is saved."" cross-gen KEEP: keep_oath(m) from the Z'en Part B profile, stepped down.",Dwarfsphere.esp:8159F6
