editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation,formid
KaiComp,Vengeance and Honor,120,"Kaidan took the path of vengeance and killed Wulf, reclaiming Kodlak's hammer for the Companions.",kill_honorable_combat,Leki,+,m,small,"s120: ""Kaidan has gotten justice for the Companions by slaying Kodlak's murderer and reclaiming the former Harbinger's hammer."" cross-gen KEEP: kill_honorable_combat(S) from the Leki Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,120,"Kaidan took the path of vengeance and killed Wulf, reclaiming Kodlak's hammer for the Companions.",honor_the_dead,The Hist,+,m,small,"s120: ""Kaidan has gotten justice for the Companions by slaying Kodlak's murderer and reclaiming the former Harbinger's hammer."" cross-gen KEEP: honor_the_dead(m) from the The Hist Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,120,"Kaidan took the path of vengeance and killed Wulf, reclaiming Kodlak's hammer for the Companions.",kill_honorable_combat,Hircine,+,m,small,"s120: ""Kaidan has gotten justice for the Companions by slaying Kodlak's murderer and reclaiming the former Harbinger's hammer."" cross-gen KEEP: kill_honorable_combat(S) from the Hircine Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,120,"Kaidan took the path of vengeance and killed Wulf, reclaiming Kodlak's hammer for the Companions.",kill_honorable_combat,Mehrunes Dagon,+,m,small,"s120: ""Kaidan has gotten justice for the Companions by slaying Kodlak's murderer and reclaiming the former Harbinger's hammer."" cross-gen KEEP: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",mercy_spare,Stendarr,+,S,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: mercy_spare(C) from the Stendarr Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",mercy_spare,Mara,+,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: mercy_spare(S) from the Mara Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,Arkay,+,S,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(C) from the Arkay Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",mercy_spare,Kyne,+,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: mercy_spare(m) from the Kyne Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,Shor,+,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(m) from the Shor Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",mercy_spare,Stuhn,+,S,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: mercy_spare(C) from the Stuhn Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,Auri-El,+,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(m) from the Auri-El Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,Xarxes,+,S,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(C) from the Xarxes Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,Azura,+,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(m) from the Azura Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,Khenarthi,+,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(m) from the Khenarthi Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,Tu'whacca,+,S,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(C) from the Tu'whacca Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",honor_the_dead,The Hist,+,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: honor_the_dead(m) from the The Hist Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiComp,Vengeance and Honor,121,"Kaidan took the path of mercy and spared Wulf, who then died of his wounds and left the hammer behind.",mercy_spare,Molag Bal,-,m,small,"s121: ""Kodlak's murderer succumbed to his injuries, enabling Kaidan to reclaim the hammer the man had refused to surrender."" cross-gen KEEP: mercy_spare(S) from the Molag Bal Part B profile, stepped down.",Kaidan - Immersive Features.esp:162E4A
KaiHoneymoon,With You All The Way,120,The newlyweds reached Northwind Summit and settled in for their honeymoon together.,marriage_family,Mara,+,S,small,"s120: ""We finally met up with Kaidan and he took me back to Northwind Summit. We can stay here as long as we want for a honeymoon."" cross-gen KEEP: marriage_family(C) from the Mara Part B profile, stepped down.",Kaidan - Immersive Features.esp:A5EA55
KaiHoneymoon,With You All The Way,120,The newlyweds reached Northwind Summit and settled in for their honeymoon together.,marriage_family,Dibella,+,m,small,"s120: ""We finally met up with Kaidan and he took me back to Northwind Summit. We can stay here as long as we want for a honeymoon."" cross-gen KEEP: marriage_family(m) from the Dibella Part B profile, stepped down.",Kaidan - Immersive Features.esp:A5EA55
KaiHoneymoon,With You All The Way,150,The player saw the honeymoon through with their spouse before returning to the road.,marriage_family,Mara,+,S,small,"s150 [COMPLETE]: ""We finally met up with Kaidan and he took me back to Northwind Summit for a honeymoon."" cross-gen KEEP: marriage_family(C) from the Mara Part B profile, stepped down.",Kaidan - Immersive Features.esp:A5EA55
KaiHoneymoon,With You All The Way,150,The player saw the honeymoon through with their spouse before returning to the road.,marriage_family,Dibella,+,m,small,"s150 [COMPLETE]: ""We finally met up with Kaidan and he took me back to Northwind Summit for a honeymoon."" cross-gen KEEP: marriage_family(m) from the Dibella Part B profile, stepped down.",Kaidan - Immersive Features.esp:A5EA55
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Talos,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Talos Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Kyne,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Kyne Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Shor,+,S,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(C) from the Shor Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Tsun,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Tsun Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Auri-El,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(m) from the Auri-El Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Trinimac,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Alkosh,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Malacath,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Malacath Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,HoonDing,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Leki,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Leki Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Hircine,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(S) from the Hircine Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,70,The player hunted down and killed the dragon at Rift Watchtower as the price of Kaidan's release.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"s70: ""The dragon is now dead and I should take to bones and scales to Lillith."" cross-gen KEEP: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Stendarr,+,S,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(C) from the Stendarr Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Mara,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(m) from the Mara Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Kynareth,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(m) from the Kynareth Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Talos,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(m) from the Talos Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,defend_kin_home,Kyne,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: defend_kin_home(m) from the Kyne Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,defend_kin_home,Shor,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: defend_kin_home(S) from the Shor Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Tsun,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(m) from the Tsun Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Stuhn,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(S) from the Stuhn Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,defend_kin_home,Trinimac,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: defend_kin_home(m) from the Trinimac Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Syrabane,+,S,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(C) from the Syrabane Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,defend_kin_home,Y'ffre,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: defend_kin_home(m) from the Y'ffre Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Khenarthi,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(S) from the Khenarthi Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,defend_kin_home,Malacath,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: defend_kin_home(S) from the Malacath Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,defend_kin_home,HoonDing,+,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: defend_kin_home(S) from the HoonDing Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,defend_kin_home,The Hist,+,S,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: defend_kin_home(C) from the The Hist Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KaiJail,(Another) Bounty for the Hunter,100,The player got Kaidan out of Riften's jail after brokering his release through Brynjolf and Maven.,protect_the_weak,Molag Bal,-,m,small,"s100: ""I've now freed Kaidan but I should wait for a little while and see if he wants to talk about what happened."" cross-gen KEEP: protect_the_weak(m) from the Molag Bal Part B profile, stepped down.",Kaidan - Immersive Features.esp:31506F
KDBro,KDBro,30,The player committed Kaidan to joining the Dark Brotherhood and told Astrid so.,assassination_contract,Talos,-,m,small,"s30 obj: ""Tell Astrid that Kaidan will join the Dark Brotherhood"" (tier B, no journal text; terminal s80 inferred) -- RUNTIME-VERIFY that this stage fires on the pledge to Astrid. cross-gen KEEP: assassination_contract(m) from the Talos Part B profile, stepped down.",Kaidan - Immersive Features.esp:FE62C9
KDBro,KDBro,30,The player committed Kaidan to joining the Dark Brotherhood and told Astrid so.,assassination_contract,Tsun,-,m,small,"s30 obj: ""Tell Astrid that Kaidan will join the Dark Brotherhood"" (tier B, no journal text; terminal s80 inferred) -- RUNTIME-VERIFY that this stage fires on the pledge to Astrid. cross-gen KEEP: assassination_contract(m) from the Tsun Part B profile, stepped down.",Kaidan - Immersive Features.esp:FE62C9
KDBro,KDBro,30,The player committed Kaidan to joining the Dark Brotherhood and told Astrid so.,assassination_contract,Sithis,+,S,small,"s30 obj: ""Tell Astrid that Kaidan will join the Dark Brotherhood"" (tier B, no journal text; terminal s80 inferred) -- RUNTIME-VERIFY that this stage fires on the pledge to Astrid. cross-gen KEEP: assassination_contract(C) from the Sithis Part B profile, stepped down.",Kaidan - Immersive Features.esp:FE62C9
KDBro,KDBro,30,The player committed Kaidan to joining the Dark Brotherhood and told Astrid so.,assassination_contract,Mephala,+,m,small,"s30 obj: ""Tell Astrid that Kaidan will join the Dark Brotherhood"" (tier B, no journal text; terminal s80 inferred) -- RUNTIME-VERIFY that this stage fires on the pledge to Astrid. cross-gen KEEP: assassination_contract(S) from the Mephala Part B profile, stepped down.",Kaidan - Immersive Features.esp:FE62C9
KMDNightmares,Ashes of His Past,41,The player refused to be pushed away and swore to stand as Kaidan's shield through his collapse.,keep_oath,Akatosh,+,m,small,"s41: ""He is my shield and it is about time he learned that I will be his as well whether he likes it or not."" cross-gen KEEP: keep_oath(S) from the Akatosh Part B profile, stepped down.",Kaidan - Immersive Features.esp:8E7001
KMDNightmares,Ashes of His Past,41,The player refused to be pushed away and swore to stand as Kaidan's shield through his collapse.,heal_comfort,Mara,+,S,small,"s41: ""He is my shield and it is about time he learned that I will be his as well whether he likes it or not."" cross-gen KEEP: heal_comfort(C) from the Mara Part B profile, stepped down.",Kaidan - Immersive Features.esp:8E7001
KMDNightmares,Ashes of His Past,41,The player refused to be pushed away and swore to stand as Kaidan's shield through his collapse.,heal_comfort,Dibella,+,m,small,"s41: ""He is my shield and it is about time he learned that I will be his as well whether he likes it or not."" cross-gen KEEP: heal_comfort(S) from the Dibella Part B profile, stepped down.",Kaidan - Immersive Features.esp:8E7001
KMDNightmares,Ashes of His Past,41,The player refused to be pushed away and swore to stand as Kaidan's shield through his collapse.,heal_comfort,Kynareth,+,m,small,"s41: ""He is my shield and it is about time he learned that I will be his as well whether he likes it or not."" cross-gen KEEP: heal_comfort(m) from the Kynareth Part B profile, stepped down.",Kaidan - Immersive Features.esp:8E7001
