race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Orc,Drifting away (neglect),40,"Malacath: Blunt, verdict-toned, exile-coded; never petitioned, never warm; speaks of the code, the forge, the oath, and what he has witnessed; a judgment rendered, not a comfort offered.",PDV_Notif_Orc_Malacath_NeglectTexture_Forge,Notification,Noted,Player-2nd,60,80,71,,HUD corner notification. One per lapse-band crossing.,The forge is only iron and heat now. The work has stopped being prayer.,
Orc,Drifting away (neglect),40,"Malacath: Blunt, verdict-toned, exile-coded; never petitioned, never warm; speaks of the code, the forge, the oath, and what he has witnessed; a judgment rendered, not a comfort offered.",PDV_Notif_Orc_Malacath_NeglectTexture_CityQuality,Notification,Noted,Player-2nd,60,80,67,,HUD corner notification. One per lapse-band crossing; City mode.,The work is just work now. There is nothing of the code left in it.,
Orc,Drifting away (neglect),40,"Malacath: Blunt, verdict-toned, exile-coded; never petitioned, never warm; speaks of the code, the forge, the oath, and what he has witnessed; a judgment rendered, not a comfort offered.",PDV_Notif_Orc_Malacath_NeglectTexture_LegionErasure,Notification,Noted,Player-2nd,60,80,63,,HUD corner notification. One per lapse-band crossing; LegionExile mode.,"Folded away to fit in, you have left Malacath nothing to watch.",
Orc,Drifting away (neglect),40,"Malacath: Blunt, verdict-toned, exile-coded; never petitioned, never warm; speaks of the code, the forge, the oath, and what he has witnessed; a judgment rendered, not a comfort offered.",PDV_Notif_Orc_Malacath_NeglectTexture_OathBroken,Notification,Noted,Player-2nd,60,80,54,,HUD corner notification. One per oath-break event; sustained breaking accrues separately.,An oath set down is an oath Malacath saw you set down.,
Orc,Survey Devotion (player checks status),60,,PDV_Msg_Orc_Survey_Stronghold,Status spell readout,Quiet,Narrator,180,240,130,,Shown via Survey Devotion and on posture transitions.,"You carry Malacath's code inside the stronghold, where forge, kin, and oath hold it with you. Standing: %s. The witness continues.",
Orc,Survey Devotion (player checks status),60,,PDV_Msg_Orc_Survey_City,Status spell readout,Quiet,Narrator,180,240,133,,Shown via Survey Devotion and on posture transitions.,"You carry Malacath's code in the city, alone, with no stronghold to confirm it. Standing: %s. Malacath watches what no one else does.",
Orc,Survey Devotion (player checks status),60,,PDV_Msg_Orc_Survey_LegionExile,Status spell readout,Quiet,Narrator,180,240,122,,Shown via Survey Devotion and on posture transitions.,You carry Malacath's code under foreign discipline. The contract is the oath; the endurance is the strength. Standing: %s.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_Stronghold_ForgeExcellence,Notification,Noted,Player-2nd,60,80,51,,HUD corner notification. After-act; quality/value/context required; daily cap.,The work serves the hold. Malacath marks the maker.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_Stronghold_BloodKinCrisis,Notification,Noted,Player-2nd,60,80,54,,HUD corner notification. After-act; ordinary stronghold aid.,The stronghold stands a little surer for what you did.,
Orc,"Contextual favor (large, Marked)",71,,PDV_Msg_Orc_FavorMarked_Stronghold_BloodKinCrisis,MessageBox,Marked,God-voice,280,500,9+89,,MessageBox. Major crisis resolution or stronghold re-entry only; per-event.,"Title: ""Blood-Kin"" Body: ""You answered the stronghold's worst hour. The kin will not forget it, and neither will I.""",
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_Stronghold_CommunalProvision,Notification,Noted,Player-2nd,60,80,45,,HUD corner notification. After-act; curated provision/oath stages.,"Provision given, oath kept. The kin are held.",
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_Stronghold_WorthyChallenge,Notification,Noted,Player-2nd,60,80,48,,"HUD corner notification. Noted only for stronghold crisis, boss, trial, or Malacath-significant fight; else Quiet.",A true test met. Malacath was watching that one.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_City_QualityLabor,Notification,Noted,Player-2nd,60,80,58,,HUD corner notification. After-act; named commission or quality threshold.,The city does not know the work was a rite. Malacath does.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_City_Dignity,Notification,Noted,Player-2nd,60,80,48,,HUD corner notification. After-act; curated hostile/dismissive outcome only.,"Met with scorn, you did not bend. The code held.",
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_City_OrcSolidarity,Notification,Noted,Player-2nd,60,80,57,,HUD corner notification. After-act; named Orc aid; cooldown.,You stood by your own where no stronghold would. Counted.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_City_SelfMadeCommunity,Notification,Noted,Player-2nd,60,80,38,,HUD corner notification. Environmental/after-act; `PDV_SacredPlace` investment required.,The place you built has witnesses now.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_LegionExile_ContractPressure,Notification,Noted,Player-2nd,60,80,62,,HUD corner notification. After-act; completed pressure-bearing service only.,The contract held under weight. Malacath counts the hard ones.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_LegionExile_Endurance,Notification,Noted,Player-2nd,60,80,59,,HUD corner notification. Environmental/after-act; caps; endurance is context.,The long road did not break you. Endurance is the strength.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_LegionExile_Discipline,Notification,Noted,Player-2nd,60,80,74,,HUD corner notification. After-act; authored milestone proving the code was carried.,You served without erasing yourself. The code crossed the border with you.,
Orc,"Contextual favor (small, Noted)",70,,PDV_Notif_Orc_FavorNoted_LegionExile_ExileBurden,Notification,Noted,Player-2nd,60,80,73,,HUD corner notification. After-act; ordinary return to invested place.,Returned from service to the place you made. The burden set down a while.,
Orc,"Contextual favor (large, Marked)",71,,PDV_Msg_Orc_FavorMarked_LegionExile_ExileBurden,MessageBox,Marked,God-voice,280,500,19+148,,"MessageBox. Major return, restoration, or community-established moment only; per-event.","Title: ""The Burden Returned"" Body: ""You went out under another's banner and came back to the place you made. The exile who returns carrying the code is the word I am proudest to speak.""",
Orc,Life-mode shift (Orc),100,,PDV_Notif_Orc_LifeMode_Stronghold_Entry,Notification,Noted,Narrator,60,80,45,,HUD corner notification. Fires on confirmed switch into Stronghold.,You live inside the code now. Stronghold Orc.,
Orc,Life-mode shift (Orc),100,,PDV_Notif_Orc_LifeMode_City_Entry,Notification,Noted,Narrator,60,80,45,,HUD corner notification. Fires on confirmed switch into City.,You carry the code in the city now. City Orc.,
Orc,Life-mode shift (Orc),100,,PDV_Notif_Orc_LifeMode_LegionExile_Entry,Notification,Noted,Narrator,60,80,52,,HUD corner notification. Fires on confirmed switch into LegionExile.,You carry the code in service now. Legion and exile.,
Orc,Curse onset / cure,80,,PDV_Msg_Orc_CurseState_WerewolfOnset,MessageBox,Marked,God-voice,280,500,16+182,,MessageBox. Once on first transformation as Orc.,"Title: ""The Beast Tested"" Body: ""The wolf is in you. I do not turn away from it. But the beast is judged by my code as the smith is: is it strong, does it endure, does it serve the kin or break them? Prove the wolf.""",
Orc,Curse onset / cure,80,,PDV_Msg_Orc_CurseState_WerewolfCured,MessageBox,Marked,God-voice,280,500,18+206,,MessageBox. Once on werewolf cure completion.,"Title: ""The Wolf Set Aside"" Body: ""You have put the beast down. It was never outside my code; it was a thing to master, and you mastered it by ending it. You are an Orc still, and still tested. The kin will weigh the wolf longer than I will.""",
Orc,Curse onset / cure,80,,PDV_Msg_Orc_CurseState_VampireOnset,MessageBox,Marked,God-voice,280,500,16+170,,MessageBox. Once on becoming vampire.,"Title: ""Outside the Test"" Body: ""You feed on the living now. That is dependency, and dependency is the thing my code exists to refuse. You stand outside the test. Cure this, or I have nothing to witness.""",
Orc,Curse onset / cure,80,,PDV_Msg_Orc_CurseState_VampireCured,MessageBox,Marked,God-voice,280,500,17+145,,MessageBox. Once on cure completion.,"Title: ""Back Within Reach"" Body: ""The thirst is gone. You are a living Orc again, and a living Orc can be tested. Begin. The kin will remember the lapse longer than the code does.""",
Orc,Shrine and privilege dialogue,90,,PDV_Dlog_Orc_Chief_Recognition,Dialogue topic,Noted,Player-2nd,80,120,54,,Dialogue topic; Stronghold Devoted or Blood-Kin.,"""I carry the code. Tell me what the stronghold needs.""",
Orc,Shrine and privilege dialogue,90,,PDV_Dlog_Orc_Shaman_Recognition,Dialogue topic,Noted,Player-2nd,80,120,40,,"Dialogue topic; Stronghold mode, any tier.","""Speak Malacath's will. I will hear it.""",
Orc,Shrine and privilege dialogue,90,,PDV_Dlog_Orc_LegionOfficer_Recognition,Dialogue topic,Noted,Player-2nd,80,120,62,,Dialogue topic; LegionExile Devoted.,"""I serve under your command, and I serve the code. Both hold.""",
