race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Azura,Commitment / pact (the gate clears),40,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Commitment,MessageBox,Marked,God-voice,280,500,12+215,,MessageBox. Fires once when the commitment gate clears.,"Title: ""Azura's Star"" Body: ""Three times you turned toward the dawn-and-dusk and read the omen true. You are not of my Dunmer, and still you came. Take the threshold-sight, and accept its weight: to see what is coming is to be bound to meet it.""",
Azura,Stigma -- Suspected,50,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Notif_Daedric_Azura_Stigma_Suspected,Notification,Noted,Narrator,60,80,63,,HUD corner notification. On entering Suspected.,"Your turn toward Azura is noticed. A foreign star, some murmur.",
Azura,Stigma -- Known,51,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Notif_Daedric_Azura_Stigma_Known,Notification,Noted,Narrator,60,80,74,,HUD corner notification. On entering Known.,Your devotion to Azura is known. To most here she is an outsider's Daedra.,
Azura,Stigma -- Notorious,52,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Notif_Daedric_Azura_Stigma_Notorious,Notification,Marked,Narrator,60,80,67,,HUD corner notification. On entering Notorious.,You are openly Azura's. The wary keep their distance from her seer.,
Azura,Drifting away (neglect),60,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Notif_Daedric_Azura_NeglectTexture,Notification,Noted,Player-2nd,60,80,76,,HUD corner notification. One per lapse-band crossing.,You turn from the thresholds. Azura's foresight clouds; only unease remains.,
Azura,Renunciation (exit),61,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Exit,MessageBox,Marked,God-voice,280,500,16+238,,MessageBox. Fires once on renunciation; residue persists.,"Title: ""Azura's Patience"" Body: ""You set the star down. Azura does not rage; she has seen this too. The foresight closes, and the world dims to its ordinary dark. What you glimpsed of the pattern lingers, and so does the wariness of those who knew you walked by twilight.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Nord,MessageBox,Marked,Narrator,280,500,24+254,,MessageBox. One-time on a Nord committing.,"Title: ""A Taboo Star Among Nords"" Body: ""To a Nord, Azura is a foreign cult -- twilight prophecy sits poorly against a hearth-and-war faith built on what a hand can do. The path can be walked, but it strains the Nord frame, and the way back is to cleanse the star and rededicate to the old gods.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Imperial,MessageBox,Marked,Narrator,280,500,24+230,,MessageBox. One-time on an Imperial committing.,"Title: ""A Cult Outside the Order"" Body: ""To an Imperial, devotion to Azura reads as a non-civic cult -- a private prophecy outside the Divine public order the Empire keeps. The path strains that order, and return runs through shrine cleansing or rededication to the Nine.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Breton,MessageBox,Marked,Narrator,280,500,20+230,,MessageBox. One-time on a Breton committing.,"Title: ""Legible, but Watched"" Body: ""A Breton can read Azura plainly -- threshold witchcraft and star-prophecy are within the Hidden Art's reach. It is intelligible, but socially risky; keep it covered, or rededicate. The danger here is exposure, not incomprehension.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Altmer,MessageBox,Marked,Narrator,280,500,22+201,,MessageBox. One-time on an Altmer committing.,"Title: ""Apostasy from the Dawn"" Body: ""For an Altmer, turning to Azura is apostasy -- the Auri-El order does not share its dawn with a Daedric star. The path is taboo, and the road back is difficult absolution, not a simple change of heart.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Bosmer,MessageBox,Marked,Narrator,280,500,20+212,,MessageBox. One-time on a Bosmer committing.,"Title: ""Foreign to the Green"" Body: ""To a Bosmer, Azura is intelligible but foreign -- not a Green Pact lane, only an outsider's star. The path can be walked and as easily set down: cleansing, or quiet abandonment, and the Green closes over the gap.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Redguard,MessageBox,Marked,Narrator,280,500,23+204,,MessageBox. One-time on a Redguard committing.,"Title: ""Outside the Yokudan Way"" Body: ""To a Redguard, Azura is a foreign star -- not part of the Yokudan pantheon or the way of the sword-singers. The path is outside the lane; leaving it means shrine or ancestor re-entry to the Redguard dead.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Orc,MessageBox,Marked,Narrator,280,500,26+226,,MessageBox. One-time on an Orc committing.,"Title: ""Beside the Code, Not In It"" Body: ""For an Orc, Azura sits outside the Malacath code -- an outsider's prophecy with no place in stronghold or oath. The path is taboo beside the code, and renouncing it is hard: the stronghold does not easily forget a star-walker.""",
Azura,Per-race response (on commitment),70,"Azura (Daedric path): Prophetic, twilight-voiced, poised between dawn and dusk; speaks of fate, thresholds, and what is foreseen; the gentlest of the Princes, but her foresight binds. On the global path she is a foreign star, not the Dunmer mother.",PDV_Msg_Daedric_Azura_Response_Argonian,MessageBox,Marked,Narrator,280,500,23+245,,MessageBox. One-time on an Argonian committing.,"Title: ""A Star Outside the Hist"" Body: ""To an Argonian, Azura has no root in the Hist or the exile community -- she is simply foreign, a star outside the substrate. The path can be walked and then drifted from, or set down by ritual cleansing, and the Hist neither holds nor mourns it.""",
