race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Bosmer,Path / tradition setup,101,,PDV_Notif_Bosmer_Path_Exchange_Entry,Notification,Noted,Narrator,60,80,68,,HUD corner notification. On confirmed entry into Exchange.,"You walk the Exchange. The world should be even, and you keep it so.",
Bosmer,Path / tradition setup,101,,PDV_Notif_Bosmer_Path_BanditRoad_Entry,Notification,Noted,Narrator,60,80,64,,HUD corner notification. On confirmed entry into Bandit Road.,You walk the Bandit Road. The exile's road is your theology now.,
Bosmer,Track / posture transition (Bosmer Old Contract),100,,PDV_Msg_Bosmer_OldContract_ForcedReckoning_Confront,MessageBox,Marked,God-voice,280,500,20+188,,MessageBox. Fires after three consecutive in-game days at Apostate.,"Title: ""Y'ffre Confronts You"" Body: ""Three days you have stood Apostate to the Pact we made. I will not let it fade in silence. Recommit, and the covenant holds. Renounce, and it is set down. Choose. There is no third answer.""",
Bosmer,Track / posture transition (Bosmer Old Contract),100,,PDV_Msg_Bosmer_OldContract_ForcedReckoning_Recommit,MessageBox,Marked,Player-2nd,30,40,21,,MessageBox. Recommit; GreenPactCompliance snaps to 30.,Recommit to the Pact.,
Bosmer,Track / posture transition (Bosmer Old Contract),100,,PDV_Msg_Bosmer_OldContract_ForcedReckoning_Renounce,MessageBox,Marked,Player-2nd,30,40,18,,MessageBox. Renounce; first renunciation allows one re-entry.,Renounce the Pact.,
Bosmer,Track / posture transition (Bosmer Old Contract),100,,PDV_Msg_Bosmer_OldContract_Terminal,MessageBox,Marked,God-voice,280,500,15+184,,MessageBox. Fires on second renunciation; Y'ffre ledger frozen permanently.,"Title: ""The Door Closes"" Body: ""You have set the Pact down a second time. There is no third taking-up. Y'ffre's ledger is closed to you now, and stays closed. The other Bosmer gods remain -- but the covenant is over.""",
Bosmer,Track / posture transition (Bosmer Green Pact),100,,PDV_Notif_Bosmer_GreenPact_Apostate,Notification,Noted,Narrator,60,80,78,,HUD corner notification. One per band entry.,Compliance fallen to Apostate. Y'ffre's favor is locked; the reckoning begins.,
Bosmer,Track / posture transition (Bosmer Green Pact),100,,PDV_Notif_Bosmer_GreenPact_Lapsed,Notification,Noted,Narrator,60,80,63,,HUD corner notification. One per band entry.,Compliance has slipped to Lapsed. Y'ffre's favor comes at half.,
Bosmer,Track / posture transition (Bosmer Green Pact),100,,PDV_Notif_Bosmer_GreenPact_Observant,Notification,Noted,Narrator,60,80,66,,HUD corner notification. One per band entry.,Compliance restored to Observant. Y'ffre's favor flows full again.,
Bosmer,Track / posture transition (Bosmer Green Pact),100,,PDV_Notif_Bosmer_GreenPact_Strict,Notification,Noted,Narrator,60,80,72,,HUD corner notification. One per band entry.,Compliance risen to Strict. Y'ffre's favor flows a fifth again stronger.,
Bosmer,Track / posture transition (Bosmer Green Pact),100,,PDV_Notif_Bosmer_GreenPact_PlantConsumed,Notification,Noted,Player-2nd,60,80,47,,HUD corner notification. MECHANICS-BLOCKED: tag layer required. Per tagged plant item consumed; cooldown window set by implementation.,Plant flesh consumed. The Pact holds the count.,
Bosmer,Track / posture transition (Bosmer Green Pact),100,,PDV_Notif_Bosmer_GreenPact_PlantConsumed_NearBand,Notification,Noted,Player-2nd,60,80,60,,HUD corner notification. MECHANICS-BLOCKED: tag layer required. Fires when within implementation-defined threshold of the next downward band crossing.,Another plant consumed. Compliance approaches the next fall.,
Bosmer,Track / posture transition (Bosmer Green Pact),100,,PDV_Msg_Bosmer_GreenPact_PlantConsumed_Marked,MessageBox,Marked,God-voice,280,500,18+199,,"MessageBox. MECHANICS-BLOCKED: tag layer required. Fires on deliberate curated high-value plant consumption (ingredient hooks, not incidental food); per-event cooldown.","Title: ""The Pact Remembers"" Body: ""You ate from the living world. The Pact does not argue with the hunger; it holds the record. Each plant consumed is a mark against the covenant. The count is yours to weigh; Y'ffre weighs it already.""",
Bosmer,Drifting away (neglect),40,,PDV_Notif_Bosmer_OldContract_NeglectTexture,Notification,Noted,Player-2nd,60,80,60,,HUD corner notification. One per lapse-band crossing.,"The Pact is slipping, and you can feel the reckoning coming.",
Bosmer,Drifting away (neglect),40,,PDV_Notif_Bosmer_LivingStory_NeglectTexture,Notification,Noted,Player-2nd,60,80,65,,HUD corner notification. One per lapse-band crossing.,The oral tradition dries up. You have stopped carrying the Story.,
Bosmer,Drifting away (neglect),40,,PDV_Notif_Bosmer_Exchange_NeglectTexture,Notification,Noted,Player-2nd,60,80,63,,HUD corner notification. One per lapse-band crossing.,Debts go unpaid and unnoticed. The world's balance ignores you.,
Bosmer,Drifting away (neglect),40,,PDV_Notif_Bosmer_BanditRoad_NeglectTexture,Notification,Noted,Player-2nd,60,80,64,,HUD corner notification. One per lapse-band crossing.,Baan Dar's luck has gone dormant. The road is just hardship now.,
Bosmer,Survey Devotion (player checks status),60,,PDV_Msg_Bosmer_Survey_OldContract,Status spell readout,Quiet,Narrator,180,240,118,,Shown via Survey Devotion and on posture transitions.,"You walk the Old Contract, the Green Pact kept in full. Standing: %s1. Compliance: %s2. Y'ffre holds you to the terms.",
Bosmer,Survey Devotion (player checks status),60,,PDV_Msg_Bosmer_Survey_LivingStory,Status spell readout,Quiet,Narrator,180,240,116,,Shown via Survey Devotion and on posture transitions.,"You walk the Living Story, the covenant carried in memory and community. Standing: %s. The Story passes through you.",
Bosmer,Survey Devotion (player checks status),60,,PDV_Msg_Bosmer_Survey_Exchange,Status spell readout,Quiet,Narrator,180,240,96,,Shown via Survey Devotion and on posture transitions.,"You walk the Exchange, the world kept even debt by debt. Standing: %s. Z'en weighs your account.",
Bosmer,Survey Devotion (player checks status),60,,PDV_Msg_Bosmer_Survey_BanditRoad,Status spell readout,Quiet,Narrator,180,240,110,,Shown via Survey Devotion and on posture transitions.,"You walk the Bandit Road, the exile's theology of the open road. Standing: %s. Baan Dar favors the improbable.",
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_OldContract_ProperHunt,Notification,Noted,Player-2nd,60,80,54,,HUD corner notification. After-act; daily cap; proper hunting conduct.,"A clean hunt, the Pact honored. Y'ffre's wild answers.",
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_OldContract_ForestKept,Notification,Noted,Player-2nd,60,80,57,,HUD corner notification. After-act; anti-desecration beat.,You turned back desecration of the living world. Counted.,
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_LivingStory_CommunityKept,Notification,Noted,Player-2nd,60,80,59,,HUD corner notification. After-act; non-trivial preservation.,"Something preserved, something remembered. The Story holds.",
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_LivingStory_NatureSite,Notification,Noted,Player-2nd,60,80,50,,"HUD corner notification. Environmental; per site, daily cap.","At the grove, Y'ffre's presence is quiet and near.",
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_Exchange_DebtSettled,Notification,Noted,Player-2nd,60,80,53,,HUD corner notification. After-act; honored debt or contract.,"A debt paid, an account made even. Z'en is satisfied.",
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_Exchange_ProportionateVengeance,Notification,Noted,Player-2nd,60,80,53,,"HUD corner notification. After-act; redress quest, proportionate only.","The wrong is redressed, no more and no less. Balance.",
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_BanditRoad_RoadLife,Notification,Noted,Player-2nd,60,80,56,,HUD corner notification. Environmental; road-life acts; daily cap.,The road keeps you. Baan Dar favors the wandering exile.,
Bosmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Bosmer_FavorNoted_BanditRoad_PariahSolidarity,Notification,Noted,Player-2nd,60,80,53,,HUD corner notification. After-act; aiding other outcasts.,You stood by another outcast. Baan Dar marks his own.,
Bosmer,"Contextual favor (large, Marked)",71,,PDV_Msg_Bosmer_FavorMarked_BanditRoad_Reversal,MessageBox,Marked,God-voice,280,500,15+147,,MessageBox. Weekly cap; near-death survival or impossible escape only.,"Title: ""Baan Dar's Luck"" Body: ""You should not have walked away from that. You did. That is the story they will tell about you in the dark, around the fire. I gave you the ending.""",
Bosmer,Curse onset / cure,80,,PDV_Msg_Bosmer_CurseState_VampireOnset,MessageBox,Marked,God-voice,280,500,27+229,,MessageBox. Once on becoming vampire.,"Title: ""The Covenant and the Undead"" Body: ""You are undead now. The living covenant does not reach the unliving. On the Old Contract the Pact breaks at once; on the other paths the bond strains hard but holds by a thread. Y'ffre is the Now, and you have stepped outside it.""",
Bosmer,Curse onset / cure,80,,PDV_Msg_Bosmer_CurseState_VampireCured,MessageBox,Marked,God-voice,280,500,19+162,,MessageBox. Once on cure.,"Title: ""Back Within the Now"" Body: ""The undeath is lifted. You stand within the living world again, and your path is open -- though the Old Contract, broken this way, must be retaken like any lapse.""",
Bosmer,Curse onset / cure,80,,PDV_Msg_Bosmer_CurseState_WerewolfOnset,MessageBox,Marked,God-voice,280,500,25+246,,MessageBox. Once on first transformation.,"Title: ""The Hunt Without Sanction"" Body: ""The beast is in you. It echoes the Wild Hunt, so Bosmer theology can read it -- but it is not Y'ffre's sanction. On the Old Contract this is a serious violation; on the other paths, contested strain. The shape is intelligible. It is not approved.""",
Bosmer,Curse onset / cure,80,,PDV_Msg_Bosmer_CurseState_WerewolfCured,MessageBox,Marked,God-voice,280,500,17+223,,MessageBox. Once on werewolf cure; Old Contract retaken like a lapse.,"Title: ""The Hunt Set Down"" Body: ""The beast is set down. The unsanctioned shape leaves you, and you stand within Y'ffre's Now again. On the Old Contract the violation must be retaken like any lapse; on the other paths the strain simply eases. The Now holds.""",
Bosmer,Shrine and privilege dialogue,90,,PDV_Dlog_Bosmer_YffreShrine_Recognition,Dialogue topic,Noted,Player-2nd,80,120,79,,Dialogue topic; Old Contract or Living Story path.,"""Y'ffre's covenant is mine to carry. I keep it where Kynareth's shrine stands.""",
Bosmer,Shrine and privilege dialogue,90,,PDV_Dlog_Bosmer_BosmerElder_Recognition,Dialogue topic,Noted,Player-2nd,80,120,74,,Dialogue topic; Faithful or above.,"""I carry the Story for our people in exile. What must be remembered here?""",
