race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Boethiah,Stigma -- Suspected,50,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Notif_Daedric_Boethiah_Stigma_Suspected,Notification,Noted,Narrator,60,80,61,,HUD corner notification. On entering Suspected.,Your Daedric leaning is suspected. Some watch you warily now.,
Boethiah,Stigma -- Known,51,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Notif_Daedric_Boethiah_Stigma_Known,Notification,Noted,Narrator,60,80,65,,HUD corner notification. On entering Known.,Your pact with Boethiah is known. Doors and trust begin to close.,
Boethiah,Stigma -- Notorious,52,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Notif_Daedric_Boethiah_Stigma_Notorious,Notification,Marked,Narrator,60,80,63,,HUD corner notification. On entering Notorious.,You are a known Boethiah cultist. The wary have turned hostile.,
Boethiah,Drifting away (neglect),60,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Notif_Daedric_Boethiah_NeglectTexture,Notification,Noted,Player-2nd,60,80,75,,HUD corner notification. One per lapse-band crossing.,You stopped proving yourself. Boethiah's edge dulls; only the stigma stays.,
Boethiah,Renunciation (exit),61,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Exit,MessageBox,Marked,God-voice,280,500,19+226,,MessageBox. Fires once on renunciation; residue persists.,"Title: ""Boethiah's Contempt"" Body: ""You set the pact down. Boethiah expected no better -- the weak always do. The edge is gone. The stigma fades only on its own slow time, and the memory of what you reached for does not fully leave you, or the people who saw it.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Nord,MessageBox,Marked,Narrator,280,500,19+232,,MessageBox. One-time on a Nord committing.,"Title: ""A Taboo Among Nords"" Body: ""To a Nord, Boethiah's proving-by-betrayal is taboo -- it corrodes the communal honor the hearth is built on. The path can be walked, but a Nord who walks it carries shame, and the way back runs through rededication to accepted gods.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Imperial,MessageBox,Marked,Narrator,280,500,23+205,,MessageBox. One-time on an Imperial committing.,"Title: ""A Taboo Among Imperials"" Body: ""To an Imperial, Boethiah is an anti-civic cult -- a strain on the legal and Divine frame that holds society together. The path is a kind of treason. Return runs through public penance or quiet abandonment.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Breton,MessageBox,Marked,Narrator,280,500,21+215,,MessageBox. One-time on a Breton committing.,"Title: ""A Taboo Among Bretons"" Body: ""A Breton can make Boethiah intelligible -- the occult margins of the Hidden Art already bend this way -- but the path stays socially corrosive. Keep it covered, or renounce it; the uncommitted middle costs the most.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Altmer,MessageBox,Marked,Narrator,280,500,21+198,,MessageBox. One-time on an Altmer committing.,"Title: ""Hostile to the Altmer"" Body: ""For an Altmer this is not mere taboo. Boethiah is the betrayer of Trinimac, the load-bearing enemy of Altmer orthodoxy. To take this pact is severe rupture, and there is no gentle road back from it.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Bosmer,MessageBox,Marked,Narrator,280,500,20+159,,MessageBox. One-time on a Bosmer committing.,"Title: ""A Taboo Among Bosmer"" Body: ""A Bosmer can feel Boethiah as pressure -- the trial, the overthrow -- but it is not a normal Bosmer lane. The path is taboo, and renouncing it later is costly.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Redguard,MessageBox,Marked,Narrator,280,500,23+190,,MessageBox. One-time on a Redguard committing.,"Title: ""Foreign to the Redguard"" Body: ""To a Redguard, Boethiah's proving ethos is foreign -- an outsider creed that challenges the Yokudan honor frame rather than fitting inside it. Leaving the path again means hard rededication.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Orc,MessageBox,Marked,Narrator,280,500,22+200,,MessageBox. One-time on an Orc committing.,"Title: ""Hostile to the Orsimer"" Body: ""For an Orc this is the deepest rivalry there is. Boethiah's hand in the betrayal that made Malacath sits against the whole Orc code. To take this pact is hard rupture, and Malacath does not forget it.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Argonian,MessageBox,Marked,Narrator,280,500,23+216,,MessageBox. One-time on an Argonian committing.,"Title: ""Foreign to the Saxhleel"" Body: ""Boethiah has no place in the Hist or the exile community; to an Argonian the path is simply foreign, outside the layered substrate. It can be walked, but it is set down through abandonment or cleansing, not woven in.""",
Boethiah,Per-race response (on commitment),70,"Boethiah (Daedric path): Trial-voiced, sharp, contemptuous of weakness; speaks of strength proven and the unworthy overthrown. The same Prince as the Dunmer-native Reclamation, but on the global path the pact is taken against one's own people: the voice is identical, the social ground is not.",PDV_Msg_Daedric_Boethiah_Response_Khajiit,MessageBox,Marked,Narrator,280,500,18+310,,MessageBox. One-time on a Khajiit committing.,"Title: ""Boethra Is Legible"" Body: ""A Khajiit may know Boethiah as Boethra, a warrior-name from the old litter-tales -- legible, but not a native lane. Boethra does not run through the Lattice or the moons' worship; the global pact is an outside pull, not the ancestor remembered. Abandonment or native reframing keeps the lunar substrate intact.""",
