race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Molag Bal,Renunciation (exit),61,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Exit,MessageBox,Marked,God-voice,280,500,21+288,,MessageBox. Fires once on renunciation; residue persists.,"Title: ""Molag Bal's Dismissal"" Body: ""You leave the domination-path. Molag Bal does not argue; there are others. The vampiric authority withdraws, the coercive leverage fades, and the hierarchy-reflex Molag Bal sharpened in you dulls back toward ordinary cruelty. The curse remains if you carry it, but his favor is withdrawn.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Nord,MessageBox,Marked,Narrator,280,500,17+296,,MessageBox. One-time on a Nord committing.,"Title: ""Sovngarde Severed"" Body: ""For a Nord, Molag Bal's vampiric claim cuts Sovngarde off completely -- the thirst and the hall cannot coexist, and Molag Bal does not compromise. Cure first, then rededicate; even cured, the scar on the bridge is deeper than most curses leave. Tsun will mark what walked into Molag Bal's domain.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Imperial,MessageBox,Marked,Narrator,280,500,25+302,,MessageBox. One-time on an Imperial committing.,"Title: ""The Civic Faith Collapses"" Body: ""For an Imperial, Molag Bal's vampiric claim collapses the civic-faith frame entirely -- the Nine Divines are a religion of the living community, and the undead do not qualify. Devotion stops. Cure first, then return; but the floor is lower than where you began, and the community remembers the absence.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Breton,MessageBox,Marked,Narrator,280,500,26+310,,MessageBox. One-time on a Breton committing.,"Title: ""Danger the Tradition Reads"" Body: ""A Breton can read Molag Bal -- the witchcraft tradition knows his pressure and has navigated it before, but it names the price clearly: this is not a safe lane, and the cost is severe. Cover may delay the exit; cure or renunciation are the clean ones. The tradition holds the knowledge of what Molag Bal costs.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Dunmer,MessageBox,Marked,Narrator,280,500,26+323,,MessageBox. One-time on a Dunmer committing.,"Title: ""House of Troubles Pressure"" Body: ""For a Dunmer, Molag Bal sits in the House of Troubles -- the Dunmer theology knows him as one who tested the Tribunal, not one who was honored. Vampirism has its own Dunmer lane, but it is not devotion; it is an alternative that replaces the ancestors. Cure first, then ancestor rededication rebuilds what the curse closed.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Altmer,MessageBox,Marked,Narrator,280,500,21+314,,MessageBox. One-time on an Altmer committing.,"Title: ""Catastrophic Apostasy"" Body: ""For an Altmer, Molag Bal's vampiric claim is catastrophic apostasy -- the flight from daylight is the flight from Auri-El, and there is no clean recovery. Cure brings the door back open; but Aldmeri theology does not restore an Apotheosis-track cleanly after this kind of breach. The damage does not fully reverse.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Khajiit,MessageBox,Marked,Narrator,280,500,28+320,,MessageBox. One-time on a Khajiit committing.,"Title: ""Moon Corrupted by the Thirst"" Body: ""A Khajiit's moon-identity remains under the vampiric curse, but it is corrupted and thinned -- Molag Bal's thirst competes with the Lattice's light and weakens both the devotional identity and the community bond. Cure cleanses the corruption; shadow withdrawal may delay the community response while the path is carried.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Bosmer,MessageBox,Marked,Narrator,280,500,27+339,,MessageBox. One-time on a Bosmer committing.,"Title: ""Hard Break Across All Paths"" Body: ""For a Bosmer, Molag Bal's vampiric claim breaks theology across all three paths: on the Old Contract, the undead violate the Pact directly; on the Green Way, Y'ffre is the Now and you have stepped outside it; on the Hidden Art, the witch-mothers can hold it, but at severe cost. Cure is the cleanest exit; re-entry is costly on every path.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Redguard,MessageBox,Marked,Narrator,280,500,22+355,,MessageBox. One-time on a Redguard committing.,"Title: ""Against the Far Shores"" Body: ""For a Redguard, Molag Bal's vampiric claim breaks the Far Shores entirely -- Tu'whacca guides souls through the proper death-cycle, and the undead have stepped outside the cycle in the most destructive way. Devotion across all sects collapses. Cure first, then return through Tu'whacca's rites before any other god. Even cured, the restoration takes time.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Orc,MessageBox,Marked,Narrator,280,500,16+355,,MessageBox. One-time on an Orc committing.,"Title: ""Against the Code"" Body: ""For an Orc, Molag Bal's vampiric claim contradicts Malacath's code entirely -- the code is endurance and provision, and the thirst is dependency. An Orc who feeds on others has placed survival above the kin's code. Malacath does not look away from this. Cure and hard renunciation are the exits; the kin will remember the breach longer than the code does.""",
Molag Bal,Per-race response (on commitment),70,"Molag Bal (Daedric path): Crushing, domination-absolute; cold contempt that occasionally warms when you are useful; does not persuade -- he states; the hierarchy is its own argument; speaks to those who understand that power over others is its own purpose; no warmth toward the player themselves, only toward their utility.",PDV_Msg_Daedric_Molag_Response_Argonian,MessageBox,Marked,Narrator,280,500,16+357,,MessageBox. One-time on an Argonian committing.,"Title: ""The Hist Grieved"" Body: ""For an Argonian, Molag Bal's vampiric claim damages the Hist relation deeply and raises Sithis-pressure -- the undead Saxhleel is a soul the Hist cannot receive, and the void reads it as its own. But Sithis's pressure does not justify the curse; it only marks its gravity. Cure first, then slow recovery; the Hist reaches again, but it takes time and grief.""",
