race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Hermaeus Mora,Commitment / pact (the gate clears),40,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Commitment,MessageBox,Marked,God-voice,280,500,15+249,,MessageBox. Fires once when the commitment gate clears.,"Title: ""Mora's Contract"" Body: ""Three times you paid the cost for knowledge and took it anyway. That is not wisdom; it is devotion. The contract is registered: access for tribute. What you know belongs to the archive, and the archive belongs to you as much as it belongs to anyone.""",
Hermaeus Mora,Stigma -- Suspected,50,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Notif_Daedric_Mora_Stigma_Suspected,Notification,Noted,Narrator,60,80,71,,HUD corner notification. On entering Suspected.,Mora's mark on you is suspected. Some sense the forbidden in the study.,
Hermaeus Mora,Stigma -- Known,51,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Notif_Daedric_Mora_Stigma_Known,Notification,Noted,Narrator,60,80,65,,HUD corner notification. On entering Known.,Your debt to Mora is known. Forbidden knowledge marks its keeper.,
Hermaeus Mora,Stigma -- Notorious,52,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Notif_Daedric_Mora_Stigma_Notorious,Notification,Marked,Narrator,60,80,74,,HUD corner notification. On entering Notorious.,You are openly Mora's archivist. The forbidden archive marks you as other.,
Hermaeus Mora,Drifting away (neglect),60,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Notif_Daedric_Mora_NeglectTexture,Notification,Noted,Player-2nd,60,80,59,,HUD corner notification. One per lapse-band crossing.,You stop seeking. Mora's archive dims; the knowledge fades.,
Hermaeus Mora,Renunciation (exit),61,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Exit,MessageBox,Marked,God-voice,280,500,14+238,,MessageBox. Fires once on renunciation; residue persists.,"Title: ""Mora's Release"" Body: ""You withdraw from the archive. Mora records it -- anticipated; you were always going to leave eventually. The knowledge dims, the spell insight closes. What you learned remains yours, but Mora's direct access withdraws. The record stands.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Nord,MessageBox,Marked,Narrator,280,500,24+255,,MessageBox. One-time on a Nord committing.,"Title: ""Outside the Mythic Frame"" Body: ""For a Nord, Mora's forbidden archive has no place in the mythic frame -- Sovngarde has no wing for Apocrypha. Dangerous knowledge for its own sake runs counter to Nord honor and straightforward spiritual life. Leaving asks real cleansing and recommitment.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Imperial,MessageBox,Marked,Narrator,280,500,20+276,,MessageBox. One-time on an Imperial committing.,"Title: ""Anti-Civic Knowledge"" Body: ""For an Imperial, forbidden scholarship is anti-civic -- it erodes the public trust and divine order that Imperial life rests on. Mora is the private enemy of the institutional. Abandonment requires more than withdrawal: cleansing, and re-entry into the civic devotional frame.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Breton,MessageBox,Marked,Narrator,280,500,21+241,,MessageBox. One-time on a Breton committing.,"Title: ""Dangerous Scholarship"" Body: ""A Breton reads Hermaeus Mora plainly -- forbidden archives fit the Breton intellectual inheritance, from Mages Guild private libraries to the old conjuration lines. The path is legible but costly; keep it covered, or renounce and rededicate.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Dunmer,MessageBox,Marked,Narrator,280,500,20+257,,MessageBox. One-time on a Dunmer committing.,"Title: ""Not the Inner Circle"" Body: ""A Dunmer scholar may engage Mora at the margins -- Great House politics have always touched dangerous knowledge. But Mora is not Tribunal revelation or Reclamation anchor; he is an outsider's archive. The path closes by abandonment and careful rededication.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Altmer,MessageBox,Marked,Narrator,280,500,20+260,,MessageBox. One-time on an Altmer committing.,"Title: ""Study Is Not Worship"" Body: ""For an Altmer, the temptation is to read Mora as a superior scholar. That reading is apostasy -- study is not worship, and Mora is not an emanation of the light. Aldmeri orthodoxy treats his archive as corruption of the purity project. Absolution is difficult.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Khajiit,MessageBox,Marked,Narrator,280,500,19+238,,MessageBox. One-time on a Khajiit committing.,"Title: ""Hermorah Is Legible"" Body: ""A Khajiit finds Hermaeus Mora legible through Hermorah, the Khajiiti shape of the same entity. But legibility is not a native lane; Hermorah does not feed the Lattice. Quiet withdrawal or native reframing keeps the lunar substrate intact.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Bosmer,MessageBox,Marked,Narrator,280,500,25+274,,MessageBox. One-time on a Bosmer committing.,"Title: ""Herma-Mora, Kept Separate"" Body: ""A Bosmer knows Herma-Mora in their own stories -- the old test, the temptation at the boundary. But the Green Pact keeps that distance explicit. Walking into the archive is different from knowing the story. The path is foreign to Bosmer backbone and set down by abandonment.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Redguard,MessageBox,Marked,Narrator,280,500,30+264,,MessageBox. One-time on a Redguard committing.,"Title: ""Dangerous Scholarship, No Home"" Body: ""For a Redguard, dangerous scholarship exists -- the Ra Gada have records of what to avoid -- but Mora is not a Redguard frame. The archive is foreign, without Yokudan grounding. The path is set down by abandonment; it leaves no deep mark if sincerely relinquished.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Orc,MessageBox,Marked,Narrator,280,500,22+266,,MessageBox. One-time on an Orc committing.,"Title: ""Knowledge at Oath Cost"" Body: ""An Orc can be drawn to Mora through the exile's pragmatism -- dangerous knowledge is power. But Malacath's code requires the oath spoken plainly, not the silent debt. The archive is taboo here, and leaving requires renouncing through real cost paid against the code.""",
Hermaeus Mora,Per-race response (on commitment),70,"Hermaeus Mora (Daedric path): Vast, patient, archival; the god of what is known and what should not be known; speaks as though the answer is already recorded and you are the last to arrive at it; impersonal, encyclopedic, faintly horrifying in completeness -- he takes your secrets as tribute and your agency as a ledger entry; no warmth, no malice, only the accumulation.",PDV_Msg_Daedric_Mora_Response_Argonian,MessageBox,Marked,Narrator,280,500,23+253,,MessageBox. One-time on an Argonian committing.,"Title: ""Not What the Hist Keeps"" Body: ""To an Argonian, Mora's archive is foreign -- the Hist keeps its own knowledge, and Apocrypha is not that. What matters in exile is not what the Hist holds. The path is set down by abandonment; the Hist does not hold the loss against the one who returns.""",
