race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Dunmer,Commitment offer (the god asks),50,"Boethiah: Trial-voiced, sharp, strength-testing; speaks of the unworthy cut away and the self authored through struggle; combative, never cruel.",PDV_Msg_Dunmer_Boethiah_Offer,MessageBox,Marked,God-voice,280,500,16+204,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""Boethiah's Trial"" Body: ""You have proven yourself against the unworthy again and again. The ancestors witnessed it; now I ask for it by name. This deepens the Reclamation; it does not replace the ash. Will you name me your focus?""",
Dunmer,Commitment offer (the god asks),50,"Mephala: Soft, conspiratorial, web-voiced; speaks of the hidden people, the secret kept, the web drawn close; intimate rather than loud.",PDV_Msg_Dunmer_Mephala_Offer,MessageBox,Marked,God-voice,280,500,17+196,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""Mephala's Whisper"" Body: ""You have kept the web whole without being asked. The hidden people are safer for you. Name me your focus, and the ash-prayer deepens into the web -- nothing of the ancestors is set down. Will you?""",
Dunmer,Commitment reply (player answers),51,,PDV_Msg_Dunmer_OfferResponse_Accept,MessageBox,Marked,Player-2nd,30,40,31,,MessageBox. Shared across Dunmer offers.,Deepen toward this Reclamation.,
Dunmer,Commitment reply (player answers),51,,PDV_Msg_Dunmer_OfferResponse_NotYet,MessageBox,Marked,Player-2nd,30,40,8,,MessageBox. Sets per-deity cooldown only.,Not yet.,
Dunmer,Commitment reply (player answers),51,,PDV_Msg_Dunmer_OfferResponse_Refuse,MessageBox,Marked,Player-2nd,30,40,34,,MessageBox. Broad shared worship continues.,Stay with the shared Reclamations.,
Dunmer,Other,999,,PDV_Notif_Dunmer_Layer1_AshPrayerQuiet,Notification,Noted,Player-2nd,60,80,79,,HUD corner notification. One per lapse-band crossing.,"The ash-prayer goes out, and nothing comes back. The ancestors have gone quiet.",
Dunmer,Other,999,,PDV_Notif_Dunmer_Layer2_GoodDaedraThin,Notification,Noted,Player-2nd,60,80,70,,HUD corner notification. One per lapse-band crossing.,The Good Daedra feel far off. The dawn no longer warms the way it did.,
Dunmer,Other,999,,PDV_Notif_Dunmer_Layer3_FocusFading,Notification,Noted,Player-2nd,60,80,60,,HUD corner notification. One per lapse-band crossing; %s is the focus deity.,%s no longer waits at your thresholds. The bond is thinning.,
Dunmer,Survey Devotion (player checks status),60,,PDV_Msg_Dunmer_Survey_NoFocus,Status spell readout,Quiet,Narrator,180,240,118,,Shown via Survey Devotion and on posture transitions.,The ash-prayer holds and the three Good Daedra answer together. Standing: %s. No single Reclamation has your name yet.,
Dunmer,Survey Devotion (player checks status),60,,PDV_Msg_Dunmer_Survey_Azura,Status spell readout,Quiet,Narrator,180,240,101,,Shown via Survey Devotion and on posture transitions.,Azura holds your focus; the ash-prayer carries beneath her. Standing: %s. The thresholds are watched.,
Dunmer,Survey Devotion (player checks status),60,,PDV_Msg_Dunmer_Survey_Boethiah,Status spell readout,Quiet,Narrator,180,240,104,,Shown via Survey Devotion and on posture transitions.,Boethiah holds your focus; the ash-prayer carries beneath. Standing: %s. The dead record your victories.,
Dunmer,Survey Devotion (player checks status),60,,PDV_Msg_Dunmer_Survey_Mephala,Status spell readout,Quiet,Narrator,180,240,107,,Shown via Survey Devotion and on posture transitions.,"Mephala holds your focus; the ash-prayer carries beneath. Standing: %s. The web holds you, and you hold it.",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Shared_AshPrayer,Notification,Noted,Player-2nd,60,80,58,,HUD corner notification. Environmental/after-act; home improves but is not required.,"The ash-prayer carries, even here. The ancestors are near.",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Shared_DiasporaSolidarity,Notification,Noted,Player-2nd,60,80,55,,HUD corner notification. After-act; curated Dunmer-aid hooks.,You stood by your own in exile. The ancestors count it.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Shared_ReclamationAck,Notification,Noted,Player-2nd,60,80,50,,HUD corner notification. After-act; stays blended pre-focus.,The Reclamations stir. All three are with you yet.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Shared_DeadObligations,Notification,Noted,Player-2nd,60,80,52,,"HUD corner notification. After-act; buildable proxies only, no penalty for impossible rites.",The dead are tended as the ash allows. It is enough.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Azura_ThresholdKept,Notification,Noted,Player-2nd,60,80,59,,"HUD corner notification. Environmental/after-act; real threshold required, not decorative twilight.",You crossed knowing it was a crossing. Azura goes with you.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Azura_PainfulTruth,Notification,Noted,Player-2nd,60,80,61,,HUD corner notification. After-act; truth without cost stays Noted.,You chose the hard truth over the useful lie. Azura marks it.,
Dunmer,"Contextual favor (large, Marked)",71,,PDV_Msg_Dunmer_FavorMarked_Azura_PainfulTruth,MessageBox,Marked,God-voice,280,500,12+116,,"MessageBox. Marked only when the truth costs safety, power, or belonging.","Title: ""Azura's Star"" Body: ""The truth cost you safety, and you took it anyway. That is the becoming I watch for. Walk on, clearer than you were.""",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Azura_ExileEndured,Notification,Noted,Player-2nd,60,80,61,,HUD corner notification. After-act/environmental; continuity across distance.,"Far from home, the practice held. Exile did not dissolve you.",
Dunmer,"Contextual favor (large, Marked)",71,,PDV_Msg_Dunmer_FavorMarked_Azura_ChangedBody,MessageBox,Marked,God-voice,280,500,11+158,,MessageBox. Rare major; curse-state confrontation or major cleansing only.,"Title: ""Azura Knows"" Body: ""Your body has changed, and I did not look away. What you are now is not simple, and I will not pretend it is. But you are still becoming, and I am still here.""",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Azura_StarRite,Notification,Noted,Player-2nd,60,80,52,,HUD corner notification. Environmental/after-act; shrine and artifact signals.,The Star and the twilight answer you personally now.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Boethiah_TrialSurvived,Notification,Noted,Player-2nd,60,80,52,,"HUD corner notification. Momentary/after-act; real pressure required, not every kill.","Pressed hard, you proved strong. Boethiah counts it.",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Boethiah_FalseAuthority,Notification,Noted,Player-2nd,60,80,51,,HUD corner notification. After-act; ordinary overthrow stays Noted.,An unworthy power pulled down. Boethiah is pleased.,
Dunmer,"Contextual favor (large, Marked)",71,,PDV_Msg_Dunmer_FavorMarked_Boethiah_FalseAuthority,MessageBox,Marked,God-voice,280,500,18+142,,MessageBox. Marked for major quest outcomes only.,"Title: ""Boethiah's Calling"" Body: ""You cut away an order that did not deserve to stand. This is the trial: not destruction, but the worthier thing put in its place. Stand there.""",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Boethiah_BetrayalTest,Notification,Noted,Player-2nd,60,80,61,,"HUD corner notification. After-act; for surviving the test, never casual cruelty.","Betrayed, and you answered with strength. The test is passed.",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Boethiah_ChimericSelf,Notification,Noted,Player-2nd,60,80,58,,HUD corner notification. After-act; generic Altmer kills do not qualify.,You chose a Dunmer destiny over an order imposed. Counted.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Boethiah_Conspiracy,Notification,Noted,Player-2nd,60,80,61,,HUD corner notification. Quiet/Noted; recognizes decisive covert action.,The strike landed clean and unseen. Boethiah favors the plot.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Mephala_HiddenCommunity,Notification,Noted,Player-2nd,60,80,53,,"HUD corner notification. After-act; keeping the hidden people intact, not generic charity.",The hidden people are whole because you kept them so.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Mephala_SecretKept,Notification,Noted,Player-2nd,60,80,56,,HUD corner notification. Quiet/Noted; only when the secret preserves an obligation.,"A secret held, and an obligation with it. The web holds.",
Dunmer,"Contextual favor (large, Marked)",71,,PDV_Msg_Dunmer_FavorMarked_Mephala_LethalSecret,MessageBox,Marked,God-voice,280,500,19+114,,MessageBox. Marked only for major Mephala quest/artifact moments.,"Title: ""The Whispering Door"" Body: ""A blade in the dark, drawn for the web and not for yourself. The hidden people will never know it was you. I will.""",
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Mephala_ObligationWeb,Notification,Noted,Player-2nd,60,80,63,,HUD corner notification. Quiet/Noted; the web tightening helpfully.,A favor passed along an unseen thread. The web tightens kindly.,
Dunmer,"Contextual favor (small, Noted)",70,,PDV_Notif_Dunmer_FavorNoted_Mephala_NecessaryLie,Notification,Noted,Player-2nd,60,80,56,,"HUD corner notification. After-act; the survival lie, curated hooks, not broad fraud.",The lie protected the web. Mephala knows the difference.,
Dunmer,Other,999,,PDV_Notif_Dunmer_PortableShrine_Activate,Notification,Noted,Player-2nd,60,80,54,,HUD corner notification. Per ash-prayer use; daily cap on the favor it feeds.,You set the ash and pray. The portable shrine answers.,
Dunmer,Other,999,,PDV_Notif_Dunmer_PortableShrine_PrivateContext,Notification,Noted,Player-2nd,60,80,61,,HUD corner notification. Player-owned home bonus context.,"Prayed within your own walls, the ash-prayer carries further.",
Dunmer,Tribunal Memory (Dunmer),110,,PDV_Notif_Dunmer_TribunalMemory_Vivec,Notification,Noted,Narrator,60,80,60,,"HUD corner notification. Curated trigger pool; cosmetic, no scoring; rare cadence.","For a breath, you think of Vivec, and the city that is gone.",
Dunmer,Tribunal Memory (Dunmer),110,,PDV_Notif_Dunmer_TribunalMemory_SothaSil,Notification,Noted,Narrator,60,80,61,,"HUD corner notification. Curated trigger pool; cosmetic, no scoring; rare cadence.","Sotha Sil's clockwork silence crosses your mind, then passes.",
Dunmer,Tribunal Memory (Dunmer),110,,PDV_Notif_Dunmer_TribunalMemory_Almalexia,Notification,Noted,Narrator,60,80,62,,"HUD corner notification. Curated trigger pool; cosmetic, no scoring; rare cadence.","Almalexia's name surfaces, bright and bitter, and sinks again.",
Dunmer,Curse onset / cure,80,,PDV_Msg_Dunmer_CurseState_VampireOnset_AshSilenced,MessageBox,Marked,Narrator,280,500,23+175,,MessageBox. Once on becoming vampire; sets posture Silent; voice deviation justified above.,"Title: ""The Ash-Prayer Silenced"" Body: ""You set the ash and speak the prayer, and for the first time in your life nothing answers. The ancestors do not speak to the undead. The silence is total, and it is yours now.""",
Dunmer,Curse onset / cure,80,,PDV_Msg_Dunmer_CurseState_VampireCured_Scarred,MessageBox,Marked,God-voice,280,500,20+141,,MessageBox. Once on cure; sets posture RestoredScarred.,"Title: ""The Ancestors Answer"" Body: ""The ash-prayer carries again. We hear you. But we heard the silence too, and it does not leave us, or you. Return -- scarred, and still ours.""",
Dunmer,Curse onset / cure,80,,PDV_Msg_Dunmer_CurseState_WerewolfOnset,MessageBox,Marked,God-voice,280,500,16+161,,MessageBox. Once on first transformation; sets posture Strained.,"Title: ""Ritually Unclean"" Body: ""The beast in you has no place in the ash or the Reclamations. The ancestors do not turn away, but they answer thinly now. Hircine offers nothing to fill the gap.""",
Dunmer,Shrine and privilege dialogue,90,,PDV_Dlog_Dunmer_GreyQuarterElder_Recognition,Dialogue topic,Noted,Player-2nd,80,120,77,,Dialogue topic; Faithful or above.,"""I carry the ash-prayer in exile, as you do. Tell me what the quarter needs.""",
Dunmer,Shrine and privilege dialogue,90,,PDV_Dlog_Dunmer_ReclamationsDevotee_Recognition,Dialogue topic,Noted,Player-2nd,80,120,55,,Dialogue topic; Focused on any Reclamation.,"""The Good Daedra answer me. Speak of the Reclamations.""",
Dunmer,Shrine and privilege dialogue,90,,PDV_Dlog_Dunmer_DunmerKin_Recognition,Dialogue topic,Noted,Player-2nd,80,120,68,,Dialogue topic; Any tier.,"""We are far from Morrowind, kin. The ancestors still watch us both.""",
