race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Sheogorath,Commitment / pact (the gate clears),40,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Commitment,MessageBox,Marked,God-voice,280,500,18+257,,MessageBox. Fires once when the commitment gate clears.,"Title: ""Sheogorath's Touch"" Body: ""Three times you let the chaos choose instead of your plan, and three times it chose better than you would have. I love it when mortals discover that. The commitment is recorded in the Book of Instability, which I made up just now. It is quite real. Welcome.""",
Sheogorath,Stigma -- Suspected,50,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Notif_Daedric_Sheo_Stigma_Suspected,Notification,Noted,Narrator,60,80,69,,HUD corner notification. On entering Suspected.,Sheogorath's touch on you is suspected. The odd outcomes draw notice.,
Sheogorath,Stigma -- Known,51,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Notif_Daedric_Sheo_Stigma_Known,Notification,Noted,Narrator,60,80,77,,HUD corner notification. On entering Known.,Your Sheogorath devotion is known. The Madgod's follower is thought unstable.,
Sheogorath,Stigma -- Notorious,52,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Notif_Daedric_Sheo_Stigma_Notorious,Notification,Marked,Narrator,60,80,79,,HUD corner notification. On entering Notorious.,You are openly Sheogorath's. Settled people step away from the Madgod's marked.,
Sheogorath,Drifting away (neglect),60,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Notif_Daedric_Sheo_NeglectTexture,Notification,Noted,Player-2nd,60,80,78,,HUD corner notification. One per lapse-band crossing.,You choose the predictable. Sheogorath grows bored; the disruption edge fades.,
Sheogorath,Renunciation (exit),61,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Exit,MessageBox,Marked,God-voice,280,500,25+249,,MessageBox. Fires once on renunciation; residue persists.,"Title: ""Sheogorath's Indifference"" Body: ""You are leaving? That is fine. I have other toys. The chaos drains out of you -- slowly, in the way that cheese drains. The disruption that was yours goes looking for someone more interesting. You will find stability eventually. Good luck with that.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Nord,MessageBox,Marked,Narrator,280,500,22+239,,MessageBox. One-time on a Nord committing.,"Title: ""Against Oath Stability"" Body: ""For a Nord, Sheogorath strains the kin-bonds and oath-stability that Nord life rests on. A mead-hall where the patron is unpredictable does not hold together. The path is corrosive; leaving means direct abandonment or enduring the residue.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Imperial,MessageBox,Marked,Narrator,280,500,22+264,,MessageBox. One-time on an Imperial committing.,"Title: ""Anti-Civic Instability"" Body: ""For an Imperial, Sheogorath is anti-civic by definition -- public order is the foundation of Imperial civilization, and the Madgod is its enemy. The chaos runs against the rule of law as readily as against any enemy. Setting it down is straightforward abandonment.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Breton,MessageBox,Marked,Narrator,280,500,24+237,,MessageBox. One-time on a Breton committing.,"Title: ""Corrosive in the Margins"" Body: ""A Breton can read Sheogorath at the surface -- the occult margins have room for the strange. But the madness is socially corrosive even when kept private. Cover works at low commitment; renunciation is the cleaner path once it escalates.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Dunmer,MessageBox,Marked,Narrator,280,500,25+237,,MessageBox. One-time on a Dunmer committing.,"Title: ""The Madgod's Test, Failed"" Body: ""For a Dunmer, Sheogorath sits in the House of Troubles context -- the Dunmer know his pressure. But that context is about resistance, not devotion; embracing him is failing the test. Hard rededication runs through the Reclamation proper.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Altmer,MessageBox,Marked,Narrator,280,500,33+264,,MessageBox. One-time on an Altmer committing.,"Title: ""Opposed to Disciplined Apotheosis"" Body: ""For an Altmer, Sheogorath's unstable reality-play violates Apotheosis -- disciplined refinement and Aldmeri purity require stability. Madness is not a detour on the upward path; it is the opposite terminus. Absolution is difficult and requires active re-anchoring.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Khajiit,MessageBox,Marked,Narrator,280,500,22+260,,MessageBox. One-time on a Khajiit committing.,"Title: ""Sheggorath's Dark Lane"" Body: ""A Khajiit knows Sheogorath as Sheggorath in the lattice -- a dark-pressure the lunar calendar acknowledges. But acknowledgment is not devotion; he is the dark lane, held at the edge. Taking him as patron destabilizes the substrate; abandonment is the way back.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Bosmer,MessageBox,Marked,Narrator,280,500,22+241,,MessageBox. One-time on a Bosmer committing.,"Title: ""Not the Trickster Lane"" Body: ""A Bosmer can feel the surface trickster energy, but Sheogorath is not Baan Dar -- the madness is not cunning, and the disruption is not the Green Pact's wild note. The path is corrosive and not Bosmer backbone; abandonment is the clean exit.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Redguard,MessageBox,Marked,Narrator,280,500,22+216,,MessageBox. One-time on a Redguard committing.,"Title: ""Against Honor and Duty"" Body: ""For a Redguard, Sheogorath strains honor and duty -- the Yokudan frame values the disciplined warrior and the kept oath. Madness corrodes both. The path eats what Redguard civic life rests on; renunciation is direct.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Orc,MessageBox,Marked,Narrator,280,500,19+277,,MessageBox. One-time on an Orc committing.,"Title: ""Mockery of the Code"" Body: ""For an Orc, Sheogorath's chaotic mockery strains the code directly -- the code is plain, spoken, and kept, and the Madgod's disruption is none of those things. An exile who laughs at the code is not keeping it. Renunciation is direct; demonstrate the code in some visible form.""",
Sheogorath,Per-race response (on commitment),70,"Sheogorath (Daedric path): Theatrical, manic, brilliantly unstable; the Madgod lurches between the genuinely insightful and the completely unhinged; his voice is the disruption that arrives smiling, distinct from Sanguine's temptation and Rajhin's cunning -- Sheogorath is not pleasure or cleverness, he is unmooring, and his register reflects that the ground is always about to shift.",PDV_Msg_Daedric_Sheo_Response_Argonian,MessageBox,Marked,Narrator,280,500,21+230,,MessageBox. One-time on an Argonian committing.,"Title: ""Change Is Not Madness"" Body: ""To an Argonian, Sheogorath is foreign -- the Hist knows change and void, but renewing void is not madness that unmoors. His instability has no Hist root and no community purpose. The path is abandoned, not renounced with ceremony.""",
