race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Peryite,Commitment / pact (the gate clears),40,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Commitment,MessageBox,Marked,God-voice,280,500,20+220,,MessageBox. Fires once when the commitment gate clears.,"Title: ""Peryite's Assignment"" Body: ""Three times the task was unpleasant and you did it anyway. That is not virtue; that is efficiency. The lowest order must run, and you are suited to it. The commitment is registered. The next assignment is already listed.""",
Peryite,Stigma -- Suspected,50,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Notif_Daedric_Peryite_Stigma_Suspected,Notification,Noted,Narrator,60,80,75,,HUD corner notification. On entering Suspected.,Peryite's affliction-path is suspected. The disease-keeper draws wary eyes.,
Peryite,Stigma -- Known,51,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Notif_Daedric_Peryite_Stigma_Known,Notification,Noted,Narrator,60,80,79,,HUD corner notification. On entering Known.,Your Peryite devotion is known. Disease-cult marks its follower with suspicion.,
Peryite,Stigma -- Notorious,52,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Notif_Daedric_Peryite_Stigma_Notorious,Notification,Marked,Narrator,60,80,75,,HUD corner notification. On entering Notorious.,You are openly Peryite's. The disease-keeper is not welcome in the healthy.,
Peryite,Drifting away (neglect),60,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Notif_Daedric_Peryite_NeglectTexture,Notification,Noted,Player-2nd,60,80,72,,HUD corner notification. One per lapse-band crossing.,You leave the task undone. Peryite reassigns. The affliction edge fades.,
Peryite,Renunciation (exit),61,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Exit,MessageBox,Marked,God-voice,280,500,22+281,,MessageBox. Fires once on renunciation; residue persists.,"Title: ""Peryite's Reassignment"" Body: ""You are released from the assignment. Peryite does not argue; the work will be done by someone else. The affliction resilience goes, the task-efficiency withdraws, and the diseases you carried under his order no longer stay with you on his schedule. The work continues without you.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Nord,MessageBox,Marked,Narrator,280,500,25+242,,MessageBox. One-time on a Nord committing.,"Title: ""Task-Order, No Hearth Fit"" Body: ""For a Nord, Peryite's task-order is alien -- the Nord world has duty, but it runs through kin and oath, not through submission to a disease-cult. The path can be read at the surface but has no true root. Setting it down is direct abandonment.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Imperial,MessageBox,Marked,Narrator,280,500,25+255,,MessageBox. One-time on an Imperial committing.,"Title: ""Low-Order Duty, Not Civic"" Body: ""For an Imperial, Peryite's low-order duty has a legible shape -- the Empire runs on people doing their tasks. But Peryite is not civic devotion; he is submission to affliction, and the Divines are the proper frame for Imperial duty. Abandonment is direct.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Breton,MessageBox,Marked,Narrator,280,500,24+282,,MessageBox. One-time on a Breton committing.,"Title: ""Unpleasant Duty, No Core"" Body: ""A Breton can see the unpleasant-duty reading at the margins -- there is a strand of the craftworker tradition that honors the worst tasks done well. But Peryite is not a Breton core tradition; the intelligibility is peripheral and does not root. The path is set down by abandonment.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Dunmer,MessageBox,Marked,Narrator,280,500,25+266,,MessageBox. One-time on a Dunmer committing.,"Title: ""Outsider Affliction Order"" Body: ""For a Dunmer, Peryite's affliction-order is an outsider path -- it does not connect to ancestor-duty, the Reclamations, or the House structure. Submission to disease-task is not a Dunmer devotional lane; the path is set down by abandonment with no ceremony required.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Altmer,MessageBox,Marked,Narrator,280,500,38+249,,MessageBox. One-time on an Altmer committing.,"Title: ""Diseased Submission Against Apotheosis"" Body: ""For an Altmer, Peryite's diseased submission violates Aldmeri order -- purity is the project, and voluntary affliction-association is its opposite. The path is not merely foreign; it is actively incompatible with Apotheosis. Absolution is difficult.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Khajiit,MessageBox,Marked,Narrator,280,500,22+276,,MessageBox. One-time on a Khajiit committing.,"Title: ""Burdens Without a Moon"" Body: ""A Khajiit knows burdens -- the road is long and the tasks are often thankless. But Peryite's disease-order is not a lunar lane; the lattice does not run through affliction-submission. The path is foreign, and it is set down by abandonment; the substrate does not hold the gap.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Bosmer,MessageBox,Marked,Narrator,280,500,28+263,,MessageBox. One-time on a Bosmer committing.,"Title: ""Disease-Order, No Green Root"" Body: ""For a Bosmer, Peryite's disease-order has no root in the Green Pact or the spirit world. The covenant concerns the living in relation to the living; submission to affliction-task is not Bosmer theology. The path is set down by abandonment when its course is done.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Redguard,MessageBox,Marked,Narrator,280,500,22+257,,MessageBox. One-time on a Redguard committing.,"Title: ""Drudgery Without Honor"" Body: ""For a Redguard, Peryite's drudgery and disease do not map to Yokudan devotion -- the Yokudan frame values the disciplined warrior and the meaningful task, not the low-order submission to affliction. The path is foreign and is set down by direct abandonment.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Orc,MessageBox,Marked,Narrator,280,500,24+260,,MessageBox. One-time on an Orc committing.,"Title: ""Harsh Duty, Wrong Master"" Body: ""An Orc can see the shape of harsh duty in Peryite's order -- Malacath's code has its own harsh assignments. But Peryite is not Malacath; his affliction-order is outsider submission, not the code. The path is foreign, and it is abandoned by direct renunciation.""",
Peryite,Per-race response (on commitment),70,"Peryite (Daedric path): Dry, dutiful, faintly officious; the god of the lowest task and the disease it comes with; speaks in assignment, not invitation -- the work must be done, and he assigns it without apology or explanation; his register is completely indifferent to whether you find the task noble, because he is not asking.",PDV_Msg_Daedric_Peryite_Response_Argonian,MessageBox,Marked,Narrator,280,500,24+242,,MessageBox. One-time on an Argonian committing.,"Title: ""Affliction, No Hist Root"" Body: ""To an Argonian, Peryite's affliction-order is foreign -- the Hist does not route devotion through disease-task submission. The community breathes together. The path is abandoned; the Hist does not hold the absence against the one who returns.""",
