race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Redguard,Drifting away (neglect),40,,PDV_Notif_Redguard_Crown_NeglectTexture,Notification,Noted,Player-2nd,60,80,72,,HUD corner notification. One per lapse-band crossing; Crown sect.,Yokudan practice has slid into Divines convenience. The orthodoxy thins.,
Redguard,Drifting away (neglect),40,,PDV_Notif_Redguard_Forebear_NeglectTexture,Notification,Noted,Player-2nd,60,80,69,,HUD corner notification. One per lapse-band crossing; Forebear sect.,You have taken only the easy road. HoonDing does not notice the safe.,
Redguard,Drifting away (neglect),40,,PDV_Notif_Redguard_AshAbah_NeglectTexture,Notification,Noted,Player-2nd,60,80,69,,HUD corner notification. One per lapse-band crossing; Ash'abah sect.,"The undead duty goes unmet. The burden is just weight now, unhonored.",
Redguard,Commitment offer (the god asks),50,"Satakal: The Worldskin; vast, cyclical; speaks of the shedding, of creation and destruction as one motion, of death as correct when its time has come.",PDV_Msg_Redguard_Satakal_Offer,MessageBox,Marked,God-voice,280,500,15+132,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""Satakal's Cycle"" Body: ""You have lived as one who knows the Worldskin sheds. Carry Satakal as your own, and the great cycle becomes your devotion. Will you?""",
Redguard,Commitment offer (the god asks),50,,PDV_Msg_Redguard_Tuwhacca_Offer,MessageBox,Marked,God-voice,280,500,18+142,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""Tu'whacca's Charge"" Body: ""You tend the dead and turn back the undead. Carry Tu'whacca as your own, and the guidance of souls to the Far Shores is your charge. Will you?""",
Redguard,Commitment offer (the god asks),50,"Ruptga: Tall Papa, the pathfinder; the first to find the Far Shores; speaks of the way charted and of survival as a sacred achievement.",PDV_Msg_Redguard_Ruptga_Offer,MessageBox,Marked,God-voice,280,500,13+128,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""Ruptga's Path"" Body: ""You have made ways and charted survival. Carry Ruptga, Tall Papa, as your own, and the path itself becomes your faith. Will you?""",
Redguard,Commitment offer (the god asks),50,"Leki: Saint of the Spirit Sword; disciplined, exact; speaks of the blade as devotion, the honorable cut, the art learned with patience.",PDV_Msg_Redguard_Leki_Offer,MessageBox,Marked,God-voice,280,500,12+119,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""Leki's Blade"" Body: ""Your sword-work is disciplined and honest. Carry Leki as your own, and the blade becomes devotion made exact. Will you?""",
Redguard,Commitment offer (the god asks),50,"Tava: The bird-god of wind and passage; speaks of safe arrival, the road carried, the storm steered through.",PDV_Msg_Redguard_Tava_Offer,MessageBox,Marked,God-voice,280,500,11+132,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""Tava's Wind"" Body: ""The road has carried you far, and you have carried it well. Carry Tava as your own, and the wind of good passage is yours. Will you?""",
Redguard,Commitment offer (the god asks),50,HoonDing: The Make-Way God; surges and does not linger; speaks only in the moment a way is forced where there was none.,PDV_Msg_Redguard_HoonDing_Offer,MessageBox,Marked,God-voice,280,500,15+153,,MessageBox. Dawn-fire; per-deity cooldown.,"Title: ""HoonDing's Call"" Body: ""Again and again you have made a way where there was none. Carry the Make-Way God as your own, and the impossible passage becomes your devotion. Will you?""",
Redguard,Commitment reply (player answers),51,,PDV_Msg_Redguard_OfferResponse_Accept,MessageBox,Marked,Player-2nd,30,40,20,,MessageBox. Shared across Redguard offers.,Walk under this god.,
Redguard,Commitment reply (player answers),51,,PDV_Msg_Redguard_OfferResponse_NotYet,MessageBox,Marked,Player-2nd,30,40,8,,MessageBox. Sets per-deity cooldown only.,Not yet.,
Redguard,Commitment reply (player answers),51,,PDV_Msg_Redguard_OfferResponse_Refuse,MessageBox,Marked,Player-2nd,30,40,33,,MessageBox. Broad sect worship continues.,Keep to the sect's broad worship.,
Redguard,Survey Devotion (player checks status),60,,PDV_Msg_Redguard_Survey_Crown,Status spell readout,Quiet,Narrator,180,240,127,,Shown via Survey Devotion and on posture transitions.,You keep the Crown way: orthodox Yokudan practice carried intact in exile. Standing: %s. The ancestors are strong at your back.,
Redguard,Survey Devotion (player checks status),60,,PDV_Msg_Redguard_Survey_Forebear,Status spell readout,Quiet,Narrator,180,240,132,,Shown via Survey Devotion and on posture transitions.,You keep the Forebear way: Redguard identity lived among outsiders. Standing: %s. The road and the contract are your proving ground.,
Redguard,Survey Devotion (player checks status),60,,PDV_Msg_Redguard_Survey_AshAbah,Status spell readout,Quiet,Narrator,180,240,113,,Shown via Survey Devotion and on posture transitions.,You keep the Ash'abah duty: the unclean dead are your charge. Standing: %s. Tu'whacca honors the burden few will.,
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_Crown_TombRespect,Notification,Noted,Player-2nd,60,80,65,,"HUD corner notification. Environmental/after-act; per site, not repeat visits.",The ancestors are close at this tomb. Orthodoxy carried in exile.,
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_Crown_YokudanForm,Notification,Noted,Player-2nd,60,80,66,,HUD corner notification. After-act; curated Yokudan-form hooks.,You kept Yokudan form where Divines convenience beckoned. Counted.,
Redguard,"Contextual favor (large, Marked)",71,,PDV_Msg_Redguard_FavorMarked_Crown_MakeWay,MessageBox,Marked,God-voice,280,500,15+165,,"MessageBox. Rare major; honorable adversity only; curated milestone, weekly cap.","Title: ""Sacred Survival"" Body: ""You came through honorable adversity that should have ended you. Ruptga charted such ways first, and HoonDing forces them still. The Far Shores draw a little nearer.""",
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_Forebear_RoadPassage,Notification,Noted,Player-2nd,60,80,60,,HUD corner notification. Environmental; reject fast travel.,The road carried you well. Tava's wind was with the journey.,
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_Forebear_HonoredContract,Notification,Noted,Player-2nd,60,80,66,,"HUD corner notification. After-act; honored contract, not gold-making.","A contract honored under pressure. Pragmatic honor, and it counts.",
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_Forebear_RespectfulBridge,Notification,Noted,Player-2nd,60,80,59,,HUD corner notification. After-act; identity kept while cooperating.,You cooperated with outsiders and stayed Redguard doing it.,
Redguard,"Contextual favor (large, Marked)",71,,PDV_Msg_Redguard_FavorMarked_Forebear_MakeWay,MessageBox,Marked,God-voice,280,500,14+131,,"MessageBox. Rare major; impossible-odds only; curated milestone, weekly cap.","Title: ""The Way Forced"" Body: ""Severely outmatched, and still you made a way through. That is my whole nature. The god who held the Dominion back is in your step.""",
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_AshAbah_UndeadCleansing,Notification,Noted,Player-2nd,60,80,59,,"HUD corner notification. After-act; per site/boss, not repeat farm.",The unclean dead are put to rest. Tu'whacca marks the work.,
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_AshAbah_HallBurialDuty,Notification,Noted,Player-2nd,60,80,61,,HUD corner notification. After-act; per hold/quest.,The burial duty is kept. The burden is bearable when honored.,
Redguard,"Contextual favor (small, Noted)",70,,PDV_Notif_Redguard_FavorNoted_AshAbah_ImpurityBorne,Notification,Noted,Player-2nd,60,80,54,,HUD corner notification. After-act; ordinary impurity-bearing.,You bore the duty no one else would touch. It is seen.,
Redguard,"Contextual favor (large, Marked)",71,,PDV_Msg_Redguard_FavorMarked_AshAbah_ImpurityBorne,MessageBox,Marked,God-voice,280,500,18+150,,MessageBox. Marked only for costly burden moments.,"Title: ""The Burden Honored"" Body: ""You did the work your own people recoil from, and you paid its cost in their eyes. I do not recoil. The Far Shores keep a place for the burden-bearer.""",
Redguard,"Contextual favor (large, Marked)",71,,PDV_Msg_Redguard_FavorMarked_AshAbah_HardPassage,MessageBox,Marked,God-voice,280,500,25+129,,MessageBox. Rare major; major tomb or named undead boss; weekly cap.,"Title: ""A Way Through the Unclean"" Body: ""You cut a path through ritual uncleanness that would have turned anyone else back. The way is made. The dead behind you can rest.""",
Redguard,Far Shores token (Redguard),110,,PDV_Notif_Redguard_FarShoresToken_Activate,Notification,Noted,Player-2nd,60,80,53,,HUD corner notification. Per token use; daily cap on the favor it feeds.,You tend the Far Shores token and speak to Tu'whacca.,
Redguard,Far Shores token (Redguard),110,,PDV_Notif_Redguard_FarShoresToken_PrivateContext,Notification,Noted,Player-2nd,60,80,55,,HUD corner notification. Player-owned property or authored private shrine context.,"Tended within your own walls, the rite carries further.",
Redguard,Curse onset / cure,80,,PDV_Msg_Redguard_CurseState_VampireOnset,MessageBox,Marked,God-voice,280,500,17+211,,MessageBox. Once on becoming vampire; devotion collapses across all sects.,"Title: ""Outside the Cycle"" Body: ""You are undead now, and undeath is a soul that has left the cycle I guide. The Far Shores cannot receive you while the curse holds. Devotion across all three sects falls quiet. Cure this, and return to me first.""",
Redguard,Curse onset / cure,80,,PDV_Msg_Redguard_CurseState_VampireCured_TuwhaccaReEntry,MessageBox,Marked,God-voice,280,500,14+208,,MessageBox. Once on cure; Tu'whacca re-entry precedes other devotion.,"Title: ""Right Re-Entry"" Body: ""The curse is lifted. Come back through me before any other god -- proper mortality, ancestor order, the right return to the cycle. When that is done, the Far Shores are open, and your sect may have you again.""",
Redguard,Curse onset / cure,80,,PDV_Msg_Redguard_CurseState_WerewolfOnset,MessageBox,Marked,God-voice,280,500,21+187,,"MessageBox. Once on first transformation; strained, not severed.","Title: ""Strained, Not Severed"" Body: ""The beast is in you. The Yokudan gods and your sect remain within reach, but strained -- Hircine is an intrusion, not a home. The ancestors do not turn away. They only watch more closely.""",
Redguard,Curse onset / cure,80,,PDV_Msg_Redguard_CurseState_WerewolfCured,MessageBox,Marked,God-voice,280,500,16+216,,MessageBox. Once on werewolf cure; strain lifts.,"Title: ""The Strain Lifts"" Body: ""The beast is set down. The strain eases, and the Yokudan gods and your sect come back into full reach. Hircine's intrusion is ended. The ancestors, who only watched more closely, ease their gaze. Wholly theirs again.""",
Redguard,Shrine and privilege dialogue,90,,PDV_Dlog_Redguard_AlikR_Recognition,Dialogue topic,Noted,Player-2nd,80,120,71,,Dialogue topic; Faithful or above.,"""I keep the Yokudan way as the Alik'r kept Hammerfell. What is needed?""",
Redguard,Shrine and privilege dialogue,90,,PDV_Dlog_Redguard_HallOfTheDead_Recognition,Dialogue topic,Noted,Player-2nd,80,120,61,,Dialogue topic; Tu'whacca Devoted or Ash'abah sect.,"""I tend the dead for Tu'whacca. What restless ones are here?""",
Redguard,Shrine and privilege dialogue,90,,PDV_Dlog_Redguard_TombKeeper_Recognition,Dialogue topic,Noted,Player-2nd,80,120,58,,Dialogue topic; Ash'abah Devoted.,"""The unclean dead are my charge. Tell me what walks here.""",
