race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Meridia,Renunciation (exit),61,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Exit,MessageBox,Marked,God-voice,280,500,19+196,,MessageBox. Fires once on renunciation; residue persists.,"Title: ""Meridia's Dismissal"" Body: ""You set down the covenant. Meridia does not argue; she does not plead. The cleansing edge leaves you, and the undead are no longer your charge. The corruption you did not finish has a long memory.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Nord,MessageBox,Marked,Narrator,280,500,27+268,,MessageBox. One-time on a Nord committing.,"Title: ""Useful Light, Outside Creed"" Body: ""A Nord reads the anti-undead work plainly -- Meridia scours what dishonors the dead, and that fits. But she is Daedric, and Nord creed runs to the Nine, not to princes whose light happens to run the right direction. Setting it down is sincere redirection, not rupture.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Imperial,MessageBox,Marked,Narrator,280,500,26+259,,MessageBox. One-time on an Imperial committing.,"Title: ""Civic Use, Not Civic Faith"" Body: ""An Imperial can respect Meridia's anti-undead work -- the Divines approve the service in principle. But Meridia is not Divine, and Imperial devotion has proper channels. This is borrowed from a Daedric frame; the way back is shrine cleansing and recommitment.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Breton,MessageBox,Marked,Narrator,280,500,23+262,,MessageBox. One-time on a Breton committing.,"Title: ""Not the Witchcraft Lane"" Body: ""A Breton reads Meridia's radiance as adjacent to healing arts -- the light fighting corruption has a familiar shape. The path sits outside the witchcraft risk band, which makes it relatively comfortable for a Breton. Rededication is normal if it runs its course.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Dunmer,MessageBox,Marked,Narrator,280,500,24+262,,MessageBox. One-time on a Dunmer committing.,"Title: ""Useful Against the Risen"" Body: ""A Dunmer can see the use -- Meridia fights the undead, and that matter is never far from Morrowind's frame. But she is not Tribunal or Reclamation; she sits outside the Dunmer center entirely. The path is foreign, and setting it down asks only quiet abandonment.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Altmer,MessageBox,Marked,Narrator,280,500,27+246,,MessageBox. One-time on an Altmer committing.,"Title: ""Outside Orthodoxy, Not Ruin"" Body: ""An Altmer sees Meridia as foreign -- Daedric, outside Aldmeri orthodoxy, and not the return theology of Auri-El. But she is not a catastrophic choice in the way some Princes are. Renunciation is difficult but available through sincere absolution.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Khajiit,MessageBox,Marked,Narrator,280,500,25+252,,MessageBox. One-time on a Khajiit committing.,"Title: ""Light Without a Moon Lane"" Body: ""A Khajiit may respect Meridia's anti-undead work -- the moons have enemies, and she fights them. But she holds no position in the lunar lattice; she is not a moon-lane. The path sits outside the substrate and is set down by straightforward abandonment.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Bosmer,MessageBox,Marked,Narrator,280,500,17+277,,MessageBox. One-time on a Bosmer committing.,"Title: ""Useful, Not Green"" Body: ""A Bosmer has no deep conflict with fighting the undead -- the Green Pact does not defend the risen. But Meridia is not Green Pact theology; the cleansing light has no root in the covenant. The path is not hostile to Bosmer conscience; it simply runs its course and is set down.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Redguard,MessageBox,Marked,Narrator,280,500,18+279,,MessageBox. One-time on a Redguard committing.,"Title: ""Tu'whacca's Margin"" Body: ""For a Redguard, Meridia's work aligns with Tu'whacca's own -- both concern the proper rest of the dead. The path is tolerated when it serves that interest and stays subordinate to it. Setting it down is normal civic re-entry; Tu'whacca holds no grudge at work done on his behalf.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Orc,MessageBox,Marked,Narrator,280,500,24+266,,MessageBox. One-time on an Orc committing.,"Title: ""Useful to the Stronghold"" Body: ""An Orc sees the value in cleansing -- undead are enemies, and Meridia fights them. But she is not Malacath; she speaks nothing of the code or the exile. The path is foreign utility, and it is renounced the Orc way: prove the oath to the code, and set the light down.""",
Meridia,Per-race response (on commitment),70,"Meridia (Daedric path): Radiant, imperious, absolute; the god of cleansing light who views the undead as affront and corruption as enemy; speaks in declarations, not invitations -- she names the work and expects it done. The path is a covenant to fight on her behalf, not a warmth extended; her register is command, not comfort.",PDV_Msg_Daedric_Meridia_Response_Argonian,MessageBox,Marked,Narrator,280,500,18+253,,MessageBox. One-time on an Argonian committing.,"Title: ""Not a Hist Channel"" Body: ""An Argonian can find use in Meridia's corruption-fighting -- the Hist is not indifferent to rot. But Meridia is not the Hist; her light carries no bond to the community or the memory. The path is foreign, set down when its work is done, with no residue.""",
