race,moment,moment_order,deity_tone,slot_id,surface,surfacing,voice,budget_target,budget_hard,char_count,over_budget,trigger,draft_prose,edit
Argonian,Other,999,,PDV_Notif_Argonian_Observant_Entry,Notification,Noted,Narrator,60,80,57,,HUD corner notification. One per save.,"The Hist reaches you, and the People know you. Observant.",
Argonian,Other,999,,PDV_Notif_Argonian_Faithful_Entry,Notification,Noted,Narrator,60,80,44,,HUD corner notification. One per save.,All three layers hold under exile. Faithful.,
Argonian,Other,999,,PDV_Notif_Argonian_Devoted_Entry,Notification,Marked,Narrator,60,80,60,,HUD corner notification. One per save.,"The Hist knows you still, across all that distance. Devoted.",
Argonian,Other,999,,PDV_Notif_Argonian_Observant_Lapse,Notification,Noted,Narrator,60,80,63,,HUD corner notification. One per direction per save.,The layers are thinning. Your standing has slipped to Wavering.,
Argonian,Other,999,,PDV_Notif_Argonian_Faithful_Lapse,Notification,Noted,Narrator,60,80,41,,HUD corner notification. One per direction per save.,The exile identity is fraying. Observant.,
Argonian,Other,999,,PDV_Notif_Argonian_Devoted_Lapse,Notification,Marked,Narrator,60,80,61,,HUD corner notification. One per save per Devoted loss.,The deepest connection loosens. The Devoted bond is not held.,
Argonian,Other,999,,PDV_Msg_Argonian_ChampionEntry_Hist,MessageBox,Marked,Narrator,280,500,12+204,,MessageBox. One-time on first Hist-layer Devoted.,"Title: ""Hist-Touched"" Body: ""Across all the miles from Black Marsh, in the wetlands and waters of this cold province, the Hist has found a way to reach you. It does not speak. It does not need to. You are Saxhleel, wholly, even here.""",
Argonian,Champion ambient line,31,,PDV_Notif_Argonian_Hist_ChampionAmbient_Water,Notification,Noted,Player-2nd,60,80,57,,HUD corner notification. Hist-layer Devoted + near water; one per in-game day.,"Near the water, the Hist is almost here. You can feel it.",
Argonian,Other,999,,PDV_Msg_Argonian_ChampionEntry_Community,MessageBox,Marked,God-voice,280,500,17+188,,MessageBox. One-time on first Community-layer Devoted; the People's voice.,"Title: ""The Saxhleel Bond"" Body: ""You kept the exile community alive when the Hist could not hold us. The Assemblage, the docks, every Saxhleel you stood beside -- we know you. You are the family we chose, as we are yours.""",
Argonian,Champion ambient line,31,,PDV_Notif_Argonian_Community_ChampionAmbient_KinPresent,Notification,Noted,Player-2nd,60,80,49,,HUD corner notification. Community-layer Devoted + Argonian ally present; per qualifying event.,A Saxhleel beside you. The exile community holds.,
Argonian,Other,999,,PDV_Msg_Argonian_ChampionEntry_Sithis,MessageBox,Marked,God-voice,280,500,9+209,,MessageBox. One-time on first Sithis-layer Devoted; Entry-only.,"Title: ""Void-Held"" Body: ""You looked into the dark that precedes and surrounds all things, and you did not flinch. Sithis does not comfort. But Sithis catches what has truly accepted the void. You have. Walk on, unafraid of the ending.""",
Argonian,Hist sap meditation (Argonian),110,,PDV_Notif_Argonian_HistSapMeditation_Activate,Notification,Noted,Player-2nd,60,80,67,,HUD corner notification. Per meditation use; daily cap on the Hist gain.,You take the Hist sap and go still. The trees feel a little nearer.,
Argonian,Hist sap meditation (Argonian),110,,PDV_Notif_Argonian_HistSapMeditation_Effect,Notification,Quiet,Player-2nd,60,80,74,,HUD corner notification. Felt effect; quiet.,The meditation steadies you. The Hist relation holds against the distance.,
Argonian,Bed of choice (Argonian),110,,PDV_Notif_Argonian_BedOfChoice_Designate,Notification,Noted,Player-2nd,60,80,72,,HUD corner notification. On designating the single anchor.,You have chosen this bed: the family you chose. The exile has an anchor.,
Argonian,Bed of choice (Argonian),110,,PDV_Notif_Argonian_BedOfChoice_Return,Notification,Noted,Player-2nd,60,80,63,,HUD corner notification. On a qualifying sleep at the chosen bed.,Back at the bed you chose. The People hold you a little closer.,
Argonian,Bed of choice (Argonian),110,,PDV_Notif_Argonian_BedOfChoice_MissedCadence,Notification,Noted,Player-2nd,60,80,73,,"HUD corner notification. On cadence lapse; light People decay, place bonus removed.",You have not returned to your chosen bed in too long. The anchor weakens.,
Argonian,Sithis activation (Argonian),110,,PDV_Notif_Argonian_SithisActivation_FirstSignal,Notification,Noted,Narrator,60,80,72,,HUD corner notification. On the first significant Sithis signal.,"Sithis stirs at the edge of you -- change, death, the void acknowledged.",
Argonian,Sithis activation (Argonian),110,,PDV_Notif_Argonian_SithisActivation_FullActivation,Notification,Marked,Narrator,60,80,71,,HUD corner notification. On reaching the three-signal activation threshold.,"Sithis is fully awake in you now, a third way to make meaning in exile.",
Argonian,Drifting away (neglect),40,,PDV_Notif_Argonian_HistThinning_NeglectTexture,Notification,Noted,Player-2nd,60,80,58,,HUD corner notification. One per lapse-band crossing.,The Hist is thinning. You feel less Saxhleel than you did.,
Argonian,Drifting away (neglect),40,,PDV_Notif_Argonian_PeopleIsolation_NeglectTexture,Notification,Noted,Player-2nd,60,80,65,,HUD corner notification. One per lapse-band crossing.,"Alone too long, no Saxhleel near. Isolation deepens the distance.",
Argonian,Drifting away (neglect),40,,PDV_Notif_Argonian_VoidDormancy_NeglectTexture,Notification,Noted,Player-2nd,60,80,66,,HUD corner notification. One per lapse-band crossing.,"Sithis lies dormant. The void is there, but you have not faced it.",
Argonian,Track / posture transition,100,,PDV_Notif_Argonian_HistPosture_Distant_Entry,Notification,Noted,Narrator,60,80,73,,HUD corner notification. On transition to Distant.,The Hist has grown distant. You are becoming a stranger in your own skin.,
Argonian,Track / posture transition,100,,PDV_Notif_Argonian_HistPosture_Strained_Entry,Notification,Noted,Narrator,60,80,78,,HUD corner notification. On transition to Strained (lycanthropy).,The Hist relation is strained. The beast-shape sits between you and the trees.,
Argonian,Survey Devotion (player checks status),60,,PDV_Msg_Argonian_Survey_Layered,Status spell readout,Quiet,Narrator,180,240,113,,Shown via Survey Devotion and on posture transitions.,"You carry the Saxhleel exile, far from Black Marsh. Standing: %s1. The Hist is %s2, the People %s3, the void %s4.",
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Hist_NearWater,Notification,Noted,Player-2nd,60,80,74,,HUD corner notification. Environmental; daily cap.,"Near the water, the Hist relation steadies. The distance shrinks a little.",
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Hist_Reflection,Notification,Noted,Player-2nd,60,80,59,,HUD corner notification. After-act; solitary reflection in a wild place.,A still moment in a wild place. The Hist reaches toward it.,
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Community_SaxhleelAid,Notification,Noted,Player-2nd,60,80,54,,HUD corner notification. After-act; cooldown per Argonian NPC.,You helped one of your own. The exile community holds.,
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Community_AssemblageKept,Notification,Noted,Player-2nd,60,80,59,,HUD corner notification. After-act; Windhelm Assemblage extra weight.,The Windhelm Assemblage is surer for what you did. Kinship.,
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Void_DeathFaced,Notification,Noted,Player-2nd,60,80,60,,HUD corner notification. After-act; curated death-facing choice.,You faced a death without flinching. Sithis acknowledges it.,
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Void_BrotherhoodContract,Notification,Noted,Player-2nd,60,80,59,,HUD corner notification. After-act; per Dark Brotherhood contract.,A contract completed for the Brotherhood. The void answers.,
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Hist_SapMeditation,Notification,Noted,Player-2nd,60,80,73,,HUD corner notification. After-act; designated Hist contemplation site; daily cap; MECHANICS-BLOCKED: requires Hist-sap vessel feature from Phase 21 custom content.,Sap taken. The distance closes a little; the Hist hears across the marsh.,
Argonian,"Contextual favor (small, Noted)",70,,PDV_Notif_Argonian_FavorNoted_Community_SettlementKept,Notification,Noted,Player-2nd,60,80,67,,HUD corner notification. After-act; defending Argonian settlement or Assemblage from direct threat; cooldown per event.,You kept the People from harm. The exile community is safer for it.,
Argonian,Curse onset / cure,80,,PDV_Msg_Argonian_CurseState_VampireOnset,MessageBox,Marked,Narrator,280,500,21+245,,MessageBox. Once on becoming vampire.,"Title: ""The Hist Falls Silent"" Body: ""You are undead now. The Hist gives Saxhleel souls and receives them at death -- and yours is no longer going where it was meant to go. The Hist falls silent. The People cannot safely hold you. Only the void stays near. This is the deepest grief.""",
Argonian,Curse onset / cure,80,,PDV_Msg_Argonian_CurseState_VampireCured,MessageBox,Marked,Narrator,280,500,22+219,,MessageBox. Once on cure.,"Title: ""The Hist Reaches Again"" Body: ""The undeath is lifted. The Hist's silence breaks slowly -- it must learn to reach you again across both the distance and the memory of what you were. The People can hold you once more. It will take time. It can be done.""",
Argonian,Curse onset / cure,80,,PDV_Msg_Argonian_CurseState_WerewolfOnset,MessageBox,Marked,Narrator,280,500,15+222,,MessageBox. Once on first transformation.,"Title: ""A Changed Shape"" Body: ""The beast is in you. The Hist is accustomed to Saxhleel who change -- the shape strains the relation but does not sever it. The People can still recognize you. This is serious, but it is not the silence. It can be carried.""",
Argonian,Curse onset / cure,80,,PDV_Msg_Argonian_CurseState_WerewolfCured,MessageBox,Marked,Narrator,280,500,17+219,,MessageBox. Once on werewolf cure; clears posture Strained.,"Title: ""The Shape Settles"" Body: ""The beast is set down. The strain on the Hist relation eases, and the People recognize you without reservation again. The shape that pulled at the bond is gone. What was carried is set aside; the Hist reaches you clean.""",
Argonian,Shrine and privilege dialogue,90,,PDV_Dlog_Argonian_WindhelmAssemblage_Recognition,Dialogue topic,Noted,Player-2nd,80,120,71,,Dialogue topic; Faithful or above.,"""I keep faith with our people in exile. What does the Assemblage need?""",
Argonian,Shrine and privilege dialogue,90,,PDV_Dlog_Argonian_RiftenDocks_Recognition,Dialogue topic,Noted,Player-2nd,80,120,73,,Dialogue topic; Faithful or above.,"""We hold each other where the Hist cannot reach. Tell me what is needed.""",
Argonian,Shrine and privilege dialogue,90,,PDV_Dlog_Argonian_HistKeeper_Recognition,Dialogue topic,Noted,Player-2nd,80,120,66,,Dialogue topic; Hist-layer Devoted.,"""The Hist still reaches me, faintly. Speak of the old connection.""",
