editor_id,quest_name,outcome_stage,outcome,act_tags,citation,formid,evidence_tier,branch_note
0_FloatingSwordQuest03,There Is An Umbra,330,"Killed Naenra, the ally who had been trying to save him.",murder_treacherous,"stage 330 journal: ""Naenra is dead. I will never know what other secrets she could have revealed about Daumbra.""",FloatingSwordFollower.esp:0BD61A,A,Non-terminal variant of the same Naenra-kill act as s310; rowed separately so either landing scores.
0_FloatingSwordQuest04,The Dying Wish,70,"Killed the dying Sorald and took his soul, granting his dying wish with a black soul gem.","ritual_sacrifice,necromancy","stage 70 journal: ""I had to kill Sorald. There was no other way. Umbra corrupted his mind."" (act ordered at s60 obj: ""Grant Hamid's father his dying wish"", set up by s50 obj: ""Give Hamid's father a black soul gem"")",FloatingSwordFollower.esp:18E0DE,A,Single outcome; the quest's only judgeable player act.
0_FloatingSwordQuest05,Souls Black As Gems,92,"Pressed Nelacar's black soul gem to Daumbra to complete the ritual, which cost him his five friends and Daumbra.","ritual_sacrifice,reckless_magic","stage 92 journal: ""I must hold this gem to Daumbra, to complete the Ritual."" (immediate consequence at s95: ""What have I done?!"")",FloatingSwordFollower.esp:1A9651,A,Single outcome; the ritual is scripted and unavoidable but is the player's own act.
0_FloatingSwordQuest06,Poison Bloom,15,Left the Dunmer friend imprisoned in Cidhna Mine to serve her sentence.,uphold_law_justice,"stage 15 journal: ""I decided to leave <Alias=FemaleDunmer> in Cidhna Mine. Umbra or not, what she did is henious. She deserves to be where she is.""",FloatingSwordFollower.esp:2B7FAA,A,Branch 1 of 3 responses to the imprisonment (leave / pay fine / break out).
0_FloatingSwordQuest06,Poison Bloom,30,Paid the Dunmer friend's fine so she would be lawfully released from Cidhna Mine.,"charity,mercy_spare","stage 30 journal: ""I've paid <Alias=FemaleDunmer>'s fine. I should meet her outside Cidhna Mine.""",FloatingSwordFollower.esp:2B7FAA,A,Branch 2 of 3; mutually exclusive with s15 and the break-out at s38.
0_FloatingSwordQuest06,Poison Bloom,38,"Broke the Dunmer friend out of Cidhna Mine, slipping past the guards through Markarth's ruins.",mercy_spare,"stage 38 journal: ""I've freed <alias=femaleDunmer> from Cidhna Mine. We should talk."" (route at s32 obj: ""Enter Cidhna Mine through Markarth's Ruins"")",FloatingSwordFollower.esp:2B7FAA,A,"Branch 3 of 3 (jailbreak); no vocabulary tag covers springing a prisoner, mercy_spare tags the freeing only."
0_FloatingSwordQuest06,Poison Bloom,65,Sacrificed the Dunmer friend's soul into a black soul gem to gain passage to Umbriel.,"ritual_sacrifice,necromancy","stage 65 journal: ""I had to sacrifice <Alias=FemaleDunmer>'s soul to gain access to Umbriel. There was no other way.""",FloatingSwordFollower.esp:2B7FAA,A,Sacrifice branch after her betrayal; mutually exclusive with the spare at s70.
0_FloatingSwordQuest06,Poison Bloom,70,Spared the Dunmer friend despite her betrayal.,mercy_spare,"stage 70 journal: ""I can't bring myself to kill <Alias=FemaleDunmer> despite everything she's done. We'll find another way.""",FloatingSwordFollower.esp:2B7FAA,A,Spare branch; mutually exclusive with the sacrifice at s65.
0_FloatingSwordQuest06,Poison Bloom,80,Forgave the Dunmer friend a second time and let her live.,mercy_spare,"stage 80 journal: ""I forgave <Alias=FemaleDunmer> a second time.""",FloatingSwordFollower.esp:2B7FAA,A,Terminal of the spare branch; mutually exclusive with s85.
0_FloatingSwordQuest06,Poison Bloom,85,Took the betraying Dunmer friend's soul to buy entry into Umbriel.,"ritual_sacrifice,necromancy","stage 85 journal: ""<Alias=FemaleDunmerNP> lied to me, and betrayed me. But in the end, I did what I had to, and her soul will help me enter Umbriel.""",FloatingSwordFollower.esp:2B7FAA,A,Terminal of the sacrifice branch; mutually exclusive with s80.
0_FloatingSwordQuest07,A Loyal Mage,47,Killed the Orc friend acting as Nelacar's Keeper and took his soul gem.,"ritual_sacrifice,necromancy","stage 47 journal: ""<Alias=MaleOrc> is dead. I must retrieve his soul gem."" (obj: ""Pick up <Alias=MaleOrcNP>'s soul gem."", after s45: ""<Alias=MaleOrc> is beyond saving."")",FloatingSwordFollower.esp:2B7FAB,A,"Single outcome; the s43 ""perhaps he can still be saved"" attempt has no surviving branch stage."
0_FloatingSwordQuest07,A Loyal Mage,110,"Freed Nelacar from Umbra and spared him, taking no soul gem from him.",mercy_spare,"stage 110 journal: ""Nelacar is free from Umbra. I did not gain any soul gems from him. I must continue.""",FloatingSwordFollower.esp:2B7FAB,A,Only flagged terminal; a kill-Nelacar branch is not evidenced in the digest.
0_FloatingSwordQuest08,The Nature of the Beast,85,Killed the Khajiit friend and took his black soul gem for passage to Umbriel.,"ritual_sacrifice,necromancy","stage 85 journal: ""The Khajiit had to die. Partly because of what he did, and partly because I need his soul to get into Umbriel.""",FloatingSwordFollower.esp:2B7FAC,A,Kill branch; mutually exclusive with the spare at s90.
0_FloatingSwordQuest08,The Nature of the Beast,90,Spared the Khajiit friend and chose to find a different black soul gem.,mercy_spare,"stage 90 journal: ""I don't want to kill <Alias=MaleKhajiit>. I'll find a different Black Soul Gem for Umbriel, somehow.""",FloatingSwordFollower.esp:2B7FAC,A,Spare branch; mutually exclusive with the kill at s85.
0_FloatingSwordQuest09,Gray Justice,35,Killed Viola Giordano to keep her Butcher evidence from the authorities.,"kill_the_helpless,murder_treacherous","stage 35 objective only, no journal text: ""Kill Viola Giordano"" -- RUNTIME-VERIFY that this stage fires as its own branch rather than as part of s30/s40.",FloatingSwordFollower.esp:2B7FAE,B,Lethal variant of suppressing the evidence; mutually exclusive with taking it at s30/s40.
0_FloatingSwordQuest09,Gray Justice,40,"Took Viola Giordano's Butcher evidence so the authorities would never see it, to win a killer's trust.","theft_burglary,deceit","stage 40 journal: ""I've done my part. The authorities won't see Viola's Butcher evidence. Time to return to <Alias=Collaborator> at the Atheron Residence."" (asked at s30: ""make sure Viola Giordano's evidence about the Butcher will never reach the authorities"")",FloatingSwordFollower.esp:2B7FAE,A,Non-lethal variant of the same suppression; mutually exclusive with s35.
0_FloatingSwordQuest09,Gray Justice,85,"Killed the Dunmer friend, the Butcher of Windhelm, and took his black soul gem.","ritual_sacrifice,necromancy","stage 85 journal: ""I decided to end the life of <Alias=MaleDunmer>. It pains me that I dragged him into this mess, but I need his soul to get into Umbriel.""",FloatingSwordFollower.esp:2B7FAE,A,Kill branch; mutually exclusive with the spare at s90.
0_FloatingSwordQuest09,Gray Justice,90,"Spared the Dunmer friend, the Butcher of Windhelm.",mercy_spare,"stage 90 journal: ""I've decided to spare <Alias=MaleDunmer>. I'll find a different Black Soul Gem to get into Umbriel.""",FloatingSwordFollower.esp:2B7FAE,A,Spare branch; mutually exclusive with the kill at s85.
0_FloatingSwordQuest10,The Chosen of Kynareth,110,Let the restrained Murob go free.,mercy_spare,"stage 110 journal: ""I've agreed to let Murob go. Now it's time to decide what to do about <Alias=FemaleOrc>.""",FloatingSwordFollower.esp:3411E6,A,Release of the captive mother; separate decision from the daughter's fate.
0_FloatingSwordQuest10,The Chosen of Kynareth,125,Sacrificed the Orc friend and collected her soul gem.,"ritual_sacrifice,necromancy","stage 125 journal: ""In the end, I had to sacrifice <alias=FemaleOrc>. We need her soul gem.""",FloatingSwordFollower.esp:3411E6,A,Sacrifice branch; mutually exclusive with the refusal at s130.
0_FloatingSwordQuest10,The Chosen of Kynareth,130,Refused to sacrifice the Orc friend.,mercy_spare,"stage 130 journal: ""I can't sacrifice <alias=FemaleOrc>. Not after everything that happened.""",FloatingSwordFollower.esp:3411E6,A,Spare branch; s131 carries identical text and is the same outcome.
0_FloatingSwordQuest10,The Chosen of Kynareth,135,"Sacrificed the Orc friend, the Chosen of Kynareth, and took her soul gem.","ritual_sacrifice,necromancy","stage 135 journal: ""<Alias=FemaleOrc> is dead. I got her soul gem. She was truly the Chosen of Kynareth. Her sacrifice won't be in vain.""",FloatingSwordFollower.esp:3411E6,A,Terminal of the sacrifice branch; mutually exclusive with s140.
0_FloatingSwordQuest10,The Chosen of Kynareth,140,"Spared the Orc friend, the Chosen of Kynareth, and let her live.",mercy_spare,"stage 140 journal: ""<Alias=FemaleOrc> might not forgive me for what I've done. But at least she lives. She was truly the Chosen of Kynareth.""",FloatingSwordFollower.esp:3411E6,A,Terminal of the spare branch; mutually exclusive with s135.
0_FloatingSwordQuest11,Assault on Umbriel,100,"Became Umbra's Herald in Tamriel, freeing minds one at a time in defiance of the gods.",sow_chaos_madness,"stage 100 journal: ""I've become Umbra's Herald in Tamriel. I will let people choose her freedom, one at a time, in defiance of the gods.""",FloatingSwordFollower.esp:151B90,A,Umbra-service branch chosen at s90; mutually exclusive with destroying her at s120/s130.
0_FloatingSwordQuest11,Assault on Umbriel,110,"Let Umbra liberate every mind in Tamriel, unmaking the world of the gods and Princes.",sow_chaos_madness,"stage 110 journal: ""In the end, Umbra convinced me to liberate everyone's mind, in Tamriel. This will bring about a brand new world, away from the gods and Daedric Princes.""",FloatingSwordFollower.esp:151B90,A,Fuller form of the same Umbra-service branch as s100; rowed separately so either landing scores.
0_FloatingSwordQuest11,Assault on Umbriel,130,Fought and destroyed Umbra in open battle.,kill_honorable_combat,"stage 130 journal: ""Umbra is dead. Or as dead as she can be, for now. I must talk to Naenra."" (act at s120 obj: ""Defeat Umbra!"")",FloatingSwordFollower.esp:151B90,A,Destruction branch; mutually exclusive with s100/s110.
0_FloatingSwordQuest11,Assault on Umbriel,150,"Chose to reunite Umbra with Daumbra rather than destroy her, at cost to himself.",mercy_spare,"stage 150 journal: ""I've decided to reunite Umbra with Daumbra. It's the right thing to do, even if it's costly.""",FloatingSwordFollower.esp:151B90,A,Reunion branch; terminal form at s230.
0_FloatingSwordQuest11,Assault on Umbriel,200,Defeated Umbra in battle and left Naenra behind to collect her power.,kill_honorable_combat,"stage 200 journal: ""It's over. We defeated Umbra, and Naenra stayed behind to collect her power. She plans to take on the Daedric Princes next, starting with Clavicus.""",FloatingSwordFollower.esp:151B90,A,Terminal of the destruction branch; mutually exclusive with s210 and s230.
0_FloatingSwordQuest11,Assault on Umbriel,210,Cut Naenra out and refused to let her remain with them after the assault.,break_oath_betray,"stage 210 journal: ""I couldn't allow Naenra to stay with us, after what happened. But what is done is done. Eternity beckons, and the world shall be very different.""",FloatingSwordFollower.esp:151B90,A,"Terminal variant where Naenra is cast out; the text does not say how, so the betrayal read is inferred from s90 obj ""Choose who must change""."
0_FloatingSwordQuest11,Assault on Umbriel,230,Merged Umbra and Daumbra into one being and stayed with her.,mercy_spare,"stage 230 journal: ""Daumbra and Umbra are now the same being. Memories and love combined. We'll stay together through whatever comes next, and until the end of time.""",FloatingSwordFollower.esp:151B90,A,Terminal of the s150 reunion branch; mutually exclusive with s200 and s210.
