editor_id,quest_name,outcome_stage,outcome,act_tags,citation,formid,evidence_tier,branch_note
JRLucienMQ,Lucien Main Quest,35,Showed Lucien the Dragonstone so he could study it.,disciplined_study,"s35 journal: "";Showed Lucien the Dragonstone""",Lucien.esp:00AA3A,A,"Branch: shown (s35) vs refused (s36)."
JRLucienMQ,Lucien Main Quest,36,Refused to show Lucien the Dragonstone.,keep_secret,"s36 journal: "";Refused to Show Lucien the Dragonstone""",Lucien.esp:00AA3A,A,"Branch: refused (s36) vs shown (s35)."
JRLucienMQ,Lucien Main Quest,130,Permitted Lucien to study the Blades' sanctuary at Sky Haven Temple.,disciplined_study,"s130 journal: "";Lucien has been permitted to study Sky Haven Temple.""",Lucien.esp:00AA3A,A,"Branch: permitted (s130) vs refused (s131)."
JRLucienMQ,Lucien Main Quest,131,Refused to let Lucien study the Blades' sanctuary at Sky Haven Temple.,keep_secret,"s131 journal: "";Player refused to let Lucien study Sky Haven Temple.""",Lucien.esp:00AA3A,A,"Branch: refused (s131) vs permitted (s130)."
JRLucienMQ,Lucien Main Quest,185,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,"s185 journal: "";Alduin has been sent packing - response 1.""",Lucien.esp:00AA3A,A,"Same outcome, four flavour responses (s185-s188)."
JRLucienMQ,Lucien Main Quest,186,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,"s186 journal: "";Alduin has been sent packing - response 2.""",Lucien.esp:00AA3A,A,"Same outcome, four flavour responses (s185-s188)."
JRLucienMQ,Lucien Main Quest,187,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,"s187 journal: "";Alduin has been sent packing - response 3.""",Lucien.esp:00AA3A,A,"Same outcome, four flavour responses (s185-s188)."
JRLucienMQ,Lucien Main Quest,188,Drove Alduin from the Throat of the World in open battle.,kill_honorable_combat,"s188 journal: "";Alduin has been sent packing - response 4.""",Lucien.esp:00AA3A,A,"Same outcome, four flavour responses (s185-s188)."
JRLucienPaarthurnax,JRLucienPaarthurnax,5,Gave Lucien his word that he would not kill Paarthurnax and spared the dragon.,"mercy_spare,keep_oath","s5 journal: "";Player has agreed not to kill Paarthurnax.""",Lucien.esp:1171E9,A,"Branch: spare (s5) vs promise-then-attack (s7) vs declare the kill (s10)."
JRLucienPaarthurnax,JRLucienPaarthurnax,7,Attacked Paarthurnax after promising Lucien he would not.,"break_oath_betray,deceit","s7 journal: "";Despite telling Lucien he would not kill Paarthurnax, player is in combat with Paarthurnax.""",Lucien.esp:1171E9,A,"Branch: promise broken; distinct from the honest declaration at s10."
JRLucienPaarthurnax,JRLucienPaarthurnax,10,"Told Lucien outright that he would kill Paarthurnax, and Lucien left over it.",,"s10 journal: "";Player has told Lucien he will kill Paarthurnax. Lucien has left the player.""",Lucien.esp:1171E9,A,"Branch vs s5/s7; the kill itself is not evidenced in this stage. NEEDS-TAG: reject_mercy_declare_kill"
JRLucienPersonal1,The Oblivion Engine,800,Shut down the Daedric intelligence governing Dumzbthar.,destroy_daedric_threat,"s800 journal: ""Lucien and I entered Dumzbthar and shut down the Daedric intelligence governing it.""",Lucien.esp:2B13ED,A,Single outcome; the governing intelligence is expressly Daedric but no Prince is established.
