input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01EA5F:Skyrim.esm,QUST,read,QUST,01EA5F:Skyrim.esm,DBSideContract03,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01EA67:Skyrim.esm,QUST,read,QUST,01EA67:Skyrim.esm,DBSideContract11,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F251:Skyrim.esm,QUST,read,QUST,01F251:Skyrim.esm,MG01,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F252:Skyrim.esm,QUST,read,QUST,01F252:Skyrim.esm,MG02,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F253:Skyrim.esm,QUST,read,QUST,01F253:Skyrim.esm,MG03,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F254:Skyrim.esm,QUST,read,QUST,01F254:Skyrim.esm,MG04,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F255:Skyrim.esm,QUST,read,QUST,01F255:Skyrim.esm,MG05,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F256:Skyrim.esm,QUST,read,QUST,01F256:Skyrim.esm,mg06,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F257:Skyrim.esm,QUST,read,QUST,01F257:Skyrim.esm,MG07,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F258:Skyrim.esm,QUST,read,QUST,01F258:Skyrim.esm,MG08,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F326:Skyrim.esm,QUST,read,QUST,01F326:Skyrim.esm,TG01,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01F7A3:Skyrim.esm,QUST,read,QUST,01F7A3:Skyrim.esm,MS11,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,01FD72:Skyrim.esm,QUST,read,QUST,01FD72:Skyrim.esm,FreeformKolskeggrA,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,020556:Skyrim.esm,QUST,read,QUST,020556:Skyrim.esm,MS11b,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,0209CA:Skyrim.esm,QUST,read,QUST,0209CA:Skyrim.esm,MS04,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,0210CD:Skyrim.esm,QUST,read,QUST,0210CD:Skyrim.esm,MS01GuardAmbushQuest,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,0211D5:Skyrim.esm,QUST,read,QUST,0211D5:Skyrim.esm,t02,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
5fc59031ad9f35d3,C019,C,Essential - Unofficial Patches,Unofficial Skyrim Special Edition Patch,unofficial skyrim special edition patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unofficial Skyrim Special Edition Patch\unofficial skyrim special edition patch.esp,0212AB:Skyrim.esm,QUST,read,QUST,0212AB:Skyrim.esm,DialogueDragonBridge,,existing-stage-edits-only,,Direct enumeration; stage classification needs record detail.,,DEFER,Primary review.,Per-record identity; source-plugin duplicates retained for reconciliation.,UNREVIEWED
