editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Namira,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Namira Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Sheogorath,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sheogorath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Sithis,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sithis Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Stendarr,+,m,small,"cross-gen candidate: uphold_law_justice(S) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Stuhn,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,kill_honorable_combat,Talos,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,kill_honorable_combat,Tsun,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Vaermina,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Vaermina Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Z'en,+,m,small,"cross-gen candidate: uphold_law_justice(S) from the Z'en Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ03,Bounty: Giant,200,Killed a giant under a hold bounty and collected the reward.,uphold_law_justice,Zenithar,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Zenithar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Akatosh,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Akatosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Alkosh,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Alkosh Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Auri-El,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Auri-El Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Hircine,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Hircine Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,HoonDing,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Julianos,+,m,small,"cross-gen candidate: uphold_law_justice(S) from the Julianos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Kyne,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Leki,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Leki Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Malacath,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Mehrunes Dagon,+,m,small,"cross-gen candidate: kill_honorable_combat(m) from the Mehrunes Dagon Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Namira,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Namira Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Sheogorath,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sheogorath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Shor,+,S,small,"cross-gen candidate: kill_honorable_combat(C) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Sithis,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Sithis Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Stendarr,+,m,small,"cross-gen candidate: uphold_law_justice(S) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Stuhn,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Talos,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Trinimac,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,kill_honorable_combat,Tsun,+,m,small,"cross-gen candidate: kill_honorable_combat(S) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Vaermina,-,m,small,"cross-gen candidate: uphold_law_justice(m) from the Vaermina Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Z'en,+,m,small,"cross-gen candidate: uphold_law_justice(S) from the Z'en Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BQ04,Bounty: Dragon,200,Killed a dragon under a hold bounty and collected the reward.,uphold_law_justice,Zenithar,+,m,small,"cross-gen candidate: uphold_law_justice(m) from the Zenithar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack,Bandit Attack,100,Repelled the bandit attack on the homestead.,defend_kin_home,HoonDing,+,m,small,"cross-gen candidate: defend_kin_home(S) from the HoonDing Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack,Bandit Attack,100,Repelled the bandit attack on the homestead.,defend_kin_home,Kyne,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Kyne Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack,Bandit Attack,100,Repelled the bandit attack on the homestead.,defend_kin_home,Malacath,+,m,small,"cross-gen candidate: defend_kin_home(S) from the Malacath Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack,Bandit Attack,100,Repelled the bandit attack on the homestead.,defend_kin_home,Shor,+,m,small,"cross-gen candidate: defend_kin_home(S) from the Shor Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack,Bandit Attack,100,Repelled the bandit attack on the homestead.,defend_kin_home,The Hist,+,S,small,"cross-gen candidate: defend_kin_home(C) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack,Bandit Attack,100,Repelled the bandit attack on the homestead.,defend_kin_home,Trinimac,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Trinimac Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack,Bandit Attack,100,Repelled the bandit attack on the homestead.,defend_kin_home,Y'ffre,+,m,small,"cross-gen candidate: defend_kin_home(m) from the Y'ffre Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Baan Dar,+,m,small,"cross-gen candidate: free_wrongfully_imprisoned(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,marriage_family,Dibella,+,m,small,"cross-gen candidate: marriage_family(m) from the Dibella Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,marriage_family,Mara,+,S,small,"cross-gen candidate: marriage_family(C) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Molag Bal,-,m,small,"cross-gen candidate: free_wrongfully_imprisoned(m) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Stendarr,+,S,small,"cross-gen candidate: free_wrongfully_imprisoned(C) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Stuhn,+,m,small,"cross-gen candidate: free_wrongfully_imprisoned(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,protect_the_weak,The Hist,+,m,small,"cross-gen candidate: protect_the_weak(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,60,Freed a kidnapped spouse from bandit captivity.,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Baan Dar,+,m,small,"cross-gen candidate: free_wrongfully_imprisoned(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,marriage_family,Dibella,+,m,small,"cross-gen candidate: marriage_family(m) from the Dibella Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,protect_the_weak,Kynareth,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Kynareth Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,marriage_family,Mara,+,S,small,"cross-gen candidate: marriage_family(C) from the Mara Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Molag Bal,-,m,small,"cross-gen candidate: free_wrongfully_imprisoned(m) from the Molag Bal Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Stendarr,+,S,small,"cross-gen candidate: free_wrongfully_imprisoned(C) from the Stendarr Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,free_wrongfully_imprisoned,Stuhn,+,m,small,"cross-gen candidate: free_wrongfully_imprisoned(S) from the Stuhn Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,protect_the_weak,Syrabane,+,S,small,"cross-gen candidate: protect_the_weak(C) from the Syrabane Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,protect_the_weak,Talos,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Talos Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,protect_the_weak,The Hist,+,m,small,"cross-gen candidate: protect_the_weak(S) from the The Hist Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,70,Paid the ransom and freed a kidnapped spouse from bandit captivity.,protect_the_weak,Tsun,+,m,small,"cross-gen candidate: protect_the_weak(m) from the Tsun Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,100,Rescued a kidnapped spouse from the bandit dungeon.,free_wrongfully_imprisoned,Baan Dar,+,m,small,"cross-gen candidate: free_wrongfully_imprisoned(m) from the Baan Dar Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,100,Rescued a kidnapped spouse from the bandit dungeon.,marriage_family,Dibella,+,m,small,"cross-gen candidate: marriage_family(m) from the Dibella Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
BYOHHouseBanditAttack2,,100,Rescued a kidnapped spouse from the bandit dungeon.,protect_the_weak,Khenarthi,+,m,small,"cross-gen candidate: protect_the_weak(S) from the Khenarthi Part B profile, stepped down; owner-approved official-content retrospective 2026-08-12"
