editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
C04,Blood's Honor,200,Slew the hostile Glenmoril Witches in battle,kill_honorable_combat,Talos,+,S,small,C04 OBJ 20: Collect a Glenmoril Witch's head (killed in battle)
C04,Blood's Honor,200,Slew the hostile Glenmoril Witches in battle,kill_honorable_combat,Tsun,+,S,small,C04 OBJ 20: kill the Glenmoril Witches in battle
C05,Purity of Revenge,200,Killed the armed Silver Hand in open battle to avenge a fallen leader (terminal),kill_honorable_combat,Shor,+,C,milestone,C05 LOG 20: avenged Kodlak's death by bringing ruin to the Silver Hand; OBJ 11 Wipe out the Silver Hand (completion=200)
C05,Purity of Revenge,200,Killed the armed Silver Hand in open battle to avenge a fallen leader,kill_honorable_combat,Talos,+,S,small,C05 OBJ 11: Wipe out the Silver Hand
C05,Purity of Revenge,200,Killed the armed Silver Hand in open battle to avenge a fallen leader,kill_honorable_combat,Tsun,+,S,small,C05 OBJ 11: Wipe out the Silver Hand
C06,Glory of the Dead,65,Cured Kodlak of the lycanthropic taint (cleansed his soul),cure_undeath,Arkay,+,S,small,C06 LOG 30/OBJ 60-65: cleanse Kodlak's soul of the taint of the beast; defeat the wolf spirit
C06,Glory of the Dead,65,Cured Kodlak of the lycanthropic taint (cleansed his soul),cure_undeath,Meridia,+,S,small,C06 OBJ 60-65: cleanse the beast-taint; defeat the wolf spirit
C06,Glory of the Dead,65,Cured Kodlak of the lycanthropic taint (cleansed his soul),cure_undeath,Tu'whacca,+,m,small,C06 OBJ 60-65: cleanse the beast-taint
C06,Glory of the Dead,65,"Cured lycanthropy, spurning Hircine's gift",cure_undeath,Hircine,-,S,small,C06 OBJ 60-65: cleanse the taint of the beast (curing lycanthropy spurns Hircine's gift)
C06,Glory of the Dead,200,Honored the fallen Harbinger with funeral rites and passage to Sovngarde (terminal),honor_the_dead,Arkay,+,C,milestone,C06 OBJ 10: Attend Kodlak's funeral; LOG 200 granted Kodlak the glory of Sovngarde (completion=200)
C06,Glory of the Dead,200,Honored the fallen Harbinger with funeral rites and passage to Sovngarde (terminal),honor_the_dead,Xarxes,+,C,milestone,C06 OBJ 10: funeral; LOG 200 glory of Sovngarde (completion=200)
C06,Glory of the Dead,200,Honored the fallen Harbinger with funeral rites and passage to Sovngarde (terminal),honor_the_dead,Tu'whacca,+,C,milestone,C06 OBJ 10: funeral; LOG 200 glory of Sovngarde (completion=200)
C06,Glory of the Dead,200,"Honored the fallen warrior, sped him to Sovngarde",honor_the_dead,Shor,+,m,small,C06 LOG 200: granted Kodlak the glory of Sovngarde (honored fallen warrior)
C06,Glory of the Dead,200,Honored the fallen with rites,honor_the_dead,Auri-El,+,m,small,C06 OBJ 10: Attend Kodlak's funeral
C06,Glory of the Dead,65,Defeated the wolf spirit in single combat at the tomb,kill_honorable_combat,Shor,+,S,small,C06 OBJ 65: Defeat the wolf spirit
CW01A,Joining the Legion,160,Take the oath to join the Imperial Legion (serve the Empire),"serve_empire_order,keep_oath",Akatosh,+,S,small,s160 Take the oath; completion 200 (joins Imperial Legion to preserve the Empire)
CW01A,Joining the Legion,160,Swear binding oath to the Imperial Legion,keep_oath,Malacath,+,C,milestone,s160 Take the oath (terminal join 200); keep_oath(C) for Malacath. Dropped invented serve_empire_order (not in Malacath profile).
CW01A,Joining the Legion,160,Swear oath / serve Imperial order,serve_empire_order,Alkosh,+,m,small,s160/200 join Imperial Legion; Alkosh approves serve_empire_order(m) cosmic-order
CW01A,Joining the Legion,160,Serve the Empire (standing order),serve_empire_order,Mehrunes Dagon,-,S,small,s160/200 join Imperial Legion; Dagon disapproves serve_empire_order(S)
CW01A,Joining the Legion,160,Serve lawful Imperial authority,serve_empire_order,Sheogorath,-,m,small,s160/200 join Imperial Legion; Sheogorath disapproves serve_empire_order(m)
CW01A,Joining the Legion,1,Clear out bandits at Fort Hraggstad (armed foes in battle),kill_honorable_combat,Talos,+,S,small,s1 Clear out the bandits living at Fort Hraggstad
CW01A,Joining the Legion,1,Clear out Fort Hraggstad bandits in open battle,kill_honorable_combat,Shor,+,C,small,"s1 Clear out the bandits (intermediate stage, not completion)"
CW01A,Joining the Legion,1,Clear out Fort Hraggstad bandits in open battle,kill_honorable_combat,Malacath,+,S,small,s1 Clear out the bandits living at Fort Hraggstad
CW01B,Joining the Stormcloaks,160,Take the oath to join the Stormcloaks (Talos/Nord cause vs the Empire),defy_tyranny_talos,Talos,+,C,milestone,"s160 Take the oath; completion 200 (Sons of Skyrim, Talos cause). Dropped keep_oath (not in Talos profile)."
CW01B,Joining the Stormcloaks,160,Swear binding oath to the Stormcloaks,keep_oath,Malacath,+,C,milestone,s160 Take the oath (terminal join 200); keep_oath(C) for Malacath
CW01B,Joining the Stormcloaks,160,Swear oath of fealty to the rebellion,keep_oath,Akatosh,+,S,small,s160 Take the oath; Akatosh approves keep_oath(S)
CW01B,Joining the Stormcloaks,1,Kill the Ice Wraith at Serpentstone Isle to prove worthy,"kill_honorable_combat,prove_by_struggle",Talos,+,S,small,s1 prove myself worthy... kill an Ice Wraith at Serpentstone Isle
CW01B,Joining the Stormcloaks,1,Kill the Ice Wraith as a proving trial,"kill_honorable_combat,prove_by_struggle",Shor,+,C,small,s1 kill an Ice Wraith to prove worthy (intermediate)
CW01B,Joining the Stormcloaks,1,Prove worth by slaying the Ice Wraith,"prove_by_struggle,kill_honorable_combat",Tsun,+,C,small,s1 To prove myself worthy... kill an Ice Wraith
CW01B,Joining the Stormcloaks,1,Slay the Ice Wraith in proving combat,kill_honorable_combat,Malacath,+,S,small,s1 kill an Ice Wraith at Serpentstone Isle
CW01B,Joining the Stormcloaks,1,Prove worth through a martial trial,prove_by_struggle,Boethiah,+,C,small,s1 prove myself worthy... kill an Ice Wraith; Boethiah approves prove_by_struggle(C) (unqualified)
CW02A,The Jagged Crown,200,Recover the Jagged Crown for the Imperial Legion to preserve the Empire,serve_empire_order,Akatosh,+,S,small,s30 help Legate Rikke recover the Jagged Crown to preserve the Empire; s80 deliver to General Tullius
CW02A,The Jagged Crown,200,Serve the Imperial cause recovering the crown,serve_empire_order,Alkosh,+,m,small,s30 Imperial Legion recover the Jagged Crown to preserve the Empire
CW02A,The Jagged Crown,200,Serve the Empire (standing order),serve_empire_order,Mehrunes Dagon,-,S,small,s30 Imperial Legion to preserve the Empire; Dagon disapproves serve_empire_order(S)
CW02A,The Jagged Crown,200,Serve lawful Imperial authority,serve_empire_order,Sheogorath,-,m,small,s30 Imperial Legion to preserve the Empire; Sheogorath disapproves serve_empire_order(m)
CW02A,The Jagged Crown,72,Destroy the draugr defending Korvanjund,slay_undead,Arkay,+,C,small,"s72 Defeat the Draugr (intermediate combat, not completion)"
CW02A,The Jagged Crown,72,Destroy the risen dead in Korvanjund,slay_undead,Stendarr,+,S,small,s72 Defeat the Draugr
CW02A,The Jagged Crown,72,Destroy the undead in Korvanjund,slay_undead,Meridia,+,C,small,s72 Defeat the Draugr (intermediate)
CW02A,The Jagged Crown,72,Destroy the draugr in Korvanjund,slay_undead,Tu'whacca,+,S,small,s72 Defeat the Draugr
CW02B,The Jagged Crown,200,Recover the Jagged Crown for the Stormcloaks to drive the Empire out of Skyrim,defy_tyranny_talos,Talos,+,C,milestone,s30 help the Sons of Skyrim drive the Empire out of Skyrim... retrieve the Jagged Crown; completion 200 (deliver to Ulfric)
CW02B,The Jagged Crown,72,Destroy the draugr defending Korvanjund,slay_undead,Arkay,+,C,small,s72 Defeat the Draugr (intermediate combat)
CW02B,The Jagged Crown,72,Destroy the risen dead in Korvanjund,slay_undead,Stendarr,+,S,small,s72 Defeat the Draugr
CW02B,The Jagged Crown,72,Destroy the undead in Korvanjund,slay_undead,Meridia,+,C,small,s72 Defeat the Draugr (intermediate)
CW02B,The Jagged Crown,72,Destroy the draugr in Korvanjund,slay_undead,Tu'whacca,+,S,small,s72 Defeat the Draugr
CW03,Message to Whiterun,16,"Assist Jarl Balgruuf with the dragon threat, defending Whiterun",defend_kin_home,Shor,+,S,small,s16 Assist Jarl Balgruuf with the dragon threat (defend Whiterun). Dropped protect_the_weak (not in Shor profile).
CW03,Message to Whiterun,16,Defend Whiterun from the dragon threat,defend_kin_home,Malacath,+,S,small,s16 Assist Jarl Balgruuf with the dragon threat
CW03,Message to Whiterun,16,Hold the line at Whiterun against the dragon,defend_kin_home,HoonDing,+,S,small,s16 Assist Jarl Balgruuf with the dragon threat; HoonDing approves defend_kin_home(S). Dropped prove_by_struggle (impossible-odds qualifier not supported by journal line).
CW03,Message to Whiterun,16,Shield the townsfolk of Whiterun from the dragon,protect_the_weak,Stendarr,+,C,small,"s16 Assist Jarl Balgruuf with the dragon threat (protect_the_weak C, intermediate)"
CW03,Message to Whiterun,16,Protect Whiterun's people from the dragon,protect_the_weak,Kynareth,+,m,small,s16 Assist Jarl Balgruuf with the dragon threat
CW03,Message to Whiterun,16,Protect Whiterun's people from the dragon,protect_the_weak,Talos,+,m,small,s16 Assist Jarl Balgruuf with the dragon threat
CW03,Message to Whiterun,50,Imperial branch: Jarl sides with the Empire; serve Imperial field command,serve_empire_order,Akatosh,+,S,small,s50 The Jarl of Whiterun has sided with the Empire; s150 Report to ImperialFieldCO (completion 210)
CW03,Message to Whiterun,50,Imperial branch: serve the standing Empire order,serve_empire_order,Mehrunes Dagon,-,S,small,s50 Jarl sided with the Empire; Dagon disapproves serve_empire_order(S)
CW03,Message to Whiterun,100,Stormcloak branch: aid Ulfric's war on Whiterun against the Empire's ally,defy_tyranny_talos,Talos,+,C,milestone,s100 Ulfric plans to make war on Whiterun (Stormcloak completion 240)
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress, on a child's Black Sacrament request","kill_the_helpless,murder_treacherous",Stendarr,-,C,milestone,"DB01 s200: 'I killed Grelod the Kind, and Aventus Aretino rewarded me'"
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress","kill_the_helpless,murder_treacherous",Mara,-,m,small,DB01 s200: 'I killed Grelod the Kind'
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress",kill_the_helpless,Dibella,-,m,small,DB01 s200: 'I killed Grelod the Kind'
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress",kill_the_helpless,Shor,-,m,small,DB01 s200: 'I killed Grelod the Kind'
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress",kill_the_helpless,Stuhn,-,C,milestone,DB01 s200: 'I killed Grelod the Kind'
DB01,Innocence Lost,200,"Killed Grelod the Kind, the defenseless orphanage headmistress","kill_the_helpless,murder_treacherous",Molag Bal,+,C,milestone,DB01 s200: 'I killed Grelod the Kind'
DB01,Innocence Lost,200,"Killed the sadistic Grelod in cold blood (a cruel, unworthy victim)",murder_treacherous,Boethiah,+,S,small,DB01 s200: 'I killed Grelod the Kind' (Grelod is sadistic/unworthy)
DB01,Innocence Lost,200,Killed Grelod the Kind by stealth/cold blood,murder_treacherous,Mephala,+,S,small,DB01 s200: 'I killed Grelod the Kind'
DB01,Innocence Lost,200,Killed Grelod the Kind by stealth/cold blood,murder_treacherous,Sithis,+,S,small,DB01 s200: 'I killed Grelod the Kind'
DB01,Innocence Lost,200,"Killed Grelod, the cold-blooded murder of one yielding/defenseless",murder_treacherous,Leki,-,S,small,DB01 s200: 'I killed Grelod the Kind'
DB01Misc,Delayed Burial,200,Reported Cicero to the guard and lied about his offense to be rid of him,deceit,Mephala,+,C,milestone,"DB01Misc s20/s200: 'report Cicero to the nearby guard, and lie about his offense'"
DB01Misc,Delayed Burial,200,Reported Cicero to the guard and lied about his offense,deceit,Nocturnal,+,m,small,DB01Misc s20: 'lie about his offense'
DB01Misc,Delayed Burial,200,Reported Cicero to the guard and lied about his offense,deceit,Boethiah,+,S,small,DB01Misc s20: 'lie about his offense'
DB01Misc,Delayed Burial,200,Reported Cicero to the guard and lied about his offense,deceit,Rajhin,+,S,small,DB01Misc s20: 'lie about his offense'
DB01Misc,Delayed Burial,200,"Reported Cicero to the guard and lied about his offense (clever, harmless trickery)",deceit,Baan Dar,+,C,milestone,DB01Misc s20: 'lie about his offense'
DB01Misc,Delayed Burial,200,Reported Cicero to the guard and lied about his offense,deceit,Malacath,-,m,small,DB01Misc s20: 'lie about his offense' (dishonorable trickery)
DB02,With Friends Like These...,200,"Killed one of three bound, innocent captives to repay the debt and gain entry to the Sanctuary",murder_treacherous,Sithis,+,S,small,"DB02 s200: 'I have killed an innocent person, gained entrance into the Dark Brotherhood Sanctuary' (initiation kill, not a paid contract)"
DB02,With Friends Like These...,200,Killed a bound innocent captive to join the Brotherhood,"kill_the_helpless,murder_treacherous",Molag Bal,+,C,milestone,DB02 s200: 'I have killed an innocent person'
DB02,With Friends Like These...,200,Killed a bound innocent captive by stealth/cold blood,murder_treacherous,Mephala,+,S,small,"DB02 s200: 'I have killed an innocent person' (initiation kill, not a paid contract)"
DB02,With Friends Like These...,200,"Killed a bound, defenseless captive","kill_the_helpless,murder_treacherous",Stendarr,-,C,milestone,DB02 s200: 'I have killed an innocent person'
DB02,With Friends Like These...,200,"Killed a bound, defenseless captive","kill_the_helpless,murder_treacherous",Mara,-,m,small,DB02 s200: 'I have killed an innocent person'
DB02,With Friends Like These...,200,"Killed a bound, defenseless captive",kill_the_helpless,Dibella,-,m,small,DB02 s200: 'I have killed an innocent person'
DB02,With Friends Like These...,200,"Killed a bound, defenseless captive",kill_the_helpless,Stuhn,-,C,milestone,DB02 s200: 'I have killed an innocent person'
DB02,With Friends Like These...,200,"Killed a bound, defenseless captive","kill_the_helpless,murder_treacherous",Shor,-,S,small,DB02 s200: 'I have killed an innocent person'
DB02,With Friends Like These...,200,"Killed a bound captive, cold-blooded murder",murder_treacherous,Leki,-,S,small,DB02 s200: 'I have killed an innocent person'
DB03,Mourning Never Comes,200,Completed a paid contract: killed the bandit leader Alain Dufont,assassination_contract,Sithis,+,C,milestone,"DB03 s200: 'I killed the man, the bandit leader Alain Dufont, and was rewarded for the contract'"
DB03,Mourning Never Comes,200,Killed Alain Dufont for coin (guild contract),assassination_contract,Mephala,+,S,small,DB03 s200: 'rewarded for the contract'
DB03,Mourning Never Comes,30,"OPTIONAL: killed Nilsine Shatter-Shield, an innocent, for the bonus","kill_the_helpless,murder_treacherous",Molag Bal,+,C,small,DB03 s20/obj30: '(Optional) Kill Nilsine Shatter-Shield ... Muiri will pay me some kind of bonus'
DB03,Mourning Never Comes,30,"OPTIONAL: killed Nilsine Shatter-Shield, an innocent, for the bonus","kill_the_helpless,murder_treacherous",Stendarr,-,C,small,DB03 obj30: '(Optional) Kill Nilsine Shatter-Shield'
DB03,Mourning Never Comes,30,"OPTIONAL: killed Nilsine Shatter-Shield, an innocent",murder_treacherous,Mephala,+,S,small,DB03 obj30: '(Optional) Kill Nilsine Shatter-Shield'
DB03,Mourning Never Comes,30,"OPTIONAL: killed Nilsine Shatter-Shield, a defenseless innocent",kill_the_helpless,Stuhn,-,C,small,DB03 obj30: '(Optional) Kill Nilsine Shatter-Shield'
DB05,Bound Until Death,200,"Assassinated Vittoria Vici, the defenseless bride, at her own wedding","assassination_contract,kill_the_helpless,murder_treacherous",Sithis,+,C,milestone,"DB05 s200: 'I have killed Vittoria Vici, the Emperor's cousin, at her own wedding'"
DB05,Bound Until Death,200,Assassinated the bride by stealth at her wedding,"assassination_contract,murder_treacherous",Mephala,+,S,small,DB05 s200: 'I have killed Vittoria Vici ... at her own wedding'
DB05,Bound Until Death,200,Killed the defenseless bride at her wedding,"kill_the_helpless,murder_treacherous",Molag Bal,+,C,milestone,DB05 s200: 'I have killed Vittoria Vici ... at her own wedding'
DB05,Bound Until Death,200,Murdered the defenseless bride at her wedding,"kill_the_helpless,murder_treacherous",Stendarr,-,C,milestone,DB05 s200: 'I have killed Vittoria Vici ... at her own wedding'
DB05,Bound Until Death,200,Murdered the defenseless bride at her wedding,"kill_the_helpless,murder_treacherous",Mara,-,m,small,DB05 s200: 'I have killed Vittoria Vici'
DB05,Bound Until Death,200,Murdered the bride at her wedding (cruelty to the innocent),kill_the_helpless,Dibella,-,m,small,DB05 s200: 'I have killed Vittoria Vici ... at her own wedding'
DB05,Bound Until Death,200,Slew the defenseless bride,kill_the_helpless,Stuhn,-,C,milestone,DB05 s200: 'I have killed Vittoria Vici'
DB05,Bound Until Death,200,Murdered the defenseless bride,"kill_the_helpless,murder_treacherous",Shor,-,S,small,DB05 s200: 'I have killed Vittoria Vici ... at her own wedding'
DB05,Bound Until Death,200,Cold-blooded murder of the defenseless bride,murder_treacherous,Leki,-,S,small,DB05 s200: 'I have killed Vittoria Vici'
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),"assassination_contract,murder_treacherous",Sithis,+,C,milestone,"DB06 s200: 'I have killed Gaius Maro, and planted the Incriminating Letter on his body.' (dropped deceit: not in Sithis profile)"
DB06,Breaching Security,200,Killed Gaius Maro by stealth + planted incriminating letter (single outcome),"assassination_contract,murder_treacherous,deceit",Mephala,+,C,milestone,DB06 s200: killed Gaius Maro + planted frame-letter; deceit(C) for Mephala at completion = milestone.
DB06,Breaching Security,200,Killed and framed Gaius Maro by cunning deceit (single outcome),"deceit,murder_treacherous",Boethiah,+,S,small,"DB06 s200: planted Incriminating Letter to ruin Commander Maro (deceit S, murder_treacherous S for Boethiah)."
DB06,Breaching Security,200,Murdered Gaius Maro by stealth contract (single outcome),murder_treacherous,Stendarr,-,S,small,"DB06 s10/s200: contract/stealth kill of Gaius Maro (murder_treacherous, Stendarr disapprove S)."
DB06,Breaching Security,200,Murdered Gaius Maro by stealth contract (single outcome),murder_treacherous,Mara,-,m,small,"DB06 s200: contract murder of Gaius Maro (murder_treacherous, Mara disapprove m)."
DB06,Breaching Security,200,"Murdered Gaius Maro, a dutiful agent, by stealth contract (single outcome)",murder_treacherous,Shor,-,S,small,"DB06 s200: treacherous contract kill of a dutiful agent (murder_treacherous, Shor disapprove S)."
DB07,The Cure for Madness,200,Hunted down and killed Cicero on Astrid's order (kill branch),"assassination_contract,murder_treacherous",Sithis,+,C,milestone,"DB07 s40/s200: 'go to the Dawnstar Sanctuary, find him, and end his life... matter has now been resolved.' (assassination_contract C, completion = milestone)."
DB07,The Cure for Madness,200,Killed the fugitive Cicero on Astrid's order (kill branch),"assassination_contract,murder_treacherous",Mephala,+,S,small,"DB07 s40: 'Kill Cicero' — contract kill of the fled jester (assassination_contract S, murder_treacherous S for Mephala)."
DB07,The Cure for Madness,200,"Killed Cicero, the madman who betrayed and attacked the Sanctuary's leader (kill branch)",murder_treacherous,Boethiah,+,S,small,DB07 s15: 'Cicero went berserk and tried to kill Astrid' — slaying the unworthy traitor (murder_treacherous S for Boethiah).
DB07,The Cure for Madness,200,Killed Cicero on contract (kill branch),murder_treacherous,Stendarr,-,S,small,"DB07 s40/s200: contract kill of Cicero (murder_treacherous, Stendarr disapprove S)."
DB07,The Cure for Madness,200,Killed Cicero on contract (kill branch),murder_treacherous,Mara,-,m,small,"DB07 s200: contract kill of Cicero (murder_treacherous, Mara disapprove m)."
DB07,The Cure for Madness,50,Spared Cicero by leaving the Sanctuary without killing him (spare branch),mercy_spare,Mara,+,S,small,"DB07 s50: 'Kill Cicero, or leave the Sanctuary' — leaving spares the fugitive (mercy_spare, Mara approve S)."
DB07,The Cure for Madness,50,Spared Cicero by leaving without the kill (spare branch),mercy_spare,Stendarr,+,C,small,"DB07 s50: 'Kill Cicero, or leave the Sanctuary' (mercy_spare, Stendarr approve C; intermediate stage = small)."
DB07,The Cure for Madness,50,"Spared Cicero, leaving a foe one could have killed (spare branch)",mercy_spare,Stuhn,+,C,small,"DB07 s50: left Cicero alive instead of executing him (mercy_spare, Stuhn approve C; intermediate = small)."
DB08,Recipe for Disaster,200,"Killed Anton Virane, assassinated the Gourmet (single outcome)","assassination_contract,murder_treacherous",Sithis,+,C,milestone,"DB08 s6 'Kill Anton Virane' / s10 'Kill Balagog gro-Nolob' (assassination_contract C, completion = milestone; dropped theft_burglary: not in Sithis profile)."
DB08,Recipe for Disaster,200,"Silenced Anton Virane, assassinated the Gourmet, stole the Writ (single outcome)","assassination_contract,murder_treacherous,theft_burglary",Mephala,+,S,small,"DB08 s6/s10/s20: contract kills + take Writ; all Mephala tags are S (assassination/murder/theft) so magnitude = small, NOT milestone (no C tag matched)."
DB08,Recipe for Disaster,200,"Questioned Anton Virane then killed him, then killed the Gourmet (single outcome)",murder_treacherous,Boethiah,+,S,small,DB08 s4/s6: questioned Anton Virane then killed him by cunning (murder_treacherous S for Boethiah).
DB08,Recipe for Disaster,200,Killed Anton Virane and the Gourmet on contract (single outcome),murder_treacherous,Stendarr,-,S,small,"DB08 s6/s10: contract murders of Anton Virane and Balagog (murder_treacherous, Stendarr disapprove S)."
DB08,Recipe for Disaster,200,Killed two targets on contract (single outcome),murder_treacherous,Shor,-,S,small,"DB08 s6/s10: treacherous contract kills (murder_treacherous, Shor disapprove S)."
DB08,Recipe for Disaster,200,Stole the Gourmet's Writ of Passage (single outcome),theft_burglary,Zenithar,-,S,small,"DB08 s20: 'Take the Writ of Passage' (theft_burglary, Zenithar disapprove S)."
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),"assassination_contract,murder_treacherous",Sithis,+,C,small,"DB09 s50 'Kill the Emperor' — infiltration assassination (intermediate stage; questline completion is DB11, so small not milestone; dropped deceit: not in Sithis profile)."
DB09,To Kill an Empire,50,Impersonated the chef to infiltrate and kill the target by poison (single outcome),"assassination_contract,murder_treacherous,deceit",Mephala,+,C,small,"DB09 s10/s30/s50: played the Gourmet, made the poison, killed by stealth (deceit C / assassination S / murder S); intermediate stage = small."
DB09,To Kill an Empire,50,Used disguise and deception to reach and kill the target (single outcome),deceit,Boethiah,+,S,small,DB09 s10 'play the part of the culinary master' — kill won by cunning deceit (deceit S for Boethiah).
DB09,To Kill an Empire,50,Assassinated the target by stealth and poison (single outcome),murder_treacherous,Stendarr,-,S,small,"DB09 s50: poison assassination of an unsuspecting target (murder_treacherous, Stendarr disapprove S)."
DB09,To Kill an Empire,50,Assassinated the target by stealth and poison (single outcome),murder_treacherous,Shor,-,S,small,"DB09 s50: treacherous poison kill, not open battle (murder_treacherous, Shor disapprove S)."
DB09,To Kill an Empire,200,Returned to the Sanctuary to lend aid to the Family under assault (defend branch),defend_kin_home,Shor,+,S,small,"DB09 s70/s200: 'I returned there, to lend aid to my fellow Family members' (defend_kin_home S for Shor; dropped kill_honorable_combat: DB09 text has no kill objective — the killing is DB10)."
DB10,Death Incarnate,20,"Defended the burning Sanctuary, killing the Legion soldiers attacking the Family (defense outcome)","defend_kin_home,kill_honorable_combat",Shor,+,S,small,"DB10 s10/s20: 'assist my fellow Family members' / 'Kill the Legion soldiers inside the Sanctuary' (defend_kin_home S, kill_honorable_combat vs armed Legion for Shor)."
DB10,Death Incarnate,20,Defended the Sanctuary against the Legion assault in open battle (defense outcome),"defend_kin_home,kill_honorable_combat",Malacath,+,S,small,"DB10 s10/s20: defended home/kin in open battle vs Legion attackers (defend_kin_home S, kill_honorable_combat S for Malacath)."
DB10,Death Incarnate,70,"Killed Astrid, the betrayer (kill-the-betrayer outcome)",murder_treacherous,Sithis,+,S,small,DB10 s60/s70: 'Talk to Astrid' then 'Kill Astrid' (murder_treacherous S for Sithis; dropped kill_the_helpless: not in Sithis profile).
DB10,Death Incarnate,70,Killed the betrayer Astrid (kill-the-betrayer outcome),murder_treacherous,Mephala,+,S,small,DB10 s70 'Kill Astrid' — the betrayer slain (murder_treacherous S for Mephala).
DB10,Death Incarnate,70,"Slew Astrid, the betrayer of the Family (kill-the-betrayer outcome)",murder_treacherous,Boethiah,+,S,small,DB10 s70: Astrid 'revealed herself to be the one who betrayed me' — killing the unworthy traitor (murder_treacherous S for Boethiah).
DB10,Death Incarnate,70,"Killed Astrid as she lay dying, self-offered as the sacrifice (kill-the-helpless outcome)",kill_the_helpless,Stendarr,-,C,small,"DB10 s70: Astrid found mortally burned, yielding/dying when killed (kill_the_helpless, Stendarr disapprove C; intermediate = small). Dropped duplicate Stendarr murder_treacherous cell: same act, Astrid is the consenting/helpless victim, not a treacherous murder."
DB11,Hail Sithis!,200,"Boarded the Katariah and assassinated the true Emperor, Titus Mede II (single outcome)","assassination_contract,murder_treacherous",Sithis,+,C,milestone,"DB11 s20/s200: 'Kill the Emperor!' / 'The Emperor has been assassinated...' (assassination_contract C, completion = milestone)."
DB11,Hail Sithis!,200,Assassinated the Emperor aboard the Katariah by stealth (single outcome),"assassination_contract,murder_treacherous",Mephala,+,S,small,"DB11 s15/s20: boarded the Katariah and killed the Emperor by stealth (assassination_contract S, murder_treacherous S for Mephala)."
DB11,Hail Sithis!,200,Killed the Emperor by treacherous infiltration (single outcome),murder_treacherous,Stendarr,-,S,small,"DB11 s20: stealth assassination of the Emperor (murder_treacherous, Stendarr disapprove S)."
DB11,Hail Sithis!,200,Killed the Emperor by treacherous infiltration (single outcome),murder_treacherous,Shor,-,S,small,"DB11 s20: treacherous kill, not open battle (murder_treacherous, Shor disapprove S)."
DB11,Hail Sithis!,200,Killed the Emperor by treacherous infiltration (single outcome),murder_treacherous,Mara,-,m,small,"DB11 s20: assassination of the Emperor (murder_treacherous, Mara disapprove m)."
