editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
MG08,The Eye of Magnus,200,Contained the Eye of Magnus and protected apprentices from institutional disaster,protect_the_weak,Mara,+,m,small,remap T9: Breton Hidden Art hearth/cover concern; terminal stage only; rejects ordinary spell learning
MG08,The Eye of Magnus,200,Contained the Eye of Magnus as an apprentice-protection and warding beat,protect_the_weak,Stendarr,+,m,small,remap T9: Knight's Road protection echo; terminal stage only
MG08,The Eye of Magnus,200,Contained the Eye of Magnus as protective Altmeri magic,protect_the_weak,Trinimac,+,m,small,remap T9: Altmer Trinimac civilization-defense echo; terminal stage only; not generic magic advancement
MG08,The Eye of Magnus,200,Contained the Eye of Magnus as protective Altmeri magic,disciplined_study,Xarxes,+,S,small,remap T9: Altmer record/study support; terminal stage only
MQ104,Dragon Rising,160,Defended Whiterun and accepted the covenant burden of Dragonborn identity,keep_oath,Akatosh,+,C,small,"remap T9: explicit Akatosh oath/order/covenant row; metaSkip prevents wheel double-credit when compiled; stage 160 only"
MQ104,Dragon Rising,160,Defended Whiterun's people from dragon chaos,protect_the_weak,Mara,+,S,small,remap T9: cross-wire main quest defense to mercy/hearth; stage 160 only
MQ104,Dragon Rising,160,Defended Whiterun's people from dragon chaos,defend_kin_home,Stuhn,+,S,small,remap T9: Nord mercy/protect-bond density; stage 160 only
MQ105,The Way of the Voice,160,Kept the Greybeards' discipline and accepted a restrained oath of the Voice,keep_oath,Akatosh,+,S,small,remap T9: explicit Akatosh covenant row; terminal Greybeard test only
MQ105,The Way of the Voice,160,Climbed the Seven Thousand Steps and learned the wind-road discipline,honor_the_wild,Khenarthi,+,m,small,remap T9: Khenarthi road/wind support; terminal Greybeard test only; rejects generic travel
MQ201,Diplomatic Immunity,250,Exposed Thalmor dealings through secrecy and covert passage,keep_secret,Nocturnal,+,S,small,remap T9: Hidden Art Nocturnal relevance and quest cross-wire; terminal stage only
MQ201,Diplomatic Immunity,250,Exposed Thalmor dealings through secrecy and forbidden knowledge,forbidden_knowledge,Hermaeus Mora,+,m,small,remap T9: Hidden Art Mora relevance; terminal stage only; rejects generic Embassy entry
MQ201,Diplomatic Immunity,250,Protected concealed allies by keeping cover under pressure,keep_secret,Mara,+,m,small,remap T9: Breton Hidden Art cover/home social responsibility; terminal stage only
MQ301,The Fallen,240,Kept the covenant of parley by binding but sparing Odahviing,keep_oath,Akatosh,+,C,small,"remap T9: explicit Akatosh oath/order/covenant; stage 240 only; rejects generic dragon capture"
MQ301,The Fallen,240,Bound a dragon without slaughter and used mercy as order,mercy_spare,Stuhn,+,S,small,remap T9: Stuhn mercy density; stage 240 only
MQ304,Sovngarde,200,Entered Sovngarde and stood among the honored dead,honor_the_dead,Arkay,+,S,small,remap T9: Nord Orkey/Arkay death-cycle support uses Arkay record; terminal Sovngarde stage only
MQ304,Sovngarde,200,Entered Sovngarde and stood in the record of the dead,honor_the_dead,Xarxes,+,C,small,remap T9: Altmer Xarxes record support; terminal stage only
C06,Glory of the Dead,200,Honored Kodlak and restored the Harbinger's passage,honor_the_dead,Arkay,+,C,small,remap T9: Orkey/Arkay death-cycle and broad death-duty; terminal stage only
C06,Glory of the Dead,65,Cleansed Kodlak's wolf spirit with mercy toward the cursed,cure_undeath,Stuhn,+,S,small,remap T9: Stuhn mercy/protect-bond density; exact cure stage only
DA05,Ill Met By Moonlight,105,Spared Sinding and defended the hunted under the old hunt law,"the_hunt,mercy_spare",Y'ffre,+,S,small,remap T9: Bosmer/Breton Green Way Y'ffre hunt-law branch; approved DA05 branch stage only
DA05,Ill Met By Moonlight,100,Accepted Hircine's hunt and killed the marked prey,the_hunt,Y'ffre,-,S,small,remap T9: Y'ffre hunt-law pressure; approved DA05 branch stage only; rejects generic hunting
DA11,The Taste of Death,250,Rejected Namira's feast and protected Verulus from the cannibals,protect_the_weak,Mara,+,S,small,remap T9: Hidden Art Namira adversary/rupture counterweight and hearth protection; exact rejection branch only
DA11,The Taste of Death,100,Feasted on Verulus and exposed corpse-taboo occult practice,desecrate_the_dead,Mara,-,m,small,remap T9: Hidden Art price/rupture pressure; exact cannibal branch only
DA16,Waking Nightmare,200,Spared Erandur and destroyed the Skull of Corruption,protect_the_weak,Mara,+,C,small,remap T9: Mara hearth/cover and Knight's Road protection; exact spare branch only
DA16,Waking Nightmare,190,Murdered Erandur for Vaermina's artifact,murder_treacherous,Mara,-,C,small,remap T9: Mara betrayal counterweight; exact murder branch only
MG01,First Lessons,200,Learned wards from Tolfdir and joined the College apprentices on expedition,disciplined_study,Syrabane,+,S,small,"remap T9 Syrabane: Apprentices' God and warding proof; terminal ward lesson only; rejects generic College membership and ordinary spell learning"
MG03,Hitting the Books,55,Freed Orthorn from Fellglow Keep as apprentice aid and protection,protect_the_weak,Syrabane,+,S,small,"remap T9 Syrabane: freed the former College apprentice Orthorn; exact optional rescue stage only; rejects generic book retrieval"
MG05,Containment,200,Secured Winterhold from Eye-spawned magical anomalies,protect_the_weak,Syrabane,+,S,small,"remap T9 Syrabane: protective magic and anti-mage-crisis survival; terminal town-secured stage only"
MG08,The Eye of Magnus,200,Contained the Eye crisis as apprentice-protection and warding stewardship,protect_the_weak,Syrabane,+,m,small,remap T9 Syrabane: secondary protective institution/apprentice echo; Magnus still owns the Eye arc; terminal stage only
DA01,The Black Star,110,Completed the Black Star as corrupt soul-binding magic,necromancy,Syrabane,-,m,small,remap T9 Syrabane: corrupt mortal-soul binding violates protective magical wisdom; exact Black Star branch only
DA04,Discerning the Transmundane,100,Claimed the Oghma through Daedric blood exploitation and reckless forbidden knowledge,"forbidden_knowledge,serve_a_daedra:hermaeusmora",Syrabane,-,m,small,"remap T9 Syrabane: dislikes reckless Daedric exploitation and blood-driven knowledge, not scholarship itself; exact terminal stage only"
DA16,Waking Nightmare,200,Destroyed the Skull of Corruption and warded Dawnstar from hostile dream magic,protect_the_weak,Syrabane,+,m,small,remap T9 Syrabane: curse and hostile-magic warding echo; exact spare/destroy branch only
DA02,Boethiah's Calling,40,Sacrificed the trusting to Boethiah and broke the protected bond,break_oath_betray,Akatosh,-,S,small,remap T9: explicit oath-breach penalty; exact sacrifice stage only
DA02,Boethiah's Calling,40,Sacrificed the trusting to Boethiah against Trinimac's order,serve_a_daedra:boethiah,Trinimac,-,C,small,remap T9: Altmer/Orc Trinimac anti-Boethiah pressure; exact sacrifice stage only
DB01,With Friends Like These...,200,Entered the Dark Brotherhood as a threshold death-oath,assassination_contract,Sithis,+,S,small,"remap T9: Argonian Sithis significant signal only; one DB join is not full Void activation; exact launch milestone required"
DB11,Hail Sithis!,200,Completed the assassination contract against the Emperor,assassination_contract,Sithis,+,C,milestone,"remap T9: Sithis threshold milestone; exact terminal stage only; rejects ordinary murder contracts"
TG09,Darkness Returns,200,Returned the Skeleton Key and restored Nocturnal's pact,keep_secret,Nocturnal,+,C,milestone,"remap T9: Hidden Art Nocturnal and Khajiit road-shadow support; terminal stage only"
TG09,Darkness Returns,200,Returned the Skeleton Key and honored the debt owed,keep_oath,Akatosh,+,m,small,remap T9: Akatosh oath/debt row; terminal stage only
FreeformSkyhavenTempleA,Rebuilding the Blades,50,Rebuilt the Blades as an ordered dragon-fighting covenant,keep_oath,Akatosh,+,S,small,remap T9: explicit Akatosh covenant row; exact induction milestone only
FreeformSkyHavenTempleD,Dragon Research,100,Delivered dragon materials for Esbern's research as disciplined lore,disciplined_study,Magnus,+,S,small,remap T9: Magnus low-cell support; exact research turn-in only
FreeformSkyHavenTempleD,Dragon Research,100,Delivered dragon materials for Esbern's research as protective dragon-order study,protect_the_weak,Trinimac,+,m,small,remap T9: Altmer Trinimac civilization-defense echo; exact research turn-in only
