editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","deceit","Rajhin","+","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile deceit(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","sow_chaos_madness","Alkosh","-","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile sow_chaos_madness(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","prove_by_struggle","Malacath","+","m","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile prove_by_struggle(m)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","honor_the_dead","Tu'whacca","+","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile honor_the_dead(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","cowardice","Leki","-","m","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile cowardice(m)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","defile_nature","The Hist","-","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile defile_nature(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","murder_treacherous","Sithis","+","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile murder_treacherous(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","prove_by_struggle","Boethiah","+","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile prove_by_struggle(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","keep_secret","Mephala","+","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile keep_secret(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","cure_undeath","Meridia","+","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile cure_undeath(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","the_hunt","Hircine","+","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile the_hunt(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","murder_treacherous","Molag Bal","+","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile murder_treacherous(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","deceit","Nocturnal","+","m","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile deceit(m)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","disciplined_study","Hermaeus Mora","+","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile disciplined_study(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","sow_chaos_madness","Mehrunes Dagon","+","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile sow_chaos_madness(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","sow_chaos_madness","Sheogorath","+","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile sow_chaos_madness(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","sow_chaos_madness","Namira","+","m","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile sow_chaos_madness(m)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","revel_indulge","Sanguine","+","C","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile revel_indulge(C)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","deceit","Clavicus Vile","+","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile deceit(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","sow_chaos_madness","Peryite","-","S","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile sow_chaos_madness(S)."
"MQ101","Unbound","150","Escaped execution and Alduin's attack at Helgen.","sow_chaos_madness","Vaermina","+","m","small","T11 Act I full-coverage curation: survived Helgen and the first return of the World-Eater; Part B profile sow_chaos_madness(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Stendarr","+","C","milestone","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Mara","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","honor_the_dead","Arkay","+","C","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile honor_the_dead(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","uphold_law_justice","Zenithar","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile uphold_law_justice(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","charity","Dibella","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile charity(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","uphold_law_justice","Julianos","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile uphold_law_justice(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Kynareth","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","defend_kin_home","Kyne","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile defend_kin_home(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","defend_kin_home","Shor","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile defend_kin_home(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Tsun","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Stuhn","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","uphold_law_justice","Auri-El","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile uphold_law_justice(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","disciplined_study","Magnus","+","C","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile disciplined_study(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","disciplined_study","Xarxes","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile disciplined_study(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","keep_oath","Trinimac","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile keep_oath(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Syrabane","+","C","milestone","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","defend_kin_home","Y'ffre","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile defend_kin_home(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","keep_oath","Z'en","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile keep_oath(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","prove_by_struggle","Baan Dar","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile prove_by_struggle(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","disciplined_study","Azura","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile disciplined_study(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Khenarthi","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","deceit","Rajhin","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile deceit(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","serve_empire_order","Alkosh","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile serve_empire_order(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","keep_oath","Malacath","+","C","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile keep_oath(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","honor_the_dead","Tu'whacca","+","C","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile honor_the_dead(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","defend_kin_home","HoonDing","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile defend_kin_home(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","cowardice","Leki","-","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile cowardice(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","defend_kin_home","The Hist","+","C","milestone","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile defend_kin_home(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","uphold_law_justice","Sithis","-","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile uphold_law_justice(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","prove_by_struggle","Boethiah","+","C","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile prove_by_struggle(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","expose_betray_secret","Mephala","-","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile expose_betray_secret(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","cure_undeath","Meridia","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile cure_undeath(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","honor_the_wild","Hircine","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile honor_the_wild(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","protect_the_weak","Molag Bal","-","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile protect_the_weak(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","expose_betray_secret","Nocturnal","-","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile expose_betray_secret(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","disciplined_study","Hermaeus Mora","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile disciplined_study(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","serve_empire_order","Mehrunes Dagon","-","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile serve_empire_order(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","sow_chaos_madness","Sheogorath","+","C","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile sow_chaos_madness(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","sow_chaos_madness","Namira","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile sow_chaos_madness(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","revel_indulge","Sanguine","+","C","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile revel_indulge(C)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","deceit","Clavicus Vile","+","S","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile deceit(S)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","serve_empire_order","Peryite","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile serve_empire_order(m)."
"MQ102","Before the Storm","160","Warned Jarl Balgruuf of the dragon threat and won protection for Riverwood.","sow_chaos_madness","Vaermina","+","m","small","T11 Act I full-coverage curation: carried Helgen's warning and secured Riverwood's defense; Part B profile sow_chaos_madness(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","disciplined_study","Akatosh","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile disciplined_study(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","protect_the_weak","Mara","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile protect_the_weak(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","honest_labor_trade","Zenithar","+","C","milestone","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile honest_labor_trade(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","charity","Dibella","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile charity(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","honor_the_wild","Kynareth","+","C","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile honor_the_wild(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","uphold_law_justice","Stuhn","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile uphold_law_justice(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","disciplined_study","Auri-El","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile disciplined_study(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","disciplined_study","Magnus","+","C","milestone","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile disciplined_study(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","kill_honorable_combat","Trinimac","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile kill_honorable_combat(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","disciplined_study","Syrabane","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile disciplined_study(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","slay_undead","Y'ffre","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile slay_undead(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","honest_labor_trade","Z'en","+","C","milestone","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile honest_labor_trade(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","theft_burglary","Baan Dar","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile theft_burglary(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","honor_the_dead","Khenarthi","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile honor_the_dead(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","theft_burglary","Rajhin","+","C","milestone","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile theft_burglary(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","kill_honorable_combat","HoonDing","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile kill_honorable_combat(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","kill_honorable_combat","Leki","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile kill_honorable_combat(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","honor_the_dead","The Hist","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile honor_the_dead(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","murder_treacherous","Sithis","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile murder_treacherous(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","prove_by_struggle","Boethiah","+","C","milestone","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile prove_by_struggle(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","theft_burglary","Mephala","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile theft_burglary(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","kill_honorable_combat","Hircine","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile kill_honorable_combat(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","murder_treacherous","Molag Bal","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile murder_treacherous(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","theft_burglary","Nocturnal","+","C","milestone","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile theft_burglary(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","disciplined_study","Hermaeus Mora","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile disciplined_study(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","kill_honorable_combat","Mehrunes Dagon","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile kill_honorable_combat(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","reckless_magic","Sheogorath","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile reckless_magic(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","desecrate_the_dead","Namira","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile desecrate_the_dead(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","revel_indulge","Sanguine","+","C","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile revel_indulge(C)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","deceit","Clavicus Vile","+","S","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile deceit(S)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","serve_empire_order","Peryite","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile serve_empire_order(m)."
"MQ103","Bleak Falls Barrow","190","Recovered the Dragonstone from Bleak Falls Barrow and returned its dragon-burial map to Farengar.","forbidden_knowledge","Vaermina","+","m","small","T11 Act I full-coverage curation: crossed the barrow, overcame its dead, and recovered the Dragonstone; Part B profile forbidden_knowledge(m)."
"MQ104","Dragon Rising","90","Absorbed Mirmulnir's soul and revealed the Dragonborn's power.","keep_oath","Akatosh","+","S","small","T11 Act I full-coverage curation: absorbed the first dragon soul and awakened the Dragonborn's Voice; Part B profile keep_oath(S)."
"MQ104","Dragon Rising","90","Absorbed Mirmulnir's soul and revealed the Dragonborn's power.","protect_the_weak","Stendarr","+","C","small","T11 Act I full-coverage curation: absorbed the first dragon soul and awakened the Dragonborn's Voice; Part B profile protect_the_weak(C)."
