editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
DA06,The Cursed Tribe,200,Defend Largashbur; prove worthier than Yamarz; lift the curse,"defend_kin_home,prove_by_struggle,kill_honorable_combat,serve_a_daedra:malacath,keep_oath",Malacath,+,C,milestone,DA06 s200 "redeemed his actions by defeating the giant ... named me his new Champion"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,"murder_treacherous,serve_a_daedra:dagon,acquire_daedric_artifact:dagon,sow_chaos_madness",Mehrunes Dagon,+,C,milestone,DA07 s80/s100 "killed Silus Vesuius for Mehrunes Dagon ... Razor is mine"
DA07,Pieces of the Past,100,Murder the unarmed man who hired you,murder_treacherous,Stendarr,-,S,small,DA07 s80
DA07,Pieces of the Past,100,Serve the Prince of Destruction,serve_a_daedra:dagon,Akatosh,-,m,small,DA07 s90 (Dagon razes the lawful order)
DA07,Pieces of the Past,150,Refuse to kill Silus; reject Dagon,"mercy_spare,destroy_reject_daedra:dagon",Mehrunes Dagon,-,S,small,DA07 s150 "I refused to kill Silus ... the Razor is forever out of my grasp"
DA07,Pieces of the Past,150,Spare Silus; reject the bargain,mercy_spare,Stendarr,+,S,small,DA07 s150
DA08,The Whispering Door,60,Take Mephala's Ebony Blade (fed by slaying those close),"serve_a_daedra:mephala,acquire_daedric_artifact:mephala,keep_secret",Mephala,+,C,milestone,DA08 s60 "received Mephala's Ebony Blade ... slay those who are close to me"
DA08,The Whispering Door,25,Manipulate the Jarl's child to open the door,deceit,Stendarr,-,m,small,DA08 s10/s25 (corrupt a troubled child)
DA09,The Break of Dawn,500,Destroy Malkoran (necromancer); reclaim Dawnbreaker,"slay_undead,serve_a_daedra:meridia,acquire_daedric_artifact:meridia",Meridia,+,C,milestone,DA09 s500 "destroyed Malkoran ... retrieved ... Dawnbreaker"
DA09,The Break of Dawn,500,Destroy a necromancer and his risen dead,"slay_undead,cure_undeath",Arkay,+,S,small,DA09 s300/s500 (Malkoran raised shades/undead)
DA09,The Break of Dawn,500,Cleanse the corrupt with holy light,slay_undead,Stendarr,+,m,small,DA09 s500
DA10,The House of Horrors,200,Beat the captive priest into submission + kill him; Mace of Molag Bal,"serve_a_daedra:molagbal,kill_the_helpless,murder_treacherous,ritual_sacrifice",Molag Bal,+,C,milestone,DA10 s80/s200 "cleanse his altar ... luring a priest ... Logrolf is dead, and the Mace of Molag Bal is mine"
DA10,The House of Horrors,200,Torture + kill a bound captive; a Vigilant of Stendarr dies,"kill_the_helpless,murder_treacherous",Stendarr,-,C,milestone,DA10 s10/s500 (Tyranus, Vigilant of Stendarr, dies; Logrolf beaten into submission then killed)
DA10,The House of Horrors,200,Murder of a helpless captive,kill_the_helpless,Mara,-,S,small,DA10 s200
DA10,The House of Horrors,200,Serve domination; defile the cycle,serve_a_daedra:molagbal,Arkay,-,m,small,DA10 s200
DA11,The Taste of Death,100,Feast on Verulus's corpse; Ring of Namira,"cannibalism,serve_a_daedra:namira,acquire_daedric_artifact:namira,desecrate_the_dead",Namira,+,C,milestone,DA11 s100 "feasted on the body of Brother Verulus ... rewarded with Namira's Ring"
DA11,The Taste of Death,100,Cannibalism; desecrate the dead,desecrate_the_dead,Arkay,-,S,small,DA11 s100
DA11,The Taste of Death,100,Murder + cannibalize the priest,"murder_treacherous,kill_the_helpless",Stendarr,-,S,small,DA11 s50/s100
DA11,The Taste of Death,250,Kill Eola; save Verulus from the cannibals,"mercy_spare,protect_the_weak",Stendarr,+,S,small,DA11 s250 "I killed Eola" (Verulus lives - UESP)
DA11,The Taste of Death,250,Spare the priest; break the ritual,protect_the_weak,Mara,+,S,small,DA11 s250
DA11,The Taste of Death,250,Ritual to gain Namira's blessing failed,destroy_reject_daedra:namira,Namira,-,C,small,DA11 s500 "the cannibalistic ritual to gain Namira's blessing has failed"
DA13,The Only Cure,100,Commune with Peryite; kill Orchendor; Spellbreaker,"serve_a_daedra:peryite,acquire_daedric_artifact:peryite,spread_order_pestilence",Peryite,+,C,milestone,DA13 s40/s75/s100 "Peryite has solicited me to kill ... Orchendor ... killed Orchendor, as instructed by Peryite"
DA14,A Night To Remember,200,Drunken revelry across Skyrim; Sanguine Rose,"revel_indulge,serve_a_daedra:sanguine,acquire_daedric_artifact:sanguine",Sanguine,+,C,milestone,DA14 s200 "'Sam' turned out to be ... Sanguine ... I've acquired the Sanguine Rose"
DA14,A Night To Remember,10,Trashed the Temple of Dibella in a drunken stupor,"revel_indulge,defile_nature",Dibella,-,m,small,DA14 s10 "a priestess has told me I trashed the Temple"
DA14,A Night To Remember,30,Clean the Temple + apologize to the priestesses of Dibella,"charity,heal_comfort",Dibella,+,S,small,DA14 s20/s30 "I have cleaned up the Temple ... apologize to the priestess"
DA15,The Mind of Madness,200,Help Sheogorath return; the Wabbajack,"sow_chaos_madness,serve_a_daedra:sheogorath,acquire_daedric_artifact:sheogorath",Sheogorath,+,C,milestone,DA15 s200 "convincing his master Sheogorath to return ... rewarded ... the Wabbajack"
DA16,Waking Nightmare,190,Murder Erandur (priest of Mara) + take the Skull of Corruption,"serve_a_daedra:vaermina,acquire_daedric_artifact:vaermina,murder_treacherous",Vaermina,+,C,milestone,DA16 obj170 "Murder Erandur"; s190 "Take the Skull of Corruption"
DA16,Waking Nightmare,190,Murder the trusting priest of Mara,murder_treacherous,Mara,-,C,milestone,DA16 s197 "kill Erandur ... wield the Skull" (Erandur is a priest of Mara)
DA16,Waking Nightmare,190,Betray + murder a trusting companion,murder_treacherous,Stendarr,-,S,small,DA16 s197
DA16,Waking Nightmare,200,Allow Erandur to destroy the Skull; spare him,"destroy_reject_daedra:vaermina,mercy_spare,protect_the_weak",Vaermina,-,S,small,DA16 s200 "allowed Erandur to live. The Skull ... destroyed"
DA16,Waking Nightmare,200,Spare Mara's priest; destroy the dark artifact,protect_the_weak,Mara,+,S,small,DA16 s200
DA16,Waking Nightmare,200,Spare the trusting; reject the dark bargain,mercy_spare,Stendarr,+,m,small,DA16 s200
TG08A,Trinity Restored,57,Take the Nightingale Oath to Nocturnal,"serve_a_daedra:nocturnal,keep_oath",Nocturnal,+,S,small,TG08A s57 "I've undertaken the Oath ... a dedicated sentinel of the goddess Nocturnal"
TG08B,Blindsighted,50,Slay the traitor Mercer Frey; recover the Skeleton Key,"theft_burglary,kill_honorable_combat",Nocturnal,+,S,small,TG08B s45/s50 "Mercer Frey ... is finally dead ... recovered the Skeleton Key of Nocturnal"
TG09,Darkness Returns,200,Return the Skeleton Key to the Ebonmere; become Nightingale Agent,"serve_a_daedra:nocturnal,keep_oath",Nocturnal,+,C,milestone,TG09 s200 "returned the Skeleton Key ... encountered Nocturnal ... a true Nightingale Agent"
